Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67
20150415.B-CAMA_reseq_21_R2	(1, 32.66121387323171)	(2, 32.78227552861289)	(3, 32.81798512912411)	(4, 32.76739951954159)	(5, 32.75580867175593)	(6, 36.842129933729034)	(7, 36.85906925164606)	(8, 36.6907939489705)	(9, 36.80073704819239)	(10, 36.843986216973406)	(12, 36.84166007361142)	(14, 36.84634020689978)	(16, 36.825767635993415)	(18, 36.82922439232448)	(20, 36.78881759936833)	(22, 36.780568146332364)	(24, 36.79455798625379)	(26, 36.77162631153362)	(28, 36.77732796795843)	(30, 36.70779322480545)	(32, 36.63987547356045)	(34, 36.712596110689844)	(36, 36.720081066501415)	(38, 36.69525426229009)	(40, 36.64127252971352)	(42, 36.67203981854152)	(44, 36.66538292653999)	(46, 36.65655178328202)	(48, 36.60701600654485)	(50, 36.60215742753168)	(52, 36.59718034141393)	(54, 36.60754677016712)	(56, 36.57476669384167)	(58, 36.47924923423878)	(60, 36.45643083694962)	(62, 36.4644883358789)	(64, 36.39583719528323)	(66, 36.385031184485555)	(68, 36.034143072058455)	(70, 36.05289048689187)	(72, 36.06765337291367)	(74, 35.9593656872974)	(76, 35.97227014803141)	(78, 35.87730155328252)	(80, 35.87032866163314)	(82, 35.815714582402464)	(84, 35.80397537398824)	(86, 35.700138738801115)	(88, 35.71786879879879)	(90, 35.67426598057981)	(92, 35.55690861297903)	(94, 35.512956757469624)	(96, 35.39703585190166)	(98, 35.15946739383444)	(100, 35.07841283768687)	(102, 34.992473476967575)	(104, 34.91994299925986)	(106, 34.79077946026604)	(108, 34.69385452375833)	(110, 34.535887988342964)	(112, 34.41871431543824)	(114, 34.20516067274676)	(116, 34.03158111094399)	(118, 33.67702877273764)	(120, 33.40211816831436)	(122, 33.11329883215407)	(124, 32.447712662359656)	(126, 24.676065065475704)
20150415.B-CAMA_reseq_22_R1	(1, 33.25044762925931)	(2, 33.34601056088023)	(3, 33.369142434472835)	(4, 33.33392794105602)	(5, 33.36072944951944)	(6, 37.19809218220229)	(7, 37.44143877838375)	(8, 37.52548044548815)	(9, 37.55588999592882)	(10, 37.57297649215409)	(12, 37.56828274178279)	(14, 37.56714731746446)	(16, 37.560450845105635)	(18, 37.5587451868059)	(20, 37.51588378457605)	(22, 37.4749643481738)	(24, 37.44060234688913)	(26, 37.46374993248024)	(28, 37.446184708395066)	(30, 37.421856979720644)	(32, 37.34850372499875)	(34, 37.363760354462684)	(36, 37.37158337246613)	(38, 37.23264767814315)	(40, 37.26634189624856)	(42, 37.21721675241172)	(44, 37.24497381070165)	(46, 37.27488627162735)	(48, 37.25249695266254)	(50, 37.23901677846203)	(52, 37.23780660593778)	(54, 37.15731445594044)	(56, 37.19420141722227)	(58, 37.18799589833166)	(60, 37.15522820004368)	(62, 37.140187935955666)	(64, 37.14698723358285)	(66, 37.1346811593893)	(68, 37.08850585030221)	(70, 37.08199366852945)	(72, 37.08294824216671)	(74, 37.05119543206648)	(76, 36.773755193675484)	(78, 36.71092077331667)	(80, 36.69221619691355)	(82, 36.67674018053551)	(84, 36.622171526493176)	(86, 36.60600450757713)	(88, 36.58743696955154)	(90, 36.505241880638835)	(92, 36.514033022716106)	(94, 36.46599598126126)	(96, 36.44871417745689)	(98, 36.3995311130575)	(100, 36.33820267381026)	(102, 36.31245400870259)	(104, 36.269762184492144)	(106, 36.22675200637107)	(108, 35.99548970348112)	(110, 36.01577140659854)	(112, 35.88900811826877)	(114, 35.89277981140209)	(116, 35.74929082174775)	(118, 35.70592249838255)	(120, 35.65035020557151)	(122, 35.5656828476389)	(124, 35.24980413459846)	(126, 31.52989965425236)
20150415.B-CAMA_reseq_22_R2	(1, 32.719994661639326)	(2, 32.825404600231444)	(3, 32.85195996954661)	(4, 32.80131657250469)	(5, 32.7963395877934)	(6, 36.86887342460486)	(7, 36.880676482420085)	(8, 36.71479115453531)	(9, 36.81584073462983)	(10, 36.85609908172201)	(12, 36.851310455052015)	(14, 36.85835356756731)	(16, 36.84022849894353)	(18, 36.8426741086997)	(20, 36.804659811524814)	(22, 36.79861210989734)	(24, 36.8189272591181)	(26, 36.79276264441674)	(28, 36.79639313874689)	(30, 36.72507354191492)	(32, 36.65986337905959)	(34, 36.737336803236786)	(36, 36.74102737969142)	(38, 36.717896063921245)	(40, 36.65736777446793)	(42, 36.69167703829014)	(44, 36.69089822520426)	(46, 36.683294547629714)	(48, 36.63596868329083)	(50, 36.62913505634146)	(52, 36.63107139745955)	(54, 36.64278297239588)	(56, 36.61084559279836)	(58, 36.52529015831094)	(60, 36.49901381642491)	(62, 36.5034327230353)	(64, 36.43882977314013)	(66, 36.42961789349329)	(68, 36.079664434478225)	(70, 36.10114036569537)	(72, 36.113272422532646)	(74, 36.00009273797937)	(76, 36.022221902507326)	(78, 35.933958867661374)	(80, 35.933632704236686)	(82, 35.877939782324674)	(84, 35.866613778902064)	(86, 35.768729004377136)	(88, 35.79442053917071)	(90, 35.75727532934533)	(92, 35.641017603853285)	(94, 35.601275521422195)	(96, 35.492679719463666)	(98, 35.26542969387356)	(100, 35.19585319917208)	(102, 35.12268614092956)	(104, 35.04849601310362)	(106, 34.925811150517134)	(108, 34.83779697420378)	(110, 34.69240237015033)	(112, 34.58201165830289)	(114, 34.37783042588534)	(116, 34.21625471789943)	(118, 33.883445117849746)	(120, 33.631648697191764)	(122, 33.367017665585635)	(124, 32.74544152156853)	(126, 25.017867563843474)
20150415.B-CAMA_reseq_23_R1	(1, 33.27038972911866)	(2, 33.36279157446687)	(3, 33.370912625234936)	(4, 33.33291452786182)	(5, 33.3674709760872)	(6, 37.16093082052484)	(7, 37.42610505024822)	(8, 37.53927374814347)	(9, 37.56625149511181)	(10, 37.58380087116345)	(12, 37.582276474311094)	(14, 37.58921286672992)	(16, 37.57645807026796)	(18, 37.58419071482122)	(20, 37.54682294759498)	(22, 37.50887427087987)	(24, 37.47175609394817)	(26, 37.48862542257971)	(28, 37.48105933887754)	(30, 37.46396412635205)	(32, 37.39145765523483)	(34, 37.41500452246936)	(36, 37.41361775507642)	(38, 37.26139596794055)	(40, 37.29470825224139)	(42, 37.00053974842375)	(44, 37.006484145483284)	(46, 37.27785322958981)	(48, 37.28415160268273)	(50, 37.273853464691584)	(52, 37.256571726829435)	(54, 37.167726845497654)	(56, 37.19273388098237)	(58, 37.1805755320832)	(60, 37.166292802202875)	(62, 37.12348604742567)	(64, 37.13502538318921)	(66, 37.14201247399312)	(68, 37.12489026948313)	(70, 37.10765140392772)	(72, 37.082829387887045)	(74, 37.0035529254862)	(76, 35.28356676874641)	(78, 34.846753932079594)	(80, 34.83794069548419)	(82, 34.83835994968128)	(84, 34.80123880659744)	(86, 34.788218151637274)	(88, 34.76679413667472)	(90, 34.680332056625396)	(92, 34.67979267326652)	(94, 34.62005822511023)	(96, 34.587937717923765)	(98, 34.52839447249791)	(100, 34.45530617922961)	(102, 34.41317504546085)	(104, 34.354515074509976)	(106, 34.29899778738741)	(108, 34.07541599257057)	(110, 34.07549434462024)	(112, 33.951322705351615)	(114, 33.960705123726655)	(116, 33.823096495819804)	(118, 33.77691834406753)	(120, 33.72157624245382)	(122, 33.6344209954653)	(124, 33.32681721425105)	(126, 29.775935178715002)
20150415.B-CAMA_reseq_23_R2	(1, 32.792970155535436)	(2, 32.935658090821114)	(3, 32.942622296620414)	(4, 32.876042083401536)	(5, 32.916035899202484)	(6, 37.07041380514744)	(7, 37.066920179887546)	(8, 36.95187938365914)	(9, 36.9908846950337)	(10, 37.05875878945034)	(12, 37.024756874776315)	(14, 37.01931660949827)	(16, 37.014276934475376)	(18, 37.022743496334954)	(20, 37.007211582888004)	(22, 37.05184174547011)	(24, 36.99646973135286)	(26, 37.048997616263236)	(28, 37.03351407391277)	(30, 36.93212111410682)	(32, 36.7944941416898)	(34, 36.92423644284798)	(36, 36.90075391829839)	(38, 36.91143293304121)	(40, 36.91451200431433)	(42, 36.90394766557666)	(44, 36.923012517207674)	(46, 36.87071617469687)	(48, 36.825677892396484)	(50, 36.79286595232901)	(52, 36.779372424267635)	(54, 36.87733354604447)	(56, 36.86571704469211)	(58, 36.8114249153038)	(60, 36.83143786324241)	(62, 36.83769532625232)	(64, 36.75466362397259)	(66, 36.68213251097602)	(68, 34.585727158814585)	(70, 34.52046503515826)	(72, 34.54589153018907)	(74, 34.45593073678809)	(76, 34.486215241431324)	(78, 34.405272166591146)	(80, 34.407667859227146)	(82, 34.35781669846001)	(84, 34.34540024869132)	(86, 34.249342164496134)	(88, 34.26898671633861)	(90, 34.233779859398)	(92, 34.12245934808631)	(94, 34.0929459745505)	(96, 34.00306567795537)	(98, 33.794403400250786)	(100, 33.74055532665481)	(102, 33.67144149472529)	(104, 33.611204466313254)	(106, 33.50745877744427)	(108, 33.44269010742171)	(110, 33.32621875883143)	(112, 33.232801120457125)	(114, 33.070065624518996)	(116, 32.94750718413457)	(118, 32.67292060071608)	(120, 32.48284614892831)	(122, 32.29841039799693)	(124, 31.823904019332375)	(126, 24.44508705496823)
20150415.B-CAMA_reseq_24_R1	(1, 33.25045951427022)	(2, 33.345916073875664)	(3, 33.34776545226888)	(4, 33.3062746223094)	(5, 33.34690335163744)	(6, 37.12321503319987)	(7, 37.40545376783904)	(8, 37.53057340172856)	(9, 37.56513499527891)	(10, 37.572336412845644)	(12, 37.57914314177887)	(14, 37.58799168669608)	(16, 37.57778211239571)	(18, 37.58388615367411)	(20, 37.55136296488263)	(22, 37.520700648829845)	(24, 37.47597204713601)	(26, 37.490381581124595)	(28, 37.492352923175204)	(30, 37.459501218573656)	(32, 37.391653829666254)	(34, 37.396253273478365)	(36, 37.40562163472137)	(38, 37.277362165864936)	(40, 37.282725378036666)	(42, 36.887093194719604)	(44, 36.89278704853733)	(46, 37.28341543427096)	(48, 37.303446321184055)	(50, 37.29571176373835)	(52, 37.273997857454)	(54, 37.17363904600987)	(56, 37.19927220276203)	(58, 37.1803517437812)	(60, 37.182839515651516)	(62, 37.148810419285546)	(64, 37.14827164346943)	(66, 37.145814350153955)	(68, 37.133991167497726)	(70, 37.110935908172195)	(72, 37.06810085776492)	(74, 36.94541859365867)	(76, 34.54309504508676)	(78, 34.08859794544383)	(80, 34.09391846786356)	(82, 34.10369726375746)	(84, 34.073278009853695)	(86, 34.059479233474974)	(88, 34.03672220915685)	(90, 33.94842398186178)	(92, 33.943975546558605)	(94, 33.878794153674306)	(96, 33.83962206690876)	(98, 33.77659968289449)	(100, 33.69870136637364)	(102, 33.650476852192654)	(104, 33.58321577378179)	(106, 33.52125865604553)	(108, 33.2954732498895)	(110, 33.29635220889433)	(112, 33.17122350312352)	(114, 33.17404026046533)	(116, 33.036736373156785)	(118, 32.98709830166966)	(120, 32.93190623659457)	(122, 32.851988079300796)	(124, 32.54806747423054)	(126, 29.078225917727085)
20150415.B-CAMA_reseq_24_R2	(1, 32.73045438457865)	(2, 32.89905972298776)	(3, 32.89288238980742)	(4, 32.82178306516572)	(5, 32.89941898926191)	(6, 37.07160413652079)	(7, 37.053668359804355)	(8, 36.96101216882875)	(9, 36.95980335918663)	(10, 37.04521848328329)	(12, 36.98927748126212)	(14, 36.98097248293238)	(16, 36.986472045232645)	(18, 36.99776688350028)	(20, 36.99356249910703)	(22, 37.06752856295418)	(24, 36.97490895613199)	(26, 37.06043064393499)	(28, 37.03441226593496)	(30, 36.913282677793916)	(32, 36.75045778393864)	(34, 36.904407584646464)	(36, 36.864150530541906)	(38, 36.90384418868386)	(40, 36.939736357781555)	(42, 36.89860469522014)	(44, 36.923310295369085)	(46, 36.850654339718574)	(48, 36.804213401892696)	(50, 36.75796732412181)	(52, 36.74417930051791)	(54, 36.885899933342685)	(56, 36.87440652716667)	(58, 36.846488640595645)	(60, 36.884552796050215)	(62, 36.88854622830479)	(64, 36.79694593509764)	(66, 36.70611156080506)	(68, 33.881727906149976)	(70, 33.769407114737845)	(72, 33.80137674573771)	(74, 33.7273635427145)	(76, 33.75588795994253)	(78, 33.68328557041394)	(80, 33.68243943827109)	(82, 33.62809192332139)	(84, 33.61223748830605)	(86, 33.51342035286207)	(88, 33.53152288410482)	(90, 33.49671054078943)	(92, 33.386982404060404)	(94, 33.3593416424515)	(96, 33.27511463817506)	(98, 33.07211295288154)	(100, 33.020389461054606)	(102, 32.95998348670416)	(104, 32.90218939843638)	(106, 32.8010352524408)	(108, 32.734866285166454)	(110, 32.6206972029981)	(112, 32.53690547599024)	(114, 32.38422620832391)	(116, 32.26377753037882)	(118, 31.995719357422086)	(120, 31.8137529918051)	(122, 31.64644866499233)	(124, 31.207216352800174)	(126, 23.88644886867708)
20150415.B-CAMA_reseq_25_R1	(1, 33.240710064769296)	(2, 33.337570124779035)	(3, 33.361126337100856)	(4, 33.323854146753234)	(5, 33.34929746398275)	(6, 37.16113810815127)	(7, 37.413762157518484)	(8, 37.49851077036362)	(9, 37.530784541985184)	(10, 37.54636316335819)	(12, 37.54409546607066)	(14, 37.54417012914524)	(16, 37.53756118094415)	(18, 37.53889466788134)	(20, 37.49728098077533)	(22, 37.45282948222326)	(24, 37.421395541122166)	(26, 37.447475276860615)	(28, 37.42796392492646)	(30, 37.408317800857034)	(32, 37.28970236648266)	(34, 37.324417155996215)	(36, 37.335773712028775)	(38, 37.19158699819137)	(40, 37.16093555659663)	(42, 37.13559923103671)	(44, 37.224538662344514)	(46, 37.20327055243103)	(48, 37.16849939069817)	(50, 37.14421265046687)	(52, 37.13453044522695)	(54, 37.04656291228178)	(56, 37.074367962445926)	(58, 37.06360131108064)	(60, 37.01213615456992)	(62, 36.9738205495989)	(64, 36.973063814630635)	(66, 36.94722839948329)	(68, 36.87313293144587)	(70, 36.84084140982766)	(72, 36.816529888437586)	(74, 36.527203762881285)	(76, 36.42880473882626)	(78, 36.388857043788704)	(80, 36.334741680020954)	(82, 36.28321980710818)	(84, 36.18218343348069)	(86, 36.12402942919944)	(88, 36.066139191835276)	(90, 35.949689281637475)	(92, 35.903238450013255)	(94, 35.803954925432315)	(96, 35.725223758129594)	(98, 35.62468168011536)	(100, 35.48922194143465)	(102, 35.419032087273735)	(104, 35.321197670453074)	(106, 35.22245970013225)	(108, 34.90078479569705)	(110, 34.84750346051182)	(112, 34.615907232322186)	(114, 34.53487512951106)	(116, 34.31917758807735)	(118, 34.190930813758186)	(120, 34.05368193933415)	(122, 33.804602062775785)	(124, 33.28595485541571)	(126, 28.27717263892593)
20150415.B-CAMA_reseq_25_R2	(1, 32.69080454785399)	(2, 32.807662068778335)	(3, 32.85129859172215)	(4, 32.81529555071995)	(5, 32.80596318267175)	(6, 36.91847864139461)	(7, 36.93149740348525)	(8, 36.76142829355367)	(9, 36.86388097924126)	(10, 36.906491395037634)	(12, 36.90317364531632)	(14, 36.9122667571769)	(16, 36.8927221178529)	(18, 36.88983737462897)	(20, 36.84572445357545)	(22, 36.83958809288922)	(24, 36.86117988210462)	(26, 36.836311325500915)	(28, 36.84148599038491)	(30, 36.767888825231466)	(32, 36.70614275756868)	(34, 36.77737968944095)	(36, 36.78989186367688)	(38, 36.76510303455123)	(40, 36.706916357492204)	(42, 36.740130092233116)	(44, 36.73721916653489)	(46, 36.730160986077706)	(48, 36.68469827857484)	(50, 36.67690713634436)	(52, 36.673212727760486)	(54, 36.68585173334372)	(56, 36.65427488264351)	(58, 36.55997512443682)	(60, 36.536654480630176)	(62, 36.543163812506535)	(64, 36.47598184524442)	(66, 36.468190186739804)	(68, 36.13535451709389)	(70, 36.15390255064993)	(72, 36.16636555592006)	(74, 36.06489128348308)	(76, 36.08122735277435)	(78, 35.98627170514827)	(80, 35.979099526443854)	(82, 35.92481440682167)	(84, 35.910995665657325)	(86, 35.811441146321336)	(88, 35.83156885582636)	(90, 35.7905461305204)	(92, 35.67288533620166)	(94, 35.62770844789702)	(96, 35.51743627407018)	(98, 35.28294202703585)	(100, 35.20538181865384)	(102, 35.120909191213784)	(104, 35.048154216691174)	(106, 34.921226571971175)	(108, 34.829795232891755)	(110, 34.67654023752151)	(112, 34.56674952620784)	(114, 34.35462880577629)	(116, 34.18549351284332)	(118, 33.83980305960773)	(120, 33.57529083934965)	(122, 33.29779299688387)	(124, 32.64128955544961)	(126, 24.906324515567682)
20150415.B-CAMA_reseq_26_R1	(1, 33.23980551060058)	(2, 33.33307437079103)	(3, 33.35188852256446)	(4, 33.31225402380955)	(5, 33.34144249829292)	(6, 37.15402615615026)	(7, 37.412385085573035)	(8, 37.508622631832615)	(9, 37.54050930609015)	(10, 37.558007384150315)	(12, 37.55607895013077)	(14, 37.55853973806768)	(16, 37.55007702244515)	(18, 37.552898201261314)	(20, 37.511418582321554)	(22, 37.4691603858191)	(24, 37.436912644707995)	(26, 37.4613841221165)	(28, 37.44696645902345)	(30, 37.4317555159263)	(32, 37.33996691878256)	(34, 37.362771033109894)	(36, 37.34481848303058)	(38, 37.22123543383984)	(40, 37.13271102010995)	(42, 37.14351045824009)	(44, 37.28227171405746)	(46, 37.27078922802092)	(48, 37.24571596447581)	(50, 37.22277300985194)	(52, 37.214302496382814)	(54, 37.13338520792439)	(56, 37.17413692323336)	(58, 37.179895717441966)	(60, 37.13113788302033)	(62, 37.115982538810826)	(64, 37.12770289538148)	(66, 37.12236501589554)	(68, 37.0622457672661)	(70, 37.0455753473325)	(72, 37.028393842530626)	(74, 36.33623981367057)	(76, 36.206212315035316)	(78, 36.20010051738109)	(80, 36.18593279579212)	(82, 36.17148623479697)	(84, 36.11470545433055)	(86, 36.096556244008575)	(88, 36.07293605968583)	(90, 35.98778683400958)	(92, 35.99154445453363)	(94, 35.9369504992698)	(96, 35.91295242116136)	(98, 35.85693891982974)	(100, 35.78779548648085)	(102, 35.75632658849378)	(104, 35.7098303468627)	(106, 35.662510358099325)	(108, 35.4285515907945)	(110, 35.44422545558979)	(112, 35.31317069326864)	(114, 35.31320982735326)	(116, 35.1663749515592)	(118, 35.11822940501803)	(120, 35.05906055213775)	(122, 34.96591744731239)	(124, 34.63426539891224)	(126, 30.776156415821934)
20150415.B-CAMA_reseq_26_R2	(1, 32.73920833557451)	(2, 32.846232983432934)	(3, 32.86588408797979)	(4, 32.8065065038869)	(5, 32.810767990839196)	(6, 36.89819619150275)	(7, 36.90202331667185)	(8, 36.74682168946648)	(9, 36.8390277731774)	(10, 36.889062136814694)	(12, 36.875788270551574)	(14, 36.87640946680787)	(16, 36.86118157606889)	(18, 36.86115219532799)	(20, 36.82736369146871)	(22, 36.837600067133906)	(24, 36.83207011437389)	(26, 36.82645037773928)	(28, 36.82209843093807)	(30, 36.74226813332493)	(32, 36.66307148920909)	(34, 36.74347576144403)	(36, 36.747433735927544)	(38, 36.73205230245061)	(40, 36.68665193589871)	(42, 36.70293514325779)	(44, 36.70549409232245)	(46, 36.685343611748166)	(48, 36.63526376469605)	(50, 36.618805890401575)	(52, 36.61467730482859)	(54, 36.64945927365787)	(56, 36.62069861849197)	(58, 36.53990826835369)	(60, 36.52457931945416)	(62, 36.52733652212952)	(64, 36.453377447739214)	(66, 36.42248508341957)	(68, 35.6299722618767)	(70, 35.62350941627396)	(72, 35.63881975173781)	(74, 35.53043204995103)	(76, 35.55207095354772)	(78, 35.46213541928707)	(80, 35.45868280803208)	(82, 35.40198577595527)	(84, 35.385530315854794)	(86, 35.285475663331184)	(88, 35.304462260981516)	(90, 35.26242679801685)	(92, 35.14194557769393)	(94, 35.09733366275815)	(96, 34.98581216817507)	(98, 34.754760790553895)	(100, 34.6791700590116)	(102, 34.60222032938684)	(104, 34.52493179177712)	(106, 34.39786831981658)	(108, 34.306884639092004)	(110, 34.157239303503104)	(112, 34.04426308804575)	(114, 33.83725302674743)	(116, 33.6711528587485)	(118, 33.33480708610358)	(120, 33.0784473024424)	(122, 32.81413306342001)	(124, 32.18401097666411)	(126, 24.404363588044642)
20150415.B-CAMA_reseq_2_R1	(1, 33.327047884536654)	(2, 33.42451423357984)	(3, 33.430129060203136)	(4, 33.3868765859865)	(5, 33.4264617917999)	(6, 37.36373300075356)	(7, 37.52976047418612)	(8, 37.59927367787249)	(9, 37.615952414118325)	(10, 37.62770922024491)	(12, 37.62146331898076)	(14, 37.62420032091989)	(16, 37.61766497579538)	(18, 37.62249083903401)	(20, 37.58626011916249)	(22, 37.52917590721748)	(24, 37.54374752945651)	(26, 37.536189100308235)	(28, 37.51321303876214)	(30, 37.44704838747503)	(32, 37.44884899162268)	(34, 37.46523562804147)	(36, 37.42728889938718)	(38, 37.41976782330249)	(40, 37.271799595445415)	(42, 37.275446944098405)	(44, 37.357696073209745)	(46, 37.34981059284284)	(48, 37.33345774936207)	(50, 37.32165517019237)	(52, 37.304427100919106)	(54, 37.291020656922285)	(56, 37.2844271065701)	(58, 37.27691306597167)	(60, 37.25219966314431)	(62, 37.23578819061139)	(64, 37.2116503131639)	(66, 37.19925717697299)	(68, 37.18133533529178)	(70, 37.16162676265067)	(72, 37.128596906476915)	(74, 36.42554308161644)	(76, 36.224209786333134)	(78, 36.21525321675712)	(80, 36.203557158805054)	(82, 36.18788913090836)	(84, 36.167825110808906)	(86, 36.13194260512472)	(88, 36.10535513524098)	(90, 36.07777947621511)	(92, 36.05055677821068)	(94, 36.02775615174159)	(96, 35.99011466147303)	(98, 35.93791796510003)	(100, 35.882197309505734)	(102, 35.81905887797839)	(104, 35.778224294127405)	(106, 35.73113959902249)	(108, 35.678859154933555)	(110, 35.61683877236698)	(112, 35.56075676402668)	(114, 35.47604713606263)	(116, 35.43492163909312)	(118, 35.39754195932924)	(120, 35.339107103552465)	(122, 35.26933276748057)	(124, 35.07552328901354)	(126, 31.9631194724459)
20150415.B-CAMA_reseq_2_R2	(1, 32.89372132297657)	(2, 32.98926559977803)	(3, 33.01005057356166)	(4, 32.9568350596646)	(5, 32.97682358249786)	(6, 37.07370177619186)	(7, 37.074479917924975)	(8, 37.08936389880089)	(9, 37.06751105687414)	(10, 37.07988269103676)	(12, 37.05199885510882)	(14, 37.04877705448207)	(16, 37.04231195120028)	(18, 37.04536902538172)	(20, 37.046733824950884)	(22, 37.04546452716305)	(24, 37.03164852745012)	(26, 37.040548361056636)	(28, 37.02874030042374)	(30, 36.99775084828468)	(32, 36.9500746072348)	(34, 36.94787176540694)	(36, 36.93902810267063)	(38, 36.95922822693596)	(40, 36.95118191930891)	(42, 36.9254159625294)	(44, 36.906216374825846)	(46, 36.883619381888735)	(48, 36.862833503946234)	(50, 36.85411119628413)	(52, 36.848889028907934)	(54, 36.86342807317244)	(56, 36.839065060164714)	(58, 36.8274525803988)	(60, 36.81854189688576)	(62, 36.7883883113731)	(64, 36.73998040800734)	(66, 36.721649632219254)	(68, 35.89647103964991)	(70, 35.837661183979094)	(72, 35.82536352131456)	(74, 35.768924539747815)	(76, 35.759118569417225)	(78, 35.73730825121263)	(80, 35.71437931894798)	(82, 35.6786228304072)	(84, 35.617923791273796)	(86, 35.59855246989363)	(88, 35.57500461262302)	(90, 35.52741265613341)	(92, 35.46160314150002)	(94, 35.411925742561664)	(96, 35.3260197993841)	(98, 35.26218406357819)	(100, 35.166125970240174)	(102, 35.085535068508406)	(104, 34.991734038275865)	(106, 34.879095733754596)	(108, 34.82226731400675)	(110, 34.72072908546308)	(112, 34.609712276867015)	(114, 34.50188401280402)	(116, 34.38495999520796)	(118, 34.231152313756695)	(120, 34.07971316124741)	(122, 33.82211761920275)	(124, 33.419093179505765)	(126, 26.954662930983574)
20150415.B-CAMA_reseq_3_R1	(1, 33.295713336846205)	(2, 33.396059013993536)	(3, 33.401865801445595)	(4, 33.3540751112917)	(5, 33.393548927519966)	(6, 37.31709481364908)	(7, 37.49471029015569)	(8, 37.56877842235323)	(9, 37.5880410103592)	(10, 37.59744050829045)	(12, 37.59300648869497)	(14, 37.59562439507271)	(16, 37.58971493302329)	(18, 37.59101528068652)	(20, 37.55653228343005)	(22, 37.50438668277285)	(24, 37.5147653325898)	(26, 37.50497062364257)	(28, 37.48296553565448)	(30, 37.40793422774888)	(32, 37.425350653945344)	(34, 37.41314269319868)	(36, 37.41337953167108)	(38, 37.38176620065451)	(40, 37.198887769899)	(42, 37.19852816440614)	(44, 37.303752235571494)	(46, 37.295887556934744)	(48, 37.27812968817846)	(50, 37.263263764840545)	(52, 37.24162229568462)	(54, 37.22652611986702)	(56, 37.21664442950819)	(58, 37.21106681402139)	(60, 37.18296590097127)	(62, 37.16293311198909)	(64, 37.13722206531895)	(66, 37.12378453060421)	(68, 37.10067461661161)	(70, 37.07792981359016)	(72, 37.04220574260489)	(74, 36.20841934785603)	(76, 35.96990834201904)	(78, 35.96010907947529)	(80, 35.948901495004904)	(82, 35.929278452530454)	(84, 35.90787037449138)	(86, 35.871021153539715)	(88, 35.84122807771286)	(90, 35.80925334034605)	(92, 35.778239051674674)	(94, 35.75186287119337)	(96, 35.71026453205724)	(98, 35.65035592402584)	(100, 35.58809408419893)	(102, 35.51701704748197)	(104, 35.47250113929956)	(106, 35.41929455065187)	(108, 35.36232573939216)	(110, 35.292153787869395)	(112, 35.22911050457091)	(114, 35.13605374622843)	(116, 35.08443857525014)	(118, 35.04260923756483)	(120, 34.97769782199677)	(122, 34.8985435540188)	(124, 34.68774087432243)	(126, 31.506387255239684)
20150415.B-CAMA_reseq_3_R2	(1, 32.88501366104684)	(2, 32.97865268803434)	(3, 33.00546364694098)	(4, 32.95778687387983)	(5, 32.97589907418951)	(6, 37.07883561912731)	(7, 37.075793662288916)	(8, 37.09509612642266)	(9, 37.066339572652424)	(10, 37.07999642606989)	(12, 37.04955401252378)	(14, 37.04650835106449)	(16, 37.041382776507376)	(18, 37.044550921995246)	(20, 37.04495709251472)	(22, 37.04585906479829)	(24, 37.02571987087133)	(26, 37.03865247090239)	(28, 37.02516870560597)	(30, 36.995253248656674)	(32, 36.94673802212451)	(34, 36.94254722118187)	(36, 36.93326881804636)	(38, 36.95527004705435)	(40, 36.94704349898974)	(42, 36.91907579793289)	(44, 36.898716436327575)	(46, 36.872430092903144)	(48, 36.85023745848187)	(50, 36.841129570814005)	(52, 36.8353149624956)	(54, 36.85423505315385)	(56, 36.831987544035464)	(58, 36.81831816179592)	(60, 36.80917399971505)	(62, 36.77699381024736)	(64, 36.72616275830019)	(66, 36.70330812870491)	(68, 35.69767661612929)	(70, 35.629355534371754)	(72, 35.617207747988225)	(74, 35.560060883386406)	(76, 35.54909546278098)	(78, 35.5252421805872)	(80, 35.499611735148214)	(82, 35.46235639513013)	(84, 35.397524448825735)	(86, 35.37660036407162)	(88, 35.34906749289317)	(90, 35.30105326488497)	(92, 35.232339107413786)	(94, 35.178315006693786)	(96, 35.08962141707204)	(98, 35.02274457148264)	(100, 34.924555138059645)	(102, 34.8415384683461)	(104, 34.74501096902232)	(106, 34.6275667684597)	(108, 34.56810446434089)	(110, 34.464812224343405)	(112, 34.35094794817256)	(114, 34.23762835418049)	(116, 34.11432575873852)	(118, 33.9593961714904)	(120, 33.80570168941519)	(122, 33.53901284819128)	(124, 33.125035792040485)	(126, 26.74363112636889)
