Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67
20150415.B-CAMA_reseq_21_R1	(1, 0.0900700309253176)	(2, 8.105029135842952e-05)	(3, 7.719075367469478e-06)	(4, 0.0001505219696656548)	(5, 1.9297688418673692e-05)	(6, 0.00893482973784592)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 4.631445220481686e-05)	(20, 0.0001891173465030022)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 4.2454914521082124e-05)	(30, 4.43846833629495e-05)	(32, 0.003832520919948596)	(34, 0.007398733739719495)	(36, 0.009562004611452816)	(38, 0.005333881078921409)	(40, 0.0005615627329834045)	(42, 0.0007506800794864067)	(44, 0.0010941789333387985)	(46, 0.0011192659282830743)	(48, 0.0021478327209983822)	(50, 0.0015978486010661819)	(52, 0.0016962668120014176)	(54, 0.004231983070215142)	(56, 0.001729072882313163)	(58, 0.00012929451240511374)	(60, 0.00024315087407528855)	(62, 0.00017946850229366536)	(64, 2.5086994944275805e-05)	(66, 0.0)	(68, 5.789306525602108e-06)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0008162922201098973)	(84, 0.001221543676902045)	(86, 0.001916260459974298)	(88, 0.00034156908501052435)	(90, 0.0005808604214020782)	(92, 0.0010073393354547667)	(94, 0.0002219234168147475)	(96, 0.00018718757766113484)	(98, 0.0003705156176385349)	(100, 0.00017946850229366536)	(102, 0.00107102170723639)	(104, 0.001242771134162586)	(106, 0.001985732138281523)	(108, 0.003487092297254337)	(110, 0.0021439731833146473)	(112, 0.0007506800794864067)	(114, 0.000250869949442758)	(116, 0.00038981330605720863)	(118, 0.00011964566819577689)	(120, 5.789306525602108e-06)	(122, 0.0)	(124, 0.0004515659089969644)	(126, 0.0)
20150415.B-CAMA_reseq_21_R2	(1, 0.04929015575897634)	(2, 0.07324630616191788)	(3, 0.07646130105246891)	(4, 0.08025136705789643)	(5, 0.09500252008513059)	(6, 0.09892766990948881)	(7, 0.09466674030664567)	(8, 0.11128205003512373)	(9, 0.10096164626881704)	(10, 0.0881595597718689)	(12, 0.09606389294815765)	(14, 0.0872371302654563)	(16, 0.08568945565427867)	(18, 0.08176044629223671)	(20, 0.07981137976195066)	(22, 0.08513561199666274)	(24, 0.07832352798487091)	(26, 0.08494070534363414)	(28, 0.08131081015208161)	(30, 0.07461065273311811)	(32, 0.0852089432126537)	(34, 0.07532852674229276)	(36, 0.080199263299166)	(38, 0.08557173975492477)	(40, 0.11121064858797462)	(42, 0.11210027202407549)	(44, 0.09847224446280813)	(46, 0.09775244068479161)	(48, 0.10805354676267961)	(50, 0.10281229458816783)	(52, 0.09396237467936408)	(54, 0.08866515920843815)	(56, 0.08889094216293664)	(58, 0.07998312918887686)	(60, 0.05507560274689473)	(62, 0.05249164226763432)	(64, 0.06519145101596348)	(66, 0.06877117221762745)	(68, 0.08044627371092503)	(70, 0.07036902081869362)	(72, 0.09446990388477519)	(74, 0.07861878261767663)	(76, 0.0982136554379979)	(78, 0.08680486204487801)	(80, 0.078555100245895)	(82, 0.07064497776308065)	(84, 0.0672775311340221)	(86, 0.05714045540769281)	(88, 0.05780622565813705)	(90, 0.047744410916640584)	(92, 0.04874210140788602)	(94, 0.044048903584464574)	(96, 0.045455705070185884)	(98, 0.03922448147979615)	(100, 0.03703612361311855)	(102, 0.046011478496643686)	(104, 0.036078958267552336)	(106, 0.04208439890344359)	(108, 0.045027296387291325)	(110, 0.06693210251132783)	(112, 0.057456937497759056)	(114, 0.049075951417529066)	(116, 0.09036335578928144)	(118, 0.13760988634472024)	(120, 0.15251156134162008)	(122, 0.15159685091057495)	(124, 0.1414327584204595)	(126, 0.10148268385612122)
20150415.B-CAMA_reseq_22_R1	(1, 0.09214296877375104)	(2, 0.00011621300672705963)	(3, 0.0)	(4, 0.00013015856753430678)	(5, 4.183668242174146e-05)	(6, 0.008390579085693704)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 2.556686147995312e-05)	(20, 0.0002184804526468721)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 5.5782243228988615e-05)	(30, 3.951242228720027e-05)	(32, 0.0038350292219929676)	(34, 0.007432983910262733)	(36, 0.009664273639422278)	(38, 0.005248179383794013)	(40, 0.0005647952126935097)	(42, 0.0008134910470894174)	(44, 0.0011016993037725252)	(46, 0.001085429482830737)	(48, 0.0020476731785307907)	(50, 0.001596766712429799)	(52, 0.001594442452295258)	(54, 0.004232477704999511)	(56, 0.0015990909725643403)	(58, 0.00011156448645797723)	(60, 0.00023707453372320163)	(62, 0.00016734672968696585)	(64, 1.8594081076329537e-05)	(66, 0.0)	(68, 4.648520269082384e-06)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0007763028849367584)	(84, 0.001243479171979538)	(86, 0.0019756211143600135)	(88, 0.0003323691992393905)	(90, 0.0005462011316171802)	(92, 0.0010226744591981247)	(94, 0.0002161561925123309)	(96, 0.00016967098982150706)	(98, 0.00035096328031572005)	(100, 0.00018129229049421302)	(102, 0.001087753742965278)	(104, 0.0011737513679433021)	(106, 0.0020755643001452847)	(108, 0.003405041097102847)	(110, 0.0021592376649887677)	(112, 0.0007716543646676759)	(114, 0.00025102009453044875)	(116, 0.0003556118005848025)	(118, 0.00011156448645797723)	(120, 2.324260134541192e-06)	(122, 0.0)	(124, 0.00047879758771548564)	(126, 0.0)
20150415.B-CAMA_reseq_22_R2	(1, 0.05028304375066416)	(2, 0.0751851668321385)	(3, 0.07852745290560874)	(4, 0.08186509045880988)	(5, 0.09700532097521121)	(6, 0.10146325191326122)	(7, 0.09656836006991745)	(8, 0.11451629682884454)	(9, 0.10331801150062508)	(10, 0.09034166716948161)	(12, 0.09848122616064486)	(14, 0.08945379979808687)	(16, 0.08752698814655223)	(18, 0.08374774116778824)	(20, 0.08185114489800263)	(22, 0.08713651244394931)	(24, 0.0799754669694279)	(26, 0.08702494795749133)	(28, 0.08372914708671192)	(30, 0.07616368034878034)	(32, 0.08737591123780705)	(34, 0.07681214892631733)	(36, 0.08218118983710748)	(38, 0.0877059561769119)	(40, 0.11381901878848219)	(42, 0.11443727198427016)	(44, 0.10093099634245128)	(46, 0.1002151242210126)	(48, 0.11081839895478952)	(50, 0.10541216988184669)	(52, 0.09639404055982688)	(54, 0.09066473932818284)	(56, 0.09112959135509108)	(58, 0.08196038512432607)	(60, 0.05620061005320603)	(62, 0.05356489906063632)	(64, 0.0659764481790863)	(66, 0.07022287144489305)	(68, 0.082492640695136)	(70, 0.07224497776194388)	(72, 0.09667295177597182)	(74, 0.08047983141862333)	(76, 0.10045684727500487)	(78, 0.08885646494350978)	(80, 0.08063090832736851)	(82, 0.07225195054234751)	(84, 0.06878415442161205)	(86, 0.05857832817084168)	(88, 0.059117556522055234)	(90, 0.048758329102405136)	(92, 0.04985305562577404)	(94, 0.04501394602565927)	(96, 0.04610402402875909)	(98, 0.03983317018576696)	(100, 0.03795516799705768)	(102, 0.04664557664010719)	(104, 0.03653272079471846)	(106, 0.042952327286321236)	(108, 0.04579722169099965)	(110, 0.068667941414885)	(112, 0.05899437073492455)	(114, 0.050538712365463694)	(116, 0.09243582555070322)	(118, 0.14088037953494528)	(120, 0.15514668824075914)	(122, 0.15407985283900474)	(124, 0.14414596502397567)	(126, 0.10391302209506763)
20150415.B-CAMA_reseq_23_R1	(1, 0.09127990970850346)	(2, 0.00013233601867452882)	(3, 4.563310988776856e-06)	(4, 0.00020991230548373537)	(5, 2.2816554943884282e-05)	(6, 0.008779810342406671)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 3.4224832415826416e-05)	(20, 0.00017568747306790896)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 2.5098210438272706e-05)	(30, 5.019642087654541e-05)	(32, 0.003737351699808245)	(34, 0.00724197453918887)	(36, 0.009343379249520611)	(38, 0.005213582804677558)	(40, 0.0005065275197542311)	(42, 0.0007552279686425696)	(44, 0.0010609698048906191)	(46, 0.0010678147713737843)	(48, 0.002062616566927139)	(50, 0.0015789056021167924)	(52, 0.0015332724922290238)	(54, 0.004109261545393559)	(56, 0.0016975516878249904)	(58, 9.81111862587024e-05)	(60, 0.0002441371378995618)	(62, 0.0001802507840566858)	(64, 4.563310988776856e-06)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.000794016112047173)	(84, 0.0012435022444416933)	(86, 0.0019120273042975027)	(88, 0.0003422483241582642)	(90, 0.0005384706966756691)	(92, 0.0010153366950028506)	(94, 0.00023044720493323124)	(96, 0.00020078568350618165)	(98, 0.00037190984558531376)	(100, 0.00020078568350618165)	(102, 0.0011111662257671643)	(104, 0.0011431094026886025)	(106, 0.0018960557158367837)	(108, 0.003283302256424948)	(110, 0.0020489266339608083)	(112, 0.0006867783038109168)	(114, 0.0002418554824051734)	(116, 0.00038331812305725596)	(118, 0.00010495615274186769)	(120, 0.0)	(122, 0.0)	(124, 0.0005247807637093384)	(126, 0.0)
20150415.B-CAMA_reseq_23_R2	(1, 0.051414824910548836)	(2, 0.07624836331147249)	(3, 0.07905479956957026)	(4, 0.08249553605510801)	(5, 0.09763203860488084)	(6, 0.10194893080026374)	(7, 0.09782826097739825)	(8, 0.11437938993369189)	(9, 0.10392940776939291)	(10, 0.0910928139579636)	(12, 0.09885728760536741)	(14, 0.08938385399266667)	(16, 0.08773421707022383)	(18, 0.08390788080613444)	(20, 0.08174030808646543)	(22, 0.08710448015377262)	(24, 0.08001309487721339)	(26, 0.08699952400103075)	(28, 0.0834606763292343)	(30, 0.07655410514772053)	(32, 0.08764295085044829)	(34, 0.07749871052239735)	(36, 0.08250238102159116)	(38, 0.08790762288779735)	(40, 0.11422880067106227)	(42, 0.11519850425617735)	(44, 0.10137167196018347)	(46, 0.10059590909209142)	(48, 0.11117594561957055)	(50, 0.1057227889879822)	(52, 0.09671937640712545)	(54, 0.09109737726895237)	(56, 0.09105858912554778)	(58, 0.08200954343480327)	(60, 0.05593706610042671)	(62, 0.053301754004408064)	(64, 0.06619538920319706)	(66, 0.07069709549362545)	(68, 0.08262559041828815)	(70, 0.07228056440673102)	(72, 0.09722818558237409)	(74, 0.08039641300027066)	(76, 0.1009130592058114)	(78, 0.08900966249158697)	(80, 0.08090522217551926)	(82, 0.07251329326715863)	(84, 0.06924139928820562)	(86, 0.0589739495634577)	(88, 0.05922493166784043)	(90, 0.04865402176233884)	(92, 0.049888397384802975)	(94, 0.045160807200430156)	(96, 0.0462765367371861)	(98, 0.03999970247212353)	(100, 0.0379553391491515)	(102, 0.0468469506107832)	(104, 0.03684873623437311)	(106, 0.043079937389547907)	(108, 0.046009583044342654)	(110, 0.0688923059975642)	(112, 0.05865451779424332)	(114, 0.05033788351719749)	(116, 0.09266031128260846)	(118, 0.14082377711365376)	(120, 0.15564997451618978)	(122, 0.1544041906162537)	(124, 0.14431927333105685)	(126, 0.10386552141555003)
20150415.B-CAMA_reseq_24_R1	(1, 0.09205364008124252)	(2, 0.0001087636993441104)	(3, 0.0)	(4, 0.0001928083761100139)	(5, 9.887609031282764e-06)	(6, 0.00877030921074781)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 3.460663160948967e-05)	(20, 0.00020269598514129666)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 6.674136096115866e-05)	(30, 5.190994741423451e-05)	(32, 0.004021784973474264)	(34, 0.007610987051829907)	(36, 0.00980109245225904)	(38, 0.005514813937197962)	(40, 0.0006674136096115865)	(42, 0.0007687616021822348)	(44, 0.0012038163995586764)	(46, 0.0012359511289103454)	(48, 0.002175273986882208)	(50, 0.001814376257240387)	(52, 0.0017377472872479457)	(54, 0.004518637327296223)	(56, 0.0018786457159437253)	(58, 0.00012853891740667592)	(60, 0.00025707783481335183)	(62, 0.00021011169191475872)	(64, 2.71909248360276e-05)	(66, 0.0)	(68, 7.4157067734620725e-06)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.000879997203784166)	(84, 0.001302692489871504)	(86, 0.0020269598514129662)	(88, 0.00036089772964182086)	(90, 0.0006328069780020969)	(92, 0.0010035923166752004)	(94, 0.00025707783481335183)	(96, 0.00023483071449296566)	(98, 0.0004053919702825933)	(100, 0.0002199993009460415)	(102, 0.0011074122115036695)	(104, 0.0012680858582620146)	(106, 0.0020838136033428426)	(108, 0.003537292130941409)	(110, 0.002212352520749518)	(112, 0.0008280872563699314)	(114, 0.0002422464212664277)	(116, 0.0003683134364152829)	(118, 0.00014831413546924146)	(120, 9.887609031282764e-06)	(122, 0.0)	(124, 0.0004770771357593933)	(126, 0.0)
20150415.B-CAMA_reseq_24_R2	(1, 0.050337817578260544)	(2, 0.07510133439710823)	(3, 0.07821098743744666)	(4, 0.08172108864355204)	(5, 0.09681452382980518)	(6, 0.10107608332228805)	(7, 0.0968046362207739)	(8, 0.11455289443192646)	(9, 0.1034837161214054)	(10, 0.0903060051849633)	(12, 0.09831002469578669)	(14, 0.08902061601089654)	(16, 0.08759432840813401)	(18, 0.08333276891565113)	(20, 0.08165434728259088)	(22, 0.08669208408402945)	(24, 0.0797682858598737)	(26, 0.08670938739983419)	(28, 0.08287052319343867)	(30, 0.07608515149572086)	(32, 0.08713455458817936)	(34, 0.0766858237443713)	(36, 0.08174827956838807)	(38, 0.08740152003202399)	(40, 0.11364323440104845)	(42, 0.11456525394321557)	(44, 0.10088821875069369)	(46, 0.10002552486271425)	(48, 0.11055830038328822)	(50, 0.10546370982991977)	(52, 0.09607542505471679)	(54, 0.09057791443332358)	(56, 0.09061993677170653)	(58, 0.0819312003354668)	(60, 0.05572162069579402)	(62, 0.052955562069292667)	(64, 0.06572540913319436)	(66, 0.06948517246733962)	(68, 0.0817408638616146)	(70, 0.07168763737905785)	(72, 0.09611497549084191)	(74, 0.08023300348434398)	(76, 0.09993900828369053)	(78, 0.08834331479225367)	(80, 0.08041592425142272)	(82, 0.07197190613870724)	(84, 0.06847416444389096)	(86, 0.05772386152462877)	(88, 0.05864093726228025)	(90, 0.048184790711698726)	(92, 0.049289731020944576)	(94, 0.04455356629496013)	(96, 0.045656034701948164)	(98, 0.03989155863671031)	(100, 0.03752347627371809)	(102, 0.04647917815380245)	(104, 0.03676707418282495)	(106, 0.04258840399999268)	(108, 0.04564120328840124)	(110, 0.06806630057135055)	(112, 0.05822565768296638)	(114, 0.05004118930732207)	(116, 0.09226869557767292)	(118, 0.14034719449228536)	(120, 0.1549388335202009)	(122, 0.15405636441415893)	(124, 0.1438152733600078)	(126, 0.10425000582132982)
20150415.B-CAMA_reseq_25_R1	(1, 0.09055448432768716)	(2, 0.0001425900008417727)	(3, 0.0)	(4, 0.0001376731042610219)	(5, 1.4750689742252348e-05)	(6, 0.00853573246418336)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 3.4418276065255476e-05)	(20, 0.00020159275981078209)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 6.637810384013557e-05)	(30, 6.883655213051095e-05)	(32, 0.004140026920992159)	(34, 0.007798197977070741)	(36, 0.00987312833414757)	(38, 0.005563468481119511)	(40, 0.0006367381072072264)	(42, 0.0008506231084698854)	(44, 0.0011923474208320648)	(46, 0.0011161355238304277)	(48, 0.002205228116466726)	(50, 0.0017995841485547864)	(52, 0.0017184553549723985)	(54, 0.004449791405579458)	(56, 0.0018561284592334202)	(58, 0.00012046396622839417)	(60, 0.0002581370704894161)	(62, 0.00019667586323003132)	(64, 2.7042931194129306e-05)	(66, 0.0)	(68, 2.458448290375391e-06)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0008850413845351409)	(84, 0.0012906853524470806)	(86, 0.0020282198395596977)	(88, 0.0003171398294584255)	(90, 0.0005285663824307091)	(92, 0.0009981300058924088)	(94, 0.00022126034613378521)	(96, 0.0001376731042610219)	(98, 0.00038105948500818563)	(100, 0.00018438362177815437)	(102, 0.0011456369033149324)	(104, 0.0012390579383491972)	(106, 0.002141308460916966)	(108, 0.003604085193690324)	(110, 0.002219978806208978)	(112, 0.0008284970738565068)	(114, 0.0002679708636509176)	(116, 0.0003884348298793118)	(118, 0.00011308862135726799)	(120, 9.833793161501564e-06)	(122, 0.0)	(124, 0.0005187325892692076)	(126, 0.0)
20150415.B-CAMA_reseq_25_R2	(1, 0.048711694425498005)	(2, 0.07288315801646886)	(3, 0.07594146768969583)	(4, 0.07962422322867818)	(5, 0.09407498227950473)	(6, 0.09819534161417387)	(7, 0.09411923434873147)	(8, 0.1106301730668926)	(9, 0.10024077059176621)	(10, 0.08780348069075711)	(12, 0.09571476728918511)	(14, 0.08677830775367056)	(16, 0.08510410446792492)	(18, 0.08115829496187242)	(20, 0.07945950719322302)	(22, 0.08467387601710923)	(24, 0.07797952132241703)	(26, 0.08434444394619892)	(28, 0.0809689944435135)	(30, 0.07423038767959457)	(32, 0.0848262998111125)	(34, 0.0749162947526093)	(36, 0.0797618963329392)	(38, 0.08493201308759865)	(40, 0.11002785323575062)	(42, 0.11137262445058597)	(44, 0.09786345109497321)	(46, 0.09724883902237935)	(48, 0.1073235601163377)	(50, 0.10205264698177287)	(52, 0.09341365968939375)	(54, 0.0884033420736087)	(56, 0.08844759414283546)	(58, 0.07980368995387557)	(60, 0.05493648549672849)	(62, 0.052256776860219324)	(64, 0.06456376900183852)	(66, 0.06835715471388774)	(68, 0.080061827024365)	(70, 0.06999693972356813)	(72, 0.09409464986582772)	(74, 0.07829911960016583)	(76, 0.09726358971212161)	(78, 0.0865152537866004)	(80, 0.07842450046297499)	(82, 0.07019361558679817)	(84, 0.06722626850031507)	(86, 0.05671640205896028)	(88, 0.05725480223455248)	(90, 0.047312837348274406)	(92, 0.04846830804475084)	(94, 0.043814465431070225)	(96, 0.0450854831971943)	(98, 0.03889756885031944)	(100, 0.036825096941532985)	(102, 0.045653384752271015)	(104, 0.03577288107325232)	(106, 0.04193375248893305)	(108, 0.04469213147073424)	(110, 0.06651086004781584)	(112, 0.05711221223371071)	(114, 0.049119796841700314)	(116, 0.09015621570464635)	(118, 0.1366749742551295)	(120, 0.15208452813920245)	(122, 0.15092659899443564)	(124, 0.14115918393677424)	(126, 0.10134707232243513)
20150415.B-CAMA_reseq_26_R1	(1, 0.08933483451134734)	(2, 0.00011105292367100793)	(3, 0.0)	(4, 0.0001883071314421439)	(5, 1.4485163957087993e-05)	(6, 0.008995286817351643)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 1.2070969964239992e-05)	(20, 0.00019072132543499187)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 4.104129787841597e-05)	(30, 4.5869685864111975e-05)	(32, 0.004070331071941726)	(34, 0.007650580763335307)	(36, 0.009840254714848442)	(38, 0.005436764871893693)	(40, 0.0005769923642906717)	(42, 0.0007797846596899035)	(44, 0.0011491563405956473)	(46, 0.0011539847285813433)	(48, 0.0022041591154702226)	(50, 0.001694764182979295)	(52, 0.001764775808771887)	(54, 0.004480744050725885)	(56, 0.001723734510893471)	(58, 0.00011105292367100793)	(60, 0.00023176262331340788)	(62, 0.00019072132543499187)	(64, 1.2070969964239992e-05)	(66, 0.0)	(68, 2.4141939928479985e-06)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0008377253155182555)	(84, 0.0012384815183310233)	(86, 0.001996538432085295)	(88, 0.0002872890851489118)	(90, 0.0005214659024551677)	(92, 0.0009511924331821115)	(94, 0.0002148632653634719)	(96, 0.00017382196748505588)	(98, 0.0002872890851489118)	(100, 0.00016657938550651192)	(102, 0.0010791447148030555)	(104, 0.0011998544144454554)	(106, 0.0020593074758993427)	(108, 0.003483681931679662)	(110, 0.0021486326536347185)	(112, 0.0007315007798329436)	(114, 0.0001979639074135359)	(116, 0.00035971490493435176)	(118, 9.898195370676794e-05)	(120, 4.828387985695997e-06)	(122, 0.0)	(124, 0.0004973239625266877)	(126, 0.0)
20150415.B-CAMA_reseq_26_R2	(1, 0.04950063362935536)	(2, 0.07329010123487954)	(3, 0.0762305895181684)	(4, 0.0801077850706823)	(5, 0.0944529257761851)	(6, 0.09823355356898505)	(7, 0.09393628826171563)	(8, 0.11056042809646693)	(9, 0.09992831775196437)	(10, 0.087577301284554)	(12, 0.09530755044965329)	(14, 0.08645228688388683)	(16, 0.08478166464083602)	(18, 0.08111208977170706)	(20, 0.07922901845728562)	(22, 0.08422398582848813)	(24, 0.07744975748455664)	(26, 0.08407430580093155)	(28, 0.08078134519468688)	(30, 0.0741181697744264)	(32, 0.08439539360198034)	(34, 0.07507177640160137)	(36, 0.07970220047988383)	(38, 0.08511723760584189)	(40, 0.11033349386113922)	(42, 0.11163474442328429)	(44, 0.09778451348631534)	(46, 0.09678020878529056)	(48, 0.10740507654781462)	(50, 0.10212040589747033)	(52, 0.09338826622533912)	(54, 0.08804324072517365)	(56, 0.08810359557499486)	(58, 0.07949940818448459)	(60, 0.05464045264012875)	(62, 0.05229868446706619)	(64, 0.06438172540127043)	(66, 0.06812614028417767)	(68, 0.08002328828093261)	(70, 0.06976054961733576)	(72, 0.09412459539315776)	(74, 0.07830196796403198)	(76, 0.09781831220221521)	(78, 0.08644021591392259)	(80, 0.07844923379759572)	(82, 0.07023131744594113)	(84, 0.06698664071955342)	(86, 0.05660319235631417)	(88, 0.05715845697466922)	(90, 0.047175764814242745)	(92, 0.04853737022620901)	(94, 0.0436679409426346)	(96, 0.04506817345848644)	(98, 0.03898199040251663)	(100, 0.03677783128704641)	(102, 0.046038679443611334)	(104, 0.03591354983760683)	(106, 0.04193213546177688)	(108, 0.044609476599845314)	(110, 0.06643137610119837)	(112, 0.057192255690569085)	(114, 0.04880534575941514)	(116, 0.0898104307279384)	(118, 0.1366626935471395)	(120, 0.15246359323032965)	(122, 0.1510826742664206)	(124, 0.1409937575703088)	(126, 0.10107747409256)
20150415.B-CAMA_reseq_2_R1	(1, 0.08006891951036406)	(2, 0.0009832727782344095)	(3, 0.0)	(4, 6.78119157403041e-05)	(5, 0.0)	(6, 0.008730784151564152)	(7, 1.6952978935076023e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 2.8254964891793374e-06)	(20, 0.00011867085254553216)	(22, 0.00018648276828583626)	(24, 7.346290871866277e-05)	(26, 0.00011867085254553216)	(28, 0.0008250449748403666)	(30, 0.0005227168504981774)	(32, 0.001522942607667663)	(34, 0.004071540440907425)	(36, 0.003591206037746938)	(38, 0.00035036156465823785)	(40, 0.00018365727179665692)	(42, 0.00031080461380972714)	(44, 0.00013844932796978752)	(46, 2.8254964891793374e-06)	(48, 1.130198595671735e-05)	(50, 0.0)	(52, 0.0)	(54, 3.6731454359331386e-05)	(56, 8.193939818620078e-05)	(58, 5.650992978358675e-06)	(60, 0.0)	(62, 5.368443329440741e-05)	(64, 9.606688063209747e-05)	(66, 0.0010087022466370233)	(68, 0.0007261525977190897)	(70, 8.476489467538012e-05)	(72, 0.00028254964891793376)	(74, 0.0002712476629612164)	(76, 0.0)	(78, 0.0007657095485676005)	(80, 0.00140709725161131)	(82, 0.001155628064074349)	(84, 0.0011047691272691208)	(86, 0.002500564392923714)	(88, 0.004260848705682441)	(90, 0.00226039719134347)	(92, 0.002647490210361039)	(94, 0.0025909802805774524)	(96, 0.0025344703507938653)	(98, 0.0028254964891793375)	(100, 0.003181509046815934)	(102, 0.0012375674622605497)	(104, 0.0016726939215941676)	(106, 0.0039359166094268165)	(108, 0.00592506613780907)	(110, 0.009247850009083972)	(112, 0.004181734803985419)	(114, 0.0009578433098317953)	(116, 0.0010510846939747135)	(118, 0.0)	(120, 0.0003899185155067486)	(122, 0.0005057638715631014)	(124, 0.0001808317753074776)	(126, 5.085893680522808e-05)
20150415.B-CAMA_reseq_2_R2	(1, 0.09623641042144823)	(2, 0.09980783798377091)	(3, 0.11217786161339806)	(4, 0.12519209844255808)	(5, 0.13326171641565426)	(6, 0.12892740480125317)	(7, 0.1250112666672506)	(8, 0.1182978870089605)	(9, 0.13358947400839907)	(10, 0.11604596630708455)	(12, 0.10518475780267919)	(14, 0.1104882147128688)	(16, 0.11100810606687782)	(18, 0.10133925708090612)	(20, 0.09828489537610326)	(22, 0.08563797309053654)	(24, 0.09523335916778956)	(26, 0.09835835828482192)	(28, 0.08381270235852668)	(30, 0.08728806304021727)	(32, 0.09054586049224105)	(34, 0.07623189527805853)	(36, 0.08160033860749927)	(38, 0.0981294930691984)	(40, 0.11766780129187351)	(42, 0.12071933750018718)	(44, 0.11437892337846876)	(46, 0.10294413908675999)	(48, 0.1188460333278613)	(50, 0.11347476450193138)	(52, 0.10380591551595968)	(54, 0.0961318670513486)	(56, 0.0882826378044084)	(58, 0.06071709405597478)	(60, 0.04716883839035986)	(62, 0.04901388759779397)	(64, 0.05654666123794608)	(66, 0.05445579383595337)	(68, 0.05590809903139155)	(70, 0.05882683690471381)	(72, 0.07059785527863492)	(74, 0.0695891530319979)	(76, 0.08265989979094152)	(78, 0.08058033437490553)	(80, 0.06967956891965164)	(82, 0.07506779072451664)	(84, 0.0744829129512565)	(86, 0.06479711098634974)	(88, 0.06370364384503735)	(90, 0.06121155594158116)	(92, 0.06208745985322676)	(94, 0.0601943772054766)	(96, 0.050050844809322786)	(98, 0.05224908107790431)	(100, 0.05443318986403993)	(102, 0.05378332567152869)	(104, 0.05144946557146655)	(106, 0.06371494583099406)	(108, 0.0664019929922036)	(110, 0.05973099578125119)	(112, 0.060372383484294904)	(114, 0.0536448763435589)	(116, 0.08789837028188001)	(118, 0.1310013192243108)	(120, 0.15783505938204698)	(122, 0.19985019217614372)	(124, 0.1559815336851453)	(126, 0.13413762032729987)
