Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
KTP-4_S16_R1_001	(1, 27.757406767045918)	(2, 0.004576801691522777)	(3, 0.009508732223334924)	(4, 0.007214715223353493)	(5, 0.0)	(6, 2.8182732327172213e-05)	(7, 0.0)	(8, 0.00049038366095753)	(9, 0.0)	(10, 0.0)	(15, 6.764165956015875e-06)	(20, 1.4656032610168607e-05)	(25, 0.0003348422580670546)	(30, 0.0010397666069052727)	(35, 0.0007190940002612219)	(40, 0.00026329966736324685)	(45, 0.0004660472476437296)	(50, 0.0007382778100673669)	(55, 0.0031863737554524004)	(60, 0.0005526524092785323)	(65, 0.0012065816918065877)	(70, 0.0005949343038960371)	(75, 0.0004578786652290188)	(80, 0.0620549834891863)	(85, 7.310086382948127e-05)	(90, 0.00023908441787096768)	(95, 0.00036091132791353747)	(100, 0.0001962481395446841)	(105, 0.027928878931028796)	(110, 0.009443741183854678)	(115, 0.00031623395186270624)	(120, 0.0005655888786489158)	(125, 0.0003999219213306285)	(130, 0.00047175333890978315)	(135, 0.0006849692548404698)	(140, 0.0004300133672225933)	(145, 0.00030302019879792824)	(150, 0.0004092826482412919)
KTP-4_S16_R2_001	(1, 25.706860920717077)	(2, 0.003505872223244925)	(3, 8.454706278431064e-05)	(4, 7.89109210685621e-05)	(5, 6.200172804452581e-05)	(6, 0.00034946562478563526)	(7, 0.00019164315233370348)	(8, 0.00017473430943676312)	(9, 0.00028746728861811597)	(10, 0.0005084297540487411)	(15, 0.0008421437787902268)	(20, 0.0009165817691728275)	(25, 0.0014048239919584537)	(30, 0.0008492514023700813)	(35, 0.0016415311999817737)	(40, 0.0010838129139552225)	(45, 0.06308451785697539)	(50, 0.0007292983565465377)	(55, 0.0007062755599056184)	(60, 0.0007570100463858757)	(65, 0.06253537251106149)	(70, 0.0011001478839946731)	(75, 0.00047389044220277806)	(80, 0.06009172329280286)	(85, 0.059696069825575314)	(90, 0.0005182912178813903)	(95, 0.000371285911856312)	(100, 0.0007977577566216247)	(105, 1.7015671361778857)	(110, 0.0009066490623912337)	(115, 0.06329823271597451)	(120, 0.00038523430013761656)	(125, 0.00040348205009229656)	(130, 0.060743123182535205)	(135, 0.00025283868811302676)	(140, 0.0005867044177066177)	(145, 0.0008127051463919203)	(150, 0.00045044013300290066)
KTP-5_S17_R1_001	(1, 27.80070214737469)	(2, 0.004297266916506371)	(3, 0.009395646319555183)	(4, 0.007451964404574227)	(5, 0.0)	(6, 3.1050140916407024e-06)	(7, 0.0)	(8, 0.0004036549026309854)	(9, 0.0)	(10, 0.0)	(15, 8.694418322547617e-06)	(20, 9.936688143079167e-06)	(25, 0.0003099080330832725)	(30, 0.001072865255951358)	(35, 0.0007232173913248961)	(40, 0.0002564724351737129)	(45, 0.000494153833004532)	(50, 0.0007516570091632479)	(55, 0.0032565323525561266)	(60, 0.0005232593010403533)	(65, 0.001267445019361678)	(70, 0.0006135120149372065)	(75, 0.0004530432812200533)	(80, 0.0623412701816235)	(85, 6.040838142380604e-05)	(90, 0.000230659865124858)	(95, 0.0003806391068214353)	(100, 0.00019855480933515175)	(105, 0.027826187482693367)	(110, 0.009490837545687312)	(115, 0.0002926483968011469)	(120, 0.0005535580132624337)	(125, 0.00036764730329488197)	(130, 0.0004417923537593089)	(135, 0.0007886151959612918)	(140, 0.00040102442949770643)	(145, 0.00026057245949893346)	(150, 0.0003374979383278115)
KTP-5_S17_R2_001	(1, 25.74371257544526)	(2, 0.0035738117409744715)	(3, 8.383432623190351e-05)	(4, 8.072965198254328e-05)	(5, 3.1050004977315797e-05)	(6, 0.00038812670119814407)	(7, 0.0001894066358956439)	(8, 0.00013972674478882118)	(9, 0.00024219397184793164)	(10, 0.00045272255326825783)	(15, 0.0008172816769248766)	(20, 0.0009359298681851777)	(25, 0.0013614174119138246)	(30, 0.0008728887422905209)	(35, 0.0015578644204960778)	(40, 0.00111126268277563)	(45, 0.06273371720114665)	(50, 0.0007205345490483371)	(55, 0.0006944621303992291)	(60, 0.0007458938481138795)	(65, 0.06213466573012095)	(70, 0.0010986796865996452)	(75, 0.0004731780081546645)	(80, 0.05989301530253438)	(85, 0.05951859167434878)	(90, 0.0005010889166399005)	(95, 0.00038889745985500225)	(100, 0.0008019167124875426)	(105, 1.6867041284798514)	(110, 0.0008850335119145573)	(115, 0.06293067590770626)	(120, 0.00035272434461074067)	(125, 0.00038369054038022874)	(130, 0.06054162630568934)	(135, 0.00021358657117923023)	(140, 0.0005554195495255535)	(145, 0.0008335808358063603)	(150, 0.0004238122222359146)
KTP-6_S18_R1_001	(1, 27.707469998111083)	(2, 0.004314419049177733)	(3, 0.010210003970463653)	(4, 0.007804716571885897)	(5, 0.0)	(6, 3.3641291320967355e-05)	(7, 0.0)	(8, 0.0005298548836808732)	(9, 0.0)	(10, 1.6821072053011674e-06)	(15, 5.046422970079304e-06)	(20, 1.177526681240634e-05)	(25, 0.00035158677673048655)	(30, 0.0012283974942171926)	(35, 0.0008321706247610246)	(40, 0.0003609256373103471)	(45, 0.000553908755927858)	(50, 0.0008591029841923021)	(55, 0.003401278731743111)	(60, 0.0006329279636177396)	(65, 0.0014213124130200581)	(70, 0.0006559391929034535)	(75, 0.0004798660009200448)	(80, 0.061688334366693826)	(85, 5.149743821702136e-05)	(90, 0.0001669809609857592)	(95, 0.00035223468996811947)	(100, 0.00014896867685865317)	(105, 0.02770539198549753)	(110, 0.009544132059665915)	(115, 0.00031348824322764696)	(120, 0.0004994533711475812)	(125, 0.00030909451257093567)	(130, 0.00045602486566962477)	(135, 0.0008238391224080497)	(140, 0.0004321907662066202)	(145, 0.0002404254974530082)	(150, 0.0003859903135503761)
KTP-6_S18_R2_001	(1, 25.622572730412003)	(2, 0.004314413969281877)	(3, 8.410206828852459e-05)	(4, 8.410242194790628e-05)	(5, 4.205135597540938e-05)	(6, 0.0003364124322223565)	(7, 0.0002018481383756456)	(8, 0.00017661773009884033)	(9, 0.00012615608383929633)	(10, 0.0004154793545112748)	(15, 0.0006526730316529431)	(20, 0.0007536270023747494)	(25, 0.0011893808777937056)	(30, 0.0007976726537216174)	(35, 0.0014505122371934215)	(40, 0.000981662808608137)	(45, 0.06179835597221045)	(50, 0.0006156354074518675)	(55, 0.000577662955924723)	(60, 0.0006312923256473267)	(65, 0.062062833513766874)	(70, 0.0010291694743767388)	(75, 0.00042526668191819866)	(80, 0.057971222932893925)	(85, 0.05768383339837643)	(90, 0.00047862170721608304)	(95, 0.0003453689818591488)	(100, 0.0007137456904355704)	(105, 1.6433024498235385)	(110, 0.0007868487186857762)	(115, 0.06229199002949836)	(120, 0.00036934621305722225)	(125, 0.00035327787730302513)	(130, 0.058671104019007)	(135, 0.00023539111053317443)	(140, 0.0005146679560503692)	(145, 0.0007752644871723003)	(150, 0.00040399534143439317)
KTP-7_S19_R1_001	(1, 27.72689443674527)	(2, 0.004133889204849144)	(3, 0.010107125514382122)	(4, 0.0074483487065550935)	(5, 0.0)	(6, 1.8211262482113124e-05)	(7, 0.0)	(8, 0.0003460165392263471)	(9, 0.0)	(10, 0.0)	(15, 1.0927181155507884e-05)	(20, 7.284937092200604e-06)	(25, 0.0003059760120270428)	(30, 0.0011476327106071792)	(35, 0.0007437183009441886)	(40, 0.0002918644268577075)	(45, 0.0005458388033592344)	(50, 0.0008203636999331029)	(55, 0.0031876239867772308)	(60, 0.0005473989451201251)	(65, 0.0012720596263836237)	(70, 0.0006075066866572462)	(75, 0.0003859769855892184)	(80, 0.06174572175892579)	(85, 4.794284003832698e-05)	(90, 0.00017919189369863947)	(95, 0.00031836850799412216)	(100, 0.0001687982140332788)	(105, 0.02729467967180718)	(110, 0.009153286516319912)	(115, 0.0002878153054049322)	(120, 0.0004536304825438023)	(125, 0.0003140258813738087)	(130, 0.00037547448229191587)	(135, 0.0006666311635069739)	(140, 0.0003652175203214066)	(145, 0.0002125662258694246)	(150, 0.00030281964018970357)
KTP-7_S19_R2_001	(1, 25.63812893697382)	(2, 0.0036057718573512944)	(3, 9.10551516500787e-05)	(4, 8.194995734959997e-05)	(5, 3.642235582347031e-05)	(6, 0.0004188586556913558)	(7, 0.00015479606938178364)	(8, 0.00014569080295847027)	(9, 0.00015479712652825738)	(10, 0.0003842654690890665)	(15, 0.0007248399405893502)	(20, 0.0007867858443239301)	(25, 0.0011383432774145117)	(30, 0.0006886188519248126)	(35, 0.001358098586144631)	(40, 0.0010106476841491752)	(45, 0.061571313803490735)	(50, 0.0006066459230305926)	(55, 0.0005505254921286377)	(60, 0.0006628050278631699)	(65, 0.06133130338946145)	(70, 0.000980202299804235)	(75, 0.00041359758873708695)	(80, 0.05821845274934259)	(85, 0.057909089608105896)	(90, 0.0005136228768368369)	(95, 0.00030544918005036986)	(100, 0.0006993932105318823)	(105, 1.6379364155475056)	(110, 0.0008164552491837265)	(115, 0.06274166203367396)	(120, 0.0003693195974438885)	(125, 0.0003855218673174777)	(130, 0.058956612130102164)	(135, 0.00020265405600350522)	(140, 0.0004907604081437467)	(145, 0.0007331218318321882)	(150, 0.00031224625488239055)
KTP-8_S20_R1_001	(1, 27.6557239872402)	(2, 0.004366506411938679)	(3, 0.009910924396501833)	(4, 0.007836119246218555)	(5, 0.0)	(6, 9.856848982231059e-06)	(7, 0.0)	(8, 0.00037949182791455145)	(9, 0.0)	(10, 0.0)	(15, 1.0843032039414935e-05)	(20, 8.871764499523952e-06)	(25, 0.0003124910540810228)	(30, 0.0010510688004099523)	(35, 0.0007440111004087976)	(40, 0.00027354554647902245)	(45, 0.0005070072653844634)	(50, 0.0008012033163803329)	(55, 0.0031591972459007463)	(60, 0.0005470262133871367)	(65, 0.0012925763412401541)	(70, 0.0006047783567760916)	(75, 0.0004543581120396399)	(80, 0.061934225667186815)	(85, 5.6815019953584524e-05)	(90, 0.00021560173400888676)	(95, 0.00035787544145260246)	(100, 0.00018523354430499518)	(105, 0.02748851695438987)	(110, 0.009298137155953979)	(115, 0.00029402251028283314)	(120, 0.00046825794440978933)	(125, 0.0003085255460972975)	(130, 0.00039654002902226774)	(135, 0.0006925984123101811)	(140, 0.00037353698270256374)	(145, 0.00021759535800948857)	(150, 0.000296037209869376)
KTP-8_S20_R2_001	(1, 25.585162070299734)	(2, 0.0036469669014097695)	(3, 5.421193733060617e-05)	(4, 8.378242355149553e-05)	(5, 4.928395101155555e-05)	(6, 0.0003252752148664573)	(7, 0.0002217794737281514)	(8, 0.00016263902618059546)	(9, 0.00019221048763505007)	(10, 0.0003893545075945913)	(15, 0.0007333847037774902)	(20, 0.0008171971319318241)	(25, 0.00127070463608355)	(30, 0.0007888347851213058)	(35, 0.0014693560032695686)	(40, 0.0010310429451706176)	(45, 0.0628266275466924)	(50, 0.0006469433553709213)	(55, 0.0006000054594556163)	(60, 0.0006124805215337051)	(65, 0.06222956982964102)	(70, 0.0009782631808226332)	(75, 0.0004126418877831423)	(80, 0.05905060007432048)	(85, 0.058680473968363824)	(90, 0.00043125398236099337)	(95, 0.0003209273869694243)	(100, 0.0006959627252378215)	(105, 1.684510514915456)	(110, 0.0008472219867431969)	(115, 0.06323308370246573)	(120, 0.00034619426175239436)	(125, 0.00034094104321018997)	(130, 0.05965605552984249)	(135, 0.00021563701365805176)	(140, 0.0005348351013052702)	(145, 0.0007306499495600118)	(150, 0.00042205525933481367)
KTP-9_S21_R1_001	(1, 27.706810181315113)	(2, 0.004007081112419919)	(3, 0.009653164883025065)	(4, 0.00776256538654672)	(5, 0.0)	(6, 2.5810917734281505e-05)	(7, 0.0)	(8, 0.00046460002680484043)	(9, 0.0)	(10, 0.0)	(15, 6.452990679184109e-06)	(20, 1.419686111014601e-05)	(25, 0.00033686075154846883)	(30, 0.0010998890867713862)	(35, 0.000723514426884132)	(40, 0.0003142153060430573)	(45, 0.0005616502879823027)	(50, 0.0008237476820439636)	(55, 0.0033030535277972827)	(60, 0.0005670205289977153)	(65, 0.0013663451854729817)	(70, 0.0006721925400747996)	(75, 0.00045817537617923046)	(80, 0.06113323149109606)	(85, 4.045309290972768e-05)	(90, 0.00017771777653944495)	(95, 0.00033634234971199737)	(100, 0.00021498332017827674)	(105, 0.027964503635838522)	(110, 0.009745737049225286)	(115, 0.0002755878688118936)	(120, 0.0004612871683127173)	(125, 0.0003537970754338695)	(130, 0.0004983094950043875)	(135, 0.0007664691833266853)	(140, 0.00038672737206961515)	(145, 0.00022486595161627993)	(150, 0.0003040637820405943)
KTP-9_S21_R2_001	(1, 25.64149750880862)	(2, 0.0039941774056159425)	(3, 6.452652821080456e-05)	(4, 3.871603933885136e-05)	(5, 3.2263484781572333e-05)	(6, 0.00041297388430588255)	(7, 0.0001419603223480134)	(8, 0.00011614982682383458)	(9, 0.0001613199013651406)	(10, 0.0003884638221383932)	(15, 0.0007201603680984858)	(20, 0.0008415029242226616)	(25, 0.0013397532035202828)	(30, 0.0008236764159055686)	(35, 0.0015285250818303589)	(40, 0.0010060753762534398)	(45, 0.06222348353975444)	(50, 0.0006139740334578543)	(55, 0.0006300698584121535)	(60, 0.0006280611655792688)	(65, 0.06185497002086261)	(70, 0.0010324418990720688)	(75, 0.0004334879349177617)	(80, 0.05937498106041722)	(85, 0.05900039178724152)	(90, 0.00046003020987022525)	(95, 0.0003049703691182031)	(100, 0.0007184481624573864)	(105, 1.6483469000577196)	(110, 0.0008303393415293222)	(115, 0.0629935784978824)	(120, 0.000333118427884064)	(125, 0.0003776910687432731)	(130, 0.05998644703389292)	(135, 0.00022662725467623013)	(140, 0.00048174728455448483)	(145, 0.000728224325936517)	(150, 0.0004727829334006216)
STP-1_S46_R1_001	(1, 27.639415330946637)	(2, 0.004516204095580049)	(3, 0.009211311418878217)	(4, 0.007771519126298813)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.00027723954552031873)	(9, 0.0)	(10, 0.0)	(15, 7.154854812255179e-06)	(20, 5.366254565743541e-06)	(25, 0.00029515147692546896)	(30, 0.001068198784600918)	(35, 0.0007092505598288399)	(40, 0.00022231091949822203)	(45, 0.0004953012333269895)	(50, 0.000729302428514216)	(55, 0.003213271924296392)	(60, 0.0005435927158576075)	(65, 0.0012036576706049157)	(70, 0.0005393610350363517)	(75, 0.00044065926165265173)	(80, 0.062210694008173854)	(85, 6.518519312543916e-05)	(90, 0.00023391877763403562)	(95, 0.0004159060414130177)	(100, 0.00020375886346507883)	(105, 0.02768837568862554)	(110, 0.009511982339857795)	(115, 0.0002892267749160721)	(120, 0.0004790011142006377)	(125, 0.00038095125220793)	(130, 0.00041722030662923377)	(135, 0.0007410545636252034)	(140, 0.00038330052640559185)	(145, 0.00025661274658447965)	(150, 0.00044190598186972586)
STP-1_S46_R2_001	(1, 25.57961985994614)	(2, 0.0035861343412427714)	(3, 8.943014396822297e-05)	(4, 8.943043988597619e-05)	(5, 3.577232631372974e-05)	(6, 0.0003934972082267388)	(7, 0.0001788630552009844)	(8, 0.0001699207382358507)	(9, 0.00016992137648477748)	(10, 0.00042212561388645884)	(15, 0.0008120756435225466)	(20, 0.0008586104677495176)	(25, 0.0014382400664166382)	(30, 0.0008589067141059933)	(35, 0.0016120374634640664)	(40, 0.0011331479297727986)	(45, 0.06255624718511694)	(50, 0.0007024128708481718)	(55, 0.0006653662891773965)	(60, 0.0007398559671444907)	(65, 0.06281587466609356)	(70, 0.0011365564450462782)	(75, 0.0004407037207585631)	(80, 0.060551573237763494)	(85, 0.06016327766306077)	(90, 0.0004606358468520736)	(95, 0.00033784933757735066)	(100, 0.0007696453336021331)	(105, 1.7058474453394878)	(110, 0.0009297654282197251)	(115, 0.06345159891420103)	(120, 0.00034507601942109867)	(125, 0.0003828478776229704)	(130, 0.06109278575772954)	(135, 0.00019825914757052777)	(140, 0.0005657038820796212)	(145, 0.0008127993346581961)	(150, 0.00035720137236767264)
STP-2_S47_R1_001	(1, 27.749868432912418)	(2, 0.004514002238683429)	(3, 0.010336455252961846)	(4, 0.007865040556205202)	(5, 0.0)	(6, 2.9076165888830766e-05)	(7, 0.0)	(8, 0.00048702977910873406)	(9, 0.0)	(10, 0.0)	(15, 1.0177060350593042e-05)	(20, 1.1631174356203231e-05)	(25, 0.00033731339390502904)	(30, 0.0013219705144147942)	(35, 0.0008646410291382571)	(40, 0.0003584379170665581)	(45, 0.0005630233537273715)	(50, 0.0008805595709282922)	(55, 0.003414338851592172)	(60, 0.0005887078368216103)	(65, 0.001431705043647494)	(70, 0.000671677123248916)	(75, 0.0005199494668036053)	(80, 0.06089294293890802)	(85, 5.77387498044655e-05)	(90, 0.0002182807807752068)	(95, 0.00035904272416232836)	(100, 0.00019438152754663616)	(105, 0.02816065523200143)	(110, 0.00951332002021426)	(115, 0.0002999861097340705)	(120, 0.0005224173710873453)	(125, 0.0004059091301492943)	(130, 0.0004808677369282348)	(135, 0.0008238420957525138)	(140, 0.0004267633188142095)	(145, 0.0002763201102476187)	(150, 0.0003853309052984152)
STP-2_S47_R2_001	(1, 25.64490406505956)	(2, 0.003801646512730755)	(3, 7.268947948444841e-05)	(4, 0.00010176573730803166)	(5, 2.9076045416492182e-05)	(6, 0.0003634523113858778)	(7, 0.0002544175056689672)	(8, 0.00019626554641200412)	(9, 0.00015992066771821777)	(10, 0.00044487614553608435)	(15, 0.0007807333388997538)	(20, 0.0009101575354748438)	(25, 0.0013798375920976165)	(30, 0.0008915494391870419)	(35, 0.0016042031169783018)	(40, 0.0010928741501646678)	(45, 0.06128512662651088)	(50, 0.0006528047353842132)	(55, 0.0006609887344414293)	(60, 0.0006898150030398727)	(65, 0.06103492218905642)	(70, 0.0010436221414050382)	(75, 0.00045076669448702465)	(80, 0.057616570890820146)	(85, 0.05730219161597614)	(90, 0.0005331384214905929)	(95, 0.0003546109910723107)	(100, 0.0007566687112672727)	(105, 1.6220001304122218)	(110, 0.0008233884918670103)	(115, 0.06167804153232584)	(120, 0.0003838422751879204)	(125, 0.00036303817364777584)	(130, 0.0583021528995114)	(135, 0.0002218632519626326)	(140, 0.0005189592216537049)	(145, 0.0007639362008467821)	(150, 0.00038118163447826)
STP-3_S48_R1_001	(1, 27.6922830579518)	(2, 0.004352267908965228)	(3, 0.00986141745813712)	(4, 0.0073925747089156075)	(5, 0.0)	(6, 1.4108105332243058e-05)	(7, 0.0)	(8, 0.0005431654270267829)	(9, 0.0)	(10, 0.0)	(15, 8.465229963827084e-06)	(20, 1.551994978082868e-05)	(25, 0.0003442689082184594)	(30, 0.0012447715185889337)	(35, 0.0007797842625126768)	(40, 0.000373307569831918)	(45, 0.0005633422763211982)	(50, 0.0008316873621747398)	(55, 0.0033473077759576557)	(60, 0.0005282199746525409)	(65, 0.0013363290988476094)	(70, 0.0006334292620433799)	(75, 0.0005031549310815293)	(80, 0.06073905574670819)	(85, 5.289840663708588e-05)	(90, 0.000190469728280898)	(95, 0.0003400240160253749)	(100, 0.0001725017838840726)	(105, 0.027761729536013927)	(110, 0.009616726936301978)	(115, 0.00028518206029967653)	(120, 0.00046745930149792253)	(125, 0.0003858913126778868)	(130, 0.0004778304638225788)	(135, 0.0007965481271517893)	(140, 0.00038470561979590763)	(145, 0.0002910244294518029)	(150, 0.0003877691206250182)
STP-3_S48_R2_001	(1, 25.622876161758125)	(2, 0.004175918465756269)	(3, 9.87552395826801e-05)	(4, 4.232384428041917e-05)	(5, 4.232405923844628e-05)	(6, 0.0004161884320636929)	(7, 0.00014108137178496717)	(8, 0.0001410819091937578)	(9, 0.00019751546704824776)	(10, 0.0003879816326391255)	(15, 0.000777392555389784)	(20, 0.0008733600055691868)	(25, 0.001317861079861295)	(30, 0.0008482436980150814)	(35, 0.0016076970544955619)	(40, 0.0010747404943622437)	(45, 0.062345514583915886)	(50, 0.0006602976658718392)	(55, 0.0006808582104266058)	(60, 0.0006972466850251293)	(65, 0.060954276714587655)	(70, 0.0010548532967404108)	(75, 0.000382031414699819)	(80, 0.05793935967771177)	(85, 0.057621878995998674)	(90, 0.0004411315844385219)	(95, 0.00029844818422976836)	(100, 0.0006828900250900984)	(105, 1.6380551744387832)	(110, 0.0008274690137404046)	(115, 0.06216261413822257)	(120, 0.0003600655429630859)	(125, 0.0004165078791057628)	(130, 0.058676695833888834)	(135, 0.000218587556162515)	(140, 0.0005129383389747707)	(145, 0.0007288093450635718)	(150, 0.0003838791336794606)
WBP-1_S5_R1_001	(1, 27.816723510586687)	(2, 0.0042554227322727884)	(3, 0.010500904703579093)	(4, 0.0075869844659602476)	(5, 0.0)	(6, 8.884144360949281e-06)	(7, 0.0)	(8, 0.0005241685221343929)	(9, 0.0)	(10, 0.0)	(15, 5.3307317467038135e-06)	(20, 8.884766988811733e-06)	(25, 0.0003376316807980333)	(30, 0.0012246560409536356)	(35, 0.0008165424309514198)	(40, 0.00033653579489977334)	(45, 0.0005311390517581638)	(50, 0.0008278906954470971)	(55, 0.0033638577370791287)	(60, 0.0005617319534262671)	(65, 0.001288333567945028)	(70, 0.0006731822087743754)	(75, 0.0004929519830405807)	(80, 0.06075411176502003)	(85, 4.703122279876874e-05)	(90, 0.0001923712774365678)	(95, 0.00035155459628308065)	(100, 0.00014083814573009472)	(105, 0.027468792399745843)	(110, 0.009357765664741821)	(115, 0.00031385511938835167)	(120, 0.00048389696462270397)	(125, 0.0003854857579372082)	(130, 0.0004677300892129814)	(135, 0.0007078343641640289)	(140, 0.0004002348994018239)	(145, 0.0002529332326503416)	(150, 0.0004457729894682947)
WBP-1_S5_R2_001	(1, 25.72503427203758)	(2, 0.003455867681311787)	(3, 0.00013326028300752823)	(4, 7.995643973163421e-05)	(5, 2.6652253128174947e-05)	(6, 0.00032871266967903694)	(7, 0.0001865673465032704)	(8, 0.00011549445129119242)	(9, 0.00019545301655966797)	(10, 0.00038025027006653527)	(15, 0.0007694030340458)	(20, 0.0008760460576328134)	(25, 0.001315021574972552)	(30, 0.0008052200156152248)	(35, 0.0015780231579079207)	(40, 0.001086236319187444)	(45, 0.06026827402978185)	(50, 0.0006334485644672648)	(55, 0.0006288684229139429)	(60, 0.0007084754995575249)	(65, 0.060423358097968234)	(70, 0.0011058955290654479)	(75, 0.0004102252456862386)	(80, 0.057122110578651235)	(85, 0.056879344315498195)	(90, 0.00044829463186416897)	(95, 0.0003096843092724656)	(100, 0.0006731455585261559)	(105, 1.608562121301496)	(110, 0.0008089448168135228)	(115, 0.06166877850428261)	(120, 0.0003288390194551066)	(125, 0.0003234391662640915)	(130, 0.05784119321202495)	(135, 0.00018696798427011638)	(140, 0.00048098723823496083)	(145, 0.0007273046904929609)	(150, 0.00041612902388810693)
WBP-2_S6_R1_001	(1, 27.783812706882856)	(2, 0.004266547345286272)	(3, 0.009736945245938532)	(4, 0.0076651106601216224)	(5, 0.0)	(6, 8.189297243646334e-06)	(7, 0.0)	(8, 0.0003275747064828263)	(9, 0.0)	(10, 0.0)	(15, 4.913791942776731e-06)	(20, 8.189818100372674e-06)	(25, 0.00030139221252973257)	(30, 0.0010731749500781133)	(35, 0.0007412968956388454)	(40, 0.0002593792437440271)	(45, 0.000534030879538671)	(50, 0.0007549188265719388)	(55, 0.003335528152565543)	(60, 0.0005076098043647093)	(65, 0.0012588686928183025)	(70, 0.0005864084980403384)	(75, 0.00044491770750808887)	(80, 0.062267238020003855)	(85, 7.133201607982896e-05)	(90, 0.00025423477029041055)	(95, 0.00039453849517091544)	(100, 0.00019349283270020864)	(105, 0.027938338200295603)	(110, 0.009490454101137878)	(115, 0.0002855829943323199)	(120, 0.0005272919401186384)	(125, 0.00034469534811323903)	(130, 0.0004882208829261071)	(135, 0.0007383824286759153)	(140, 0.0003947497935680733)	(145, 0.00025294181221589536)	(150, 0.00032393852579723324)
WBP-2_S6_R2_001	(1, 25.71050678472981)	(2, 0.0039062266481144103)	(3, 7.370272154669583e-05)	(4, 0.00011464914740342611)	(5, 2.456780521792339e-05)	(6, 0.00035213966612573645)	(7, 0.0002538692540584276)	(8, 0.0002047340574203689)	(9, 0.000212924256699846)	(10, 0.0005011969434717329)	(15, 0.000823883609454731)	(20, 0.0009041704172540089)	(25, 0.0013874355669680914)	(30, 0.000878250133797967)	(35, 0.0016401327090419665)	(40, 0.0011229477575644446)	(45, 0.06136137458812856)	(50, 0.0007335827350151952)	(55, 0.0007162105448254776)	(60, 0.0007598128928611738)	(65, 0.0625117737574729)	(70, 0.0010836871629739118)	(75, 0.00048299104843908954)	(80, 0.059331378644977256)	(85, 0.05889620440249501)	(90, 0.0005716552013793375)	(95, 0.00043785502050892937)	(100, 0.0008357526230955184)	(105, 1.652082963765121)	(110, 0.0008847681927443377)	(115, 0.06267147230835358)	(120, 0.0003959185281211496)	(125, 0.00043089427459793757)	(130, 0.0601046832557446)	(135, 0.00025350644068841666)	(140, 0.0005861308020776235)	(145, 0.0008497819027865674)	(150, 0.0003885819091806362)
WBP-3_S7_R1_001	(1, 27.84636434780627)	(2, 0.004558776880163052)	(3, 0.01008844484723182)	(4, 0.007787963923365169)	(5, 0.0)	(6, 2.1105780377259492e-05)	(7, 0.0)	(8, 0.0004854365346078786)	(9, 0.0)	(10, 0.0)	(15, 6.3320207757822995e-06)	(20, 1.477503572814711e-05)	(25, 0.00033983457275153203)	(30, 0.0011781456764038366)	(35, 0.0008263935473331911)	(40, 0.00033007907107624374)	(45, 0.000548654280270231)	(50, 0.0007402683767700474)	(55, 0.00328195484361517)	(60, 0.0005276937622873653)	(65, 0.0013622669742675442)	(70, 0.0006687312015493027)	(75, 0.00044762563727219763)	(80, 0.05969928338310028)	(85, 5.3850165103529204e-05)	(90, 0.00022691202065564997)	(95, 0.00036434908407194627)	(100, 0.00015893182486566342)	(105, 0.027866343163205742)	(110, 0.009367729633883829)	(115, 0.0003067242946450065)	(120, 0.000503557221381013)	(125, 0.0003948675076734803)	(130, 0.0005544268741255712)	(135, 0.0008067760145716855)	(140, 0.0004373175750804237)	(145, 0.00029696862029276826)	(150, 0.00039983737628799794)
WBP-3_S7_R2_001	(1, 25.750728346107703)	(2, 0.0035984751751644856)	(3, 0.00010552752099707469)	(4, 5.276388299545629e-05)	(5, 5.276412799100055e-05)	(6, 0.00029548036401070275)	(7, 0.0002005054002436035)	(8, 0.00016884747247997256)	(9, 0.00017940123466040297)	(10, 0.00047278113523910705)	(15, 0.0008189436871736428)	(20, 0.0009139510640627773)	(25, 0.001376265818903809)	(30, 0.0009501668123413156)	(35, 0.0015746710047267606)	(40, 0.0010939741112825168)	(45, 0.060520539772542514)	(50, 0.0006787976287901832)	(55, 0.0007286623189531719)	(60, 0.0007511623439295314)	(65, 0.06090530132816282)	(70, 0.0011132034302562452)	(75, 0.0004519398199506028)	(80, 0.057388042522649486)	(85, 0.05698822190996042)	(90, 0.0005165315936549259)	(95, 0.0003318413773924408)	(100, 0.0007990614881298764)	(105, 1.6046456890775926)	(110, 0.0008674237643762588)	(115, 0.061444299861688534)	(120, 0.0003682504081478996)	(125, 0.00037925429058187116)	(130, 0.058193635089680056)	(135, 0.0002508346806470016)	(140, 0.000573912676316735)	(145, 0.0008928232223136037)	(150, 0.00035329776532213317)
