Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
KTP-5_S17_R2_001	(1, 21.116301740241116)	(2, 31.154921913455446)	(3, 33.36460470655843)	(4, 35.28224579831659)	(5, 35.64491686268018)	(6, 38.9124424043263)	(7, 39.106178130855206)	(8, 39.172933116191764)	(9, 39.233064035371996)	(10, 39.20524674958173)	(15, 39.150975803355195)	(20, 39.03590490916397)	(25, 38.86195080525513)	(30, 38.81559399870182)	(35, 38.55591127729374)	(40, 38.38074781091818)	(45, 38.16838651624543)	(50, 38.03259778349089)	(55, 37.820969234587736)	(60, 37.61592057921121)	(65, 37.26793328540815)	(70, 36.89511231210948)	(75, 35.65668413771351)	(80, 36.134311500335954)	(85, 35.60561031286831)	(90, 34.902432033548216)	(95, 33.99007979340411)	(100, 33.4997429446723)	(105, 32.386370654409056)	(110, 32.1930945528251)	(115, 31.394319852428247)	(120, 30.747208471321926)	(125, 29.85792571660245)	(130, 28.82252657875464)	(135, 27.901365714061235)	(140, 26.578538761246353)	(145, 25.560820069512392)	(150, 22.23047115459195)
KTP-6_S18_R1_001	(1, 21.22522748989985)	(2, 31.63784446914606)	(3, 34.230252157662306)	(4, 36.08416865386973)	(5, 36.37901109535024)	(6, 39.943920724297)	(7, 40.10173586224657)	(8, 40.159269920525134)	(9, 40.19064519213762)	(10, 40.21609365624556)	(15, 40.183920688346596)	(20, 40.13608071548669)	(25, 40.01945320259288)	(30, 39.95012029255436)	(35, 39.89465983671028)	(40, 39.82771681775122)	(45, 39.77738258862433)	(50, 39.70724619785689)	(55, 39.63352448519254)	(60, 39.569050673362824)	(65, 39.4692288741482)	(70, 39.37425008049663)	(75, 38.988731614521114)	(80, 39.25252635554762)	(85, 39.24157384545712)	(90, 39.096707069162164)	(95, 38.951762550911695)	(100, 38.75530436048629)	(105, 38.45047640836778)	(110, 38.16624119847595)	(115, 37.80611081546777)	(120, 37.39041440834809)	(125, 36.86053039996841)	(130, 36.278823471686806)	(135, 35.55978705281696)	(140, 34.892495595196195)	(145, 34.234234237372775)	(150, 31.549287491195393)
KTP-6_S18_R2_001	(1, 21.1326152705481)	(2, 31.275504347003352)	(3, 33.207516891479905)	(4, 35.33726568224221)	(5, 35.73146668485528)	(6, 39.082940298483614)	(7, 39.22594889020109)	(8, 39.20729160411455)	(9, 39.34005153728337)	(10, 39.36010298493283)	(15, 39.30186115794043)	(20, 39.20584767413102)	(25, 39.06623670117398)	(30, 39.01711203191144)	(35, 38.72613471547853)	(40, 38.54799243219169)	(45, 38.34005666945065)	(50, 38.21828685224742)	(55, 38.0213085262131)	(60, 37.83970481227966)	(65, 37.51173087789191)	(70, 37.15898092646036)	(75, 35.93672900373987)	(80, 36.430856249550786)	(85, 35.927966186465724)	(90, 35.241260821974706)	(95, 34.348945226069176)	(100, 33.86641672879546)	(105, 32.7773029109201)	(110, 32.584060946244826)	(115, 31.79774107619242)	(120, 31.149241085214932)	(125, 30.257393336973024)	(130, 29.226838136430633)	(135, 28.294318871569736)	(140, 26.960560415702453)	(145, 25.93246635430175)	(150, 22.49626081895618)
KTP-7_S19_R1_001	(1, 21.209439449593077)	(2, 31.629188317228465)	(3, 34.21566402312219)	(4, 36.066134143121204)	(5, 36.36676524694254)	(6, 39.90329701248792)	(7, 40.06689722208943)	(8, 40.126713988374206)	(9, 40.157228552421024)	(10, 40.17318124337563)	(15, 40.135151934705945)	(20, 40.083152998528305)	(25, 39.965245023163135)	(30, 39.89857069111131)	(35, 39.83438998584824)	(40, 39.76272901963908)	(45, 39.705490034238025)	(50, 39.61888956032694)	(55, 39.532443386967046)	(60, 39.459037119792455)	(65, 39.349162512278895)	(70, 39.23730569102263)	(75, 38.84021105349933)	(80, 39.10820821244423)	(85, 39.09166276416725)	(90, 38.93325191838309)	(95, 38.7699313172216)	(100, 38.55339365185382)	(105, 38.21992505185047)	(110, 37.89674380987973)	(115, 37.49194804723763)	(120, 37.02425873627354)	(125, 36.42925568735186)	(130, 35.790147322748744)	(135, 34.97154791200974)	(140, 34.17543129057458)	(145, 33.44805591900755)	(150, 30.52378910592366)
KTP-7_S19_R2_001	(1, 21.200714323436912)	(2, 31.296265330904234)	(3, 33.501989327425676)	(4, 35.4458978218794)	(5, 35.81755359048852)	(6, 39.13140980083726)	(7, 39.307008592365584)	(8, 39.32858293294162)	(9, 39.410367364540676)	(10, 39.41603796462539)	(15, 39.35597000793162)	(20, 39.224024359160055)	(25, 39.06935046863446)	(30, 39.014323226233)	(35, 38.68678445839922)	(40, 38.44906544292197)	(45, 38.21372679974425)	(50, 38.06503068903261)	(55, 37.840369687388566)	(60, 37.61315307868237)	(65, 37.231031510298024)	(70, 36.839286618111466)	(75, 35.52422077321213)	(80, 35.92843766469649)	(85, 35.35325219901459)	(90, 34.53761163943284)	(95, 33.466611525315734)	(100, 32.922256293064315)	(105, 31.797246711674045)	(110, 31.523136762663135)	(115, 30.69285549409711)	(120, 30.01890572881651)	(125, 29.080216654432224)	(130, 28.022483935139256)	(135, 27.07272866337747)	(140, 25.72531079570509)	(145, 24.694734099036236)	(150, 21.28282921772125)
KTP-8_S20_R1_001	(1, 21.224980862126635)	(2, 31.62587935697624)	(3, 34.19586953477943)	(4, 36.052915539054034)	(5, 36.35966871103238)	(6, 39.91943992398398)	(7, 40.08627738608401)	(8, 40.146882509132936)	(9, 40.1755818579959)	(10, 40.20529689303298)	(15, 40.17468733771754)	(20, 40.125137873370306)	(25, 40.0052483154487)	(30, 39.93532931747792)	(35, 39.88121949517999)	(40, 39.81425823776139)	(45, 39.76294146870127)	(50, 39.689293952151864)	(55, 39.6088682135849)	(60, 39.53934181304441)	(65, 39.43815466250458)	(70, 39.341184721382255)	(75, 38.9443048007502)	(80, 39.210497458603434)	(85, 39.19405879989314)	(90, 39.045824280574514)	(95, 38.894924690250335)	(100, 38.69622530888002)	(105, 38.39015607004094)	(110, 38.10001503339795)	(115, 37.7368560601026)	(120, 37.32008268785633)	(125, 36.79335702962682)	(130, 36.21767711571685)	(135, 35.508844372746665)	(140, 34.84070997323687)	(145, 34.1912107414323)	(150, 31.51114727283803)
KTP-8_S20_R2_001	(1, 21.078537406663287)	(2, 31.033564268477086)	(3, 33.15383578533926)	(4, 35.07214918475759)	(5, 35.489472036310836)	(6, 38.716697510313935)	(7, 38.91604607020079)	(8, 38.95107754022568)	(9, 39.04455207465101)	(10, 39.06783443760277)	(15, 39.02616214268429)	(20, 38.9126213859639)	(25, 38.75561030108726)	(30, 38.7023786896769)	(35, 38.40890280427419)	(40, 38.20112281389002)	(45, 37.98543591477039)	(50, 37.85040931245317)	(55, 37.63343149765331)	(60, 37.419270572826896)	(65, 37.06204250818982)	(70, 36.67664427201505)	(75, 35.39235373260202)	(80, 35.87313485895877)	(85, 35.32234169171702)	(90, 34.58916720832782)	(95, 33.64812688016615)	(100, 33.14185746155085)	(105, 32.0240389494075)	(110, 31.806488633945246)	(115, 30.997656865589597)	(120, 30.345277619879266)	(125, 29.44760710771457)	(130, 28.410201605796356)	(135, 27.486824564196485)	(140, 26.175116431812807)	(145, 25.165652274505284)	(150, 21.912110403353743)
KTP-9_S21_R1_001	(1, 21.21599821391757)	(2, 31.640077005645725)	(3, 34.23488060144896)	(4, 36.087386224859905)	(5, 36.383355474704636)	(6, 39.94154104600551)	(7, 40.10052671232806)	(8, 40.15954268128806)	(9, 40.19009225183685)	(10, 40.21252429244269)	(15, 40.17729392035085)	(20, 40.12602818166599)	(25, 40.013928855889375)	(30, 39.94684192883483)	(35, 39.89656190099229)	(40, 39.82963137804125)	(45, 39.77902852033414)	(50, 39.702188675072826)	(55, 39.620860766994504)	(60, 39.55348829599871)	(65, 39.45191413264782)	(70, 39.35348570376728)	(75, 38.97464061896891)	(80, 39.2309185173731)	(85, 39.2174104012955)	(90, 39.07247328680512)	(95, 38.92493011293523)	(100, 38.72674392304717)	(105, 38.42078664729201)	(110, 38.13081688258002)	(115, 37.766847896614976)	(120, 37.343562660964224)	(125, 36.80641137984885)	(130, 36.22665611106659)	(135, 35.49138025616361)	(140, 34.78749771585167)	(145, 34.12122648909289)	(150, 31.315516470191362)
KTP-9_S21_R2_001	(1, 21.175149837668467)	(2, 31.253917020093294)	(3, 33.3840095003698)	(4, 35.39979930895741)	(5, 35.782434223143035)	(6, 39.0984633628928)	(7, 39.3037563733732)	(8, 39.30047295564206)	(9, 39.39160515753921)	(10, 39.40508842141715)	(15, 39.351719628929665)	(20, 39.246970541986435)	(25, 39.111237096736325)	(30, 39.05569529826006)	(35, 38.75446048795932)	(40, 38.54804352223967)	(45, 38.32763130937753)	(50, 38.19079142218942)	(55, 37.9770767104504)	(60, 37.76968770510964)	(65, 37.41484078523389)	(70, 37.03850209287917)	(75, 35.75395911920546)	(80, 36.21283951673605)	(85, 35.67628210946816)	(90, 34.92983001166591)	(95, 33.944980552974194)	(100, 33.436405316695755)	(105, 32.32467448165504)	(110, 32.10241776801491)	(115, 31.30165269865003)	(120, 30.64960346556527)	(125, 29.744868210912706)	(130, 28.702404235260627)	(135, 27.76762635742104)	(140, 26.432935577646514)	(145, 25.403268956966336)	(150, 21.950265632063683)
STP-1_S46_R1_001	(1, 21.232040306979513)	(2, 31.59918420362375)	(3, 34.16148519965831)	(4, 36.02168692046177)	(5, 36.3386404650625)	(6, 39.88670017482048)	(7, 40.054901656015204)	(8, 40.104926761360964)	(9, 40.13994108188259)	(10, 40.174780448982645)	(15, 40.13544549062506)	(20, 40.08314589545306)	(25, 39.95267343198486)	(30, 39.87470258074246)	(35, 39.819888397933525)	(40, 39.75111772642086)	(45, 39.695850780636285)	(50, 39.6199199649653)	(55, 39.53992615368645)	(60, 39.466819383965095)	(65, 39.36134107700621)	(70, 39.261578033230904)	(75, 38.855411590220804)	(80, 39.12576923865945)	(85, 39.10947852887964)	(90, 38.95568502444978)	(95, 38.80065661403843)	(100, 38.599750531683725)	(105, 38.2893943662731)	(110, 37.999505744924626)	(115, 37.632632060533936)	(120, 37.21687414092388)	(125, 36.694564557375244)	(130, 36.12056607511348)	(135, 35.42604576851821)	(140, 34.780584177262575)	(145, 34.138555404884684)	(150, 31.54106517214047)
STP-1_S46_R2_001	(1, 21.07866528873588)	(2, 31.017498815278934)	(3, 33.14595920626097)	(4, 35.03602928846906)	(5, 35.431376247246874)	(6, 38.713828529298816)	(7, 38.88615742148873)	(8, 38.86272300308254)	(9, 38.962083296889666)	(10, 38.99660140630152)	(15, 38.91426652697085)	(20, 38.8099223467774)	(25, 38.648036258975914)	(30, 38.58871042016304)	(35, 38.29134626713219)	(40, 38.10797917212906)	(45, 37.90373812076447)	(50, 37.77597278183613)	(55, 37.558284028031196)	(60, 37.34302627541952)	(65, 37.00150473255014)	(70, 36.61945583117276)	(75, 35.35417763269373)	(80, 35.851580209706185)	(85, 35.31778588891341)	(90, 34.61131794265145)	(95, 33.7096836876396)	(100, 33.21638788969976)	(105, 32.103716167365995)	(110, 31.909452772398986)	(115, 31.117996655454608)	(120, 30.473890429247376)	(125, 29.596087883935667)	(130, 28.572254561299456)	(135, 27.659135144543455)	(140, 26.358386937400013)	(145, 25.355340458173394)	(150, 22.139185697104)
STP-2_S47_R1_001	(1, 21.220465878330245)	(2, 31.655005930352218)	(3, 34.255199738550196)	(4, 36.11508589649214)	(5, 36.404059923199874)	(6, 39.97401564821096)	(7, 40.129989564518546)	(8, 40.18809046454572)	(9, 40.21904640544963)	(10, 40.243540427080255)	(15, 40.2117820353168)	(20, 40.16620094716127)	(25, 40.05606080872578)	(30, 39.99444866563083)	(35, 39.94452624639418)	(40, 39.883585274448166)	(45, 39.83563117472645)	(50, 39.766728627904634)	(55, 39.69079864957128)	(60, 39.628218168443524)	(65, 39.530311323123534)	(70, 39.43848919816551)	(75, 39.05665381086031)	(80, 39.31735234320935)	(85, 39.30731735985296)	(90, 39.16326801273211)	(95, 39.017218177995595)	(100, 38.8224027812171)	(105, 38.51808040582713)	(110, 38.23293534635896)	(115, 37.87379665552238)	(120, 37.45513102873282)	(125, 36.92374806727629)	(130, 36.336664436971226)	(135, 35.60854000027151)	(140, 34.929657119410194)	(145, 34.2631873478981)	(150, 31.549605102979726)
STP-2_S47_R2_001	(1, 21.127590490534438)	(2, 31.236650460119165)	(3, 33.15077985998407)	(4, 35.32977528816786)	(5, 35.77019144177133)	(6, 39.186448128122464)	(7, 39.291683346157185)	(8, 39.234107506415704)	(9, 39.39135640421577)	(10, 39.456380635441285)	(15, 39.40282617342429)	(20, 39.3286165415074)	(25, 39.21032875827577)	(30, 39.168857625543346)	(35, 38.86406791948391)	(40, 38.68879556973745)	(45, 38.50027815262669)	(50, 38.3927481077076)	(55, 38.20564774645236)	(60, 38.02955806964705)	(65, 37.71045433524172)	(70, 37.36662654757458)	(75, 36.13893918633529)	(80, 36.64646599542103)	(85, 36.15632812482969)	(90, 35.47821564336306)	(95, 34.59342599355723)	(100, 34.11028724154586)	(105, 33.02391588006489)	(110, 32.8291602810083)	(115, 32.048599422860875)	(120, 31.401865514840985)	(125, 30.500006048374964)	(130, 29.46529619307312)	(135, 28.52496999100253)	(140, 27.176516262543412)	(145, 26.12862362482243)	(150, 22.602565387797934)
STP-3_S48_R1_001	(1, 21.228820517566515)	(2, 31.650165128712505)	(3, 34.25015326462648)	(4, 36.10354944457992)	(5, 36.39544005553489)	(6, 39.96596849885809)	(7, 40.12286072874505)	(8, 40.17752917574294)	(9, 40.21032664327378)	(10, 40.233383293270535)	(15, 40.20412924628671)	(20, 40.15949880783326)	(25, 40.04959271783939)	(30, 39.984360221387306)	(35, 39.93674643820525)	(40, 39.87550294094019)	(45, 39.829436336543075)	(50, 39.76195466260819)	(55, 39.68904782349027)	(60, 39.627793457101475)	(65, 39.53470603480497)	(70, 39.44698045365325)	(75, 39.080670435161565)	(80, 39.33326576688069)	(85, 39.325658660961764)	(90, 39.1888368351789)	(95, 39.05151811588083)	(100, 38.86866684031337)	(105, 38.58317060958478)	(110, 38.31878419652793)	(115, 37.98369509268552)	(120, 37.59680935583599)	(125, 37.102586431383024)	(130, 36.5611954082306)	(135, 35.88966899652694)	(140, 35.25981753375945)	(145, 34.63885823195558)	(150, 31.974102225578008)
STP-3_S48_R2_001	(1, 21.139108574469404)	(2, 31.19183732088872)	(3, 33.23644099377962)	(4, 35.32711266875398)	(5, 35.76127227250712)	(6, 39.094829169109424)	(7, 39.283328146241566)	(8, 39.277775747765865)	(9, 39.38760759743244)	(10, 39.42767280476529)	(15, 39.403467930586075)	(20, 39.32027577254669)	(25, 39.20126638628729)	(30, 39.15609620466075)	(35, 38.90149788456628)	(40, 38.73358383656827)	(45, 38.54633196347072)	(50, 38.43764944639569)	(55, 38.25066931659635)	(60, 38.07131066564982)	(65, 37.756530871607694)	(70, 37.41844112101977)	(75, 36.21182510578648)	(80, 36.716325146374636)	(85, 36.23768809756083)	(90, 35.578239486303644)	(95, 34.713403173989754)	(100, 34.24675465634054)	(105, 33.16276586855854)	(110, 32.997454645596086)	(115, 32.225859951308635)	(120, 31.594851008413695)	(125, 30.71514428857257)	(130, 29.69418037260794)	(135, 28.767802552394016)	(140, 27.433980301657034)	(145, 26.39532406878187)	(150, 22.85520244455131)
WBP-1_S5_R1_001	(1, 21.220607979861164)	(2, 31.662658247977607)	(3, 34.26814566549395)	(4, 36.122941486315135)	(5, 36.407284859406374)	(6, 39.979882743509066)	(7, 40.1370522329318)	(8, 40.19451502951069)	(9, 40.22502306353382)	(10, 40.24837327947627)	(15, 40.218648905013126)	(20, 40.17283355773431)	(25, 40.0652991188894)	(30, 40.00455418877933)	(35, 39.955990460335215)	(40, 39.89648789684619)	(45, 39.851495221124615)	(50, 39.78450377943177)	(55, 39.710354991535354)	(60, 39.648271409041165)	(65, 39.55625155197042)	(70, 39.46685679703457)	(75, 39.09565401526619)	(80, 39.35273089693233)	(85, 39.34156618586976)	(90, 39.205125534844086)	(95, 39.064811626211345)	(100, 38.876261377561704)	(105, 38.57997738701232)	(110, 38.305875438398786)	(115, 37.95852948461029)	(120, 37.555714904607775)	(125, 37.03825494549177)	(130, 36.46713004434319)	(135, 35.75565988206099)	(140, 35.09509508510975)	(145, 34.45012128689333)	(150, 31.727692765599496)
WBP-1_S5_R2_001	(1, 21.129921027950576)	(2, 31.273723643234344)	(3, 33.29919847493378)	(4, 35.36007254358936)	(5, 35.81072129525686)	(6, 39.231124985352295)	(7, 39.31954615449607)	(8, 39.32298734038667)	(9, 39.44812214960649)	(10, 39.51072808043138)	(15, 39.46271849992672)	(20, 39.39067043576436)	(25, 39.28021515074054)	(30, 39.23658726319697)	(35, 38.94288924373922)	(40, 38.77207232681805)	(45, 38.59682538698562)	(50, 38.4943014079818)	(55, 38.320455738041105)	(60, 38.14523936597356)	(65, 37.831846055685475)	(70, 37.4965501271771)	(75, 36.30682980998)	(80, 36.80968679464522)	(85, 36.32926277344553)	(90, 35.667104753680796)	(95, 34.79630799304631)	(100, 34.319581857923836)	(105, 33.23742806385083)	(110, 33.04894586806791)	(115, 32.2686676664397)	(120, 31.625964882497748)	(125, 30.722890946953804)	(130, 29.690381773753455)	(135, 28.74259999033068)	(140, 27.393583939376374)	(145, 26.338068469144172)	(150, 22.772273721072978)
WBP-2_S6_R1_001	(1, 21.213329452780656)	(2, 31.645299235239815)	(3, 34.23429850018287)	(4, 36.082129613418005)	(5, 36.37980592768)	(6, 39.947165929902894)	(7, 40.10774625902997)	(8, 40.16961376075827)	(9, 40.19918348407698)	(10, 40.22503483363022)	(15, 40.19478494871446)	(20, 40.15018326854099)	(25, 40.037083079386456)	(30, 39.97348153733385)	(35, 39.92641574116808)	(40, 39.86725929615635)	(45, 39.82245358779018)	(50, 39.75589473469723)	(55, 39.68511087896596)	(60, 39.62624804044975)	(65, 39.5327152538013)	(70, 39.4455520259052)	(75, 39.07388913284361)	(80, 39.33308739548136)	(85, 39.3263785962375)	(90, 39.19085404303666)	(95, 39.056876753175615)	(100, 38.87806054090092)	(105, 38.591599399048526)	(110, 38.329524282898454)	(115, 37.99776266972036)	(120, 37.61809779185451)	(125, 37.12646758057087)	(130, 36.58945732510501)	(135, 35.924280642892455)	(140, 35.306372174044725)	(145, 34.69728585053507)	(150, 32.066060053292176)
WBP-2_S6_R2_001	(1, 21.181192711450745)	(2, 31.277376732139228)	(3, 33.42190033786965)	(4, 35.44408864082453)	(5, 35.71246684267588)	(6, 39.113543013123184)	(7, 39.27234577647549)	(8, 39.31277205573385)	(9, 39.40581283220791)	(10, 39.40539238378183)	(15, 39.32883933231347)	(20, 39.25989860790577)	(25, 39.11529388953174)	(30, 39.06981245808593)	(35, 38.75945121860783)	(40, 38.588076233648394)	(45, 38.40732575629926)	(50, 38.3071627119993)	(55, 38.1260721264602)	(60, 37.94771997499046)	(65, 37.632748860242074)	(70, 37.29487213868189)	(75, 36.0875622183695)	(80, 36.60447429725037)	(85, 36.11800751293052)	(90, 35.462027943823365)	(95, 34.60077984155166)	(100, 34.137103992767884)	(105, 33.05171355979788)	(110, 32.88230959112671)	(115, 32.10891542598696)	(120, 31.470590941861673)	(125, 30.589509117631952)	(130, 29.567003911156167)	(135, 28.643123620968332)	(140, 27.313885078448997)	(145, 26.280155829188203)	(150, 22.81377241418496)
WBP-3_S7_R1_001	(1, 21.208925373965943)	(2, 31.676094153938497)	(3, 34.28750105000027)	(4, 36.145087340749065)	(5, 36.42291365844738)	(6, 40.00578161194765)	(7, 40.15706337699468)	(8, 40.21440349294803)	(9, 40.24320890319126)	(10, 40.2661893293768)	(15, 40.23775614098625)	(20, 40.19587198080586)	(25, 40.09473497509498)	(30, 40.041572126793014)	(35, 39.996614212908476)	(40, 39.94310897208029)	(45, 39.900348764336485)	(50, 39.839826977511095)	(55, 39.77131361585956)	(60, 39.71784448499244)	(65, 39.63134752716286)	(70, 39.547917367957595)	(75, 39.20115264550945)	(80, 39.44601153750865)	(85, 39.44391657190495)	(90, 39.31792388461565)	(95, 39.19337927242949)	(100, 39.02217476797712)	(105, 38.74743860226475)	(110, 38.50076080942874)	(115, 38.18247621915683)	(120, 37.81877789826633)	(125, 37.34380083593179)	(130, 36.817285756601095)	(135, 36.162726514521424)	(140, 35.55266751568259)	(145, 34.94860317261909)	(150, 32.26749874905636)
WBP-3_S7_R2_001	(1, 21.24583928856351)	(2, 31.35735391140533)	(3, 33.60558012646629)	(4, 35.63626520773827)	(5, 35.95530424587662)	(6, 39.377138895293896)	(7, 39.543591034833696)	(8, 39.601571463426374)	(9, 39.678656402946146)	(10, 39.67196214734268)	(15, 39.6354280468732)	(20, 39.55886460991145)	(25, 39.434774451795306)	(30, 39.39503437544882)	(35, 39.16789128167881)	(40, 39.01373321409618)	(45, 38.83587663685341)	(50, 38.740593297263686)	(55, 38.56741898450133)	(60, 38.40214247042162)	(65, 38.100842366252024)	(70, 37.781866048397674)	(75, 36.635236965239834)	(80, 37.133905714079496)	(85, 36.681470211303335)	(90, 36.050297385546486)	(95, 35.21596546627009)	(100, 34.75657312735923)	(105, 33.68358418731357)	(110, 33.51956477243748)	(115, 32.753697784973866)	(120, 32.116790217808344)	(125, 31.227682970764686)	(130, 30.194139778615618)	(135, 29.25676626001796)	(140, 27.89924412130693)	(145, 26.83448533837619)	(150, 23.17880517793011)
WBP-4_S8_R1_001	(1, 21.20165369330968)	(2, 31.626687916654703)	(3, 34.202267968438974)	(4, 36.057823053469676)	(5, 36.36309046732697)	(6, 39.930927086744354)	(7, 40.096661054799334)	(8, 40.1536592034416)	(9, 40.18593249007274)	(10, 40.21524987441393)	(15, 40.18513132140909)	(20, 40.13536933638371)	(25, 40.01423788925759)	(30, 39.9425737170335)	(35, 39.891331497719136)	(40, 39.829292560420114)	(45, 39.78003269414019)	(50, 39.710795842225295)	(55, 39.63785995496477)	(60, 39.57358679443669)	(65, 39.474550602282555)	(70, 39.38131835311301)	(75, 38.99120401235511)	(80, 39.258213411033864)	(85, 39.24691723414401)	(90, 39.10227106586536)	(95, 38.958232760946316)	(100, 38.77256566130764)	(105, 38.477857075697855)	(110, 38.20532605871993)	(115, 37.859030154892295)	(120, 37.464243449240264)	(125, 36.96296263361386)	(130, 36.41233947180145)	(135, 35.7411238550233)	(140, 35.11634355917523)	(145, 34.49315490467569)	(150, 31.90088122215458)
WBP-4_S8_R2_001	(1, 21.06733091811577)	(2, 31.056916546312088)	(3, 33.19268949200676)	(4, 35.074629953433224)	(5, 35.464798963064545)	(6, 38.61214897690111)	(7, 38.8898790316624)	(8, 38.96451651059272)	(9, 39.02107427970956)	(10, 38.98701170270026)	(15, 38.94426203708538)	(20, 38.8213453040765)	(25, 38.62044971483383)	(30, 38.5964314115342)	(35, 38.360076567920416)	(40, 38.20166697264932)	(45, 37.992922094415995)	(50, 37.859574277828955)	(55, 37.64541650828629)	(60, 37.434541780128846)	(65, 37.07885720456805)	(70, 36.698772634222045)	(75, 35.45734207440531)	(80, 35.948908163711295)	(85, 35.407657422871075)	(90, 34.70070113551982)	(95, 33.79172797899569)	(100, 33.292259118046914)	(105, 32.178737553307776)	(110, 31.96725427566139)	(115, 31.15835964059115)	(120, 30.497949345307365)	(125, 29.60279468881696)	(130, 28.55759085929501)	(135, 27.627255974878516)	(140, 26.304246456764652)	(145, 25.29001671733149)	(150, 22.087730733707886)
WBP-5_S9_R1_001	(1, 21.2154631656156)	(2, 31.62616715917427)	(3, 34.19534199644241)	(4, 36.0486987203935)	(5, 36.35541497567812)	(6, 39.922381668803936)	(7, 40.08965964086292)	(8, 40.14764620859685)	(9, 40.181337154565455)	(10, 40.2111955201863)	(15, 40.17832566481872)	(20, 40.1287812015007)	(25, 40.00556869954666)	(30, 39.928876285624355)	(35, 39.87238006919122)	(40, 39.80587240661377)	(45, 39.75662244842693)	(50, 39.68542647248812)	(55, 39.61261836729069)	(60, 39.545708518130255)	(65, 39.44530341277128)	(70, 39.35044825415161)	(75, 38.9541064659376)	(80, 39.22425965106893)	(85, 39.212118393440576)	(90, 39.061122715652274)	(95, 38.91297104647896)	(100, 38.722697860305736)	(105, 38.423370016461604)	(110, 38.14344241642615)	(115, 37.79074864946917)	(120, 37.387005974154555)	(125, 36.875046221873205)	(130, 36.313089186863515)	(135, 35.63054510574618)	(140, 34.994546757726916)	(145, 34.361980921189115)	(150, 31.769090671571274)
WBP-5_S9_R2_001	(1, 21.08050642562364)	(2, 30.97306337909486)	(3, 33.06640075596176)	(4, 35.02251363913655)	(5, 35.483984929361704)	(6, 38.68192653872933)	(7, 38.94413550886228)	(8, 38.995815891295926)	(9, 39.093802893501525)	(10, 39.10205220541667)	(15, 39.083048755151694)	(20, 38.968826727984826)	(25, 38.804220283811745)	(30, 38.77082547602189)	(35, 38.53108400085968)	(40, 38.35649273165965)	(45, 38.14864789833174)	(50, 38.019381347795346)	(55, 37.8092285448806)	(60, 37.61340600181433)	(65, 37.275176980801064)	(70, 36.906849710351544)	(75, 35.67156633909868)	(80, 36.16899948852823)	(85, 35.64615531420152)	(90, 34.957150099339884)	(95, 34.06717973722017)	(100, 33.58256018617608)	(105, 32.473223176563245)	(110, 32.28206122655307)	(115, 31.486974712203043)	(120, 30.840649326914225)	(125, 29.95364173294393)	(130, 28.9201847543965)	(135, 27.994464203030827)	(140, 26.675568190484505)	(145, 25.659013475327175)	(150, 22.377266617726388)
WBP-6_S10_R1_001	(1, 21.20707831322311)	(2, 31.626781137107656)	(3, 34.20263223445251)	(4, 36.057288067442265)	(5, 36.3640264242115)	(6, 39.93162187455774)	(7, 40.09778589558397)	(8, 40.15572882531061)	(9, 40.18654565316535)	(10, 40.21689239377637)	(15, 40.18615683591639)	(20, 40.13805173397733)	(25, 40.01899492436056)	(30, 39.94743670481223)	(35, 39.892330513904625)	(40, 39.829169683791065)	(45, 39.77960746433329)	(50, 39.70828233390618)	(55, 39.63543558753961)	(60, 39.570436732592455)	(65, 39.471120184322146)	(70, 39.377578470557964)	(75, 38.98322049991863)	(80, 39.2506829961412)	(85, 39.23809279877412)	(90, 39.09059959573707)	(95, 38.94433358262495)	(100, 38.75485100602101)	(105, 38.45652511069448)	(110, 38.17696760354467)	(115, 37.824360054272006)	(120, 37.422061934568546)	(125, 36.91183798615985)	(130, 36.34741655829297)	(135, 35.66132199358337)	(140, 35.025434723774644)	(145, 34.38727791630434)	(150, 31.785938781238382)
WBP-6_S10_R2_001	(1, 21.093289223192514)	(2, 31.144212784348383)	(3, 33.27582129092566)	(4, 35.227288428489295)	(5, 35.59017159760917)	(6, 38.84002418126642)	(7, 39.04950681683071)	(8, 39.07845564515024)	(9, 39.15973974629998)	(10, 39.143030365277994)	(15, 39.10269394569461)	(20, 39.002210129959764)	(25, 38.81620906881277)	(30, 38.764223772446385)	(35, 38.51527117257679)	(40, 38.36318743217178)	(45, 38.15008425292081)	(50, 38.01760806055564)	(55, 37.81993949735092)	(60, 37.623318910011676)	(65, 37.2866133817529)	(70, 36.91787383229729)	(75, 35.681428505553775)	(80, 36.18209866543529)	(85, 35.66148269285064)	(90, 34.9759264143942)	(95, 34.09319647042701)	(100, 33.610772189042834)	(105, 32.500231287969484)	(110, 32.318017141152524)	(115, 31.52364946145645)	(120, 30.879541561759773)	(125, 29.99469710793187)	(130, 28.965651074435577)	(135, 28.043444480821023)	(140, 26.725918856282256)	(145, 25.710308641530382)	(150, 22.411982525143408)
