Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
KTP-4_S16_R1_001	(1, 27.745732666613748)	(2, 0.004574340955488565)	(3, 0.009509221099587064)	(4, 0.007210783772198722)	(5, 0.0)	(6, 2.8167124110151257e-05)	(7, 0.0)	(8, 0.0004901079595166319)	(9, 0.0)	(10, 0.0)	(15, 6.760109786436302e-06)	(20, 1.4646904537278653e-05)	(25, 0.00033462543442859695)	(30, 0.0010388035371823783)	(35, 0.0007188250072910601)	(40, 0.0002636442816710158)	(45, 0.00046644757526410484)	(50, 0.0007368519667215569)	(55, 0.003182885024447092)	(60, 0.0005498222626301525)	(65, 0.0012066795968788799)	(70, 0.0005948896612063946)	(75, 0.0004551807256200443)	(80, 0.06201724718076663)	(85, 7.210783772198722e-05)	(90, 0.0002354771575608645)	(95, 0.00035715913371671794)	(100, 0.0001926631289134346)	(105, 0.02791700004805311)	(110, 0.00943373320697186)	(115, 0.00030871168024725775)	(120, 0.0005520756325589646)	(125, 0.00039095968264889945)	(130, 0.0004641942053352927)	(135, 0.0006703775538215999)	(140, 0.0004191268067590507)	(145, 0.00029068472081676097)	(150, 0.000402789874775163)
KTP-4_S16_R2_001	(1, 25.695481503184777)	(2, 0.003503990239302816)	(3, 8.450137233045378e-05)	(4, 7.886794750842352e-05)	(5, 6.196767304233276e-05)	(6, 0.0003492723389658756)	(7, 0.00019153644394902854)	(8, 0.0001746361694829378)	(9, 0.0002873046659235428)	(10, 0.0005081349189471287)	(15, 0.0008416336684113195)	(20, 0.0009159948760621188)	(25, 0.0014038494656499385)	(30, 0.0008483937781977559)	(35, 0.0016393266232108033)	(40, 0.0010804908808654022)	(45, 0.06305943077284222)	(50, 0.0007267118020419025)	(55, 0.0007019247328249693)	(60, 0.0007514988712588356)	(65, 0.06259861662240016)	(70, 0.0010906310455450566)	(75, 0.0004687009451929169)	(80, 0.060030901588518766)	(85, 0.05956107395836144)	(90, 0.0005115149738403468)	(95, 0.0003650459284675603)	(100, 0.0007898061600486413)	(105, 1.7008627759117685)	(110, 0.0008934611767739978)	(115, 0.06322280009268111)	(120, 0.000380819517969245)	(125, 0.00039884647739974176)	(130, 0.0604286213809541)	(135, 0.00024787069216933104)	(140, 0.0005791160717047098)	(145, 0.0007886794750842352)	(150, 0.00043095699888531417)
KTP-5_S17_R1_001	(1, 27.789826884812)	(2, 0.004295038482644832)	(3, 0.009400051708042773)	(4, 0.007451146963027632)	(5, 0.0)	(6, 3.1033515048011797e-06)	(7, 0.0)	(8, 0.0004065390471289545)	(9, 0.0)	(10, 0.0)	(15, 8.689384213443304e-06)	(20, 9.930724815363775e-06)	(25, 0.00031033515048011797)	(30, 0.0010718976097583274)	(35, 0.0007230809006186749)	(40, 0.00025757817489849787)	(45, 0.0004928122189624273)	(50, 0.0007522524047638059)	(55, 0.0032529330473325966)	(60, 0.0005207423825056379)	(65, 0.0012649260733569607)	(70, 0.000615704938552554)	(75, 0.000452468649400012)	(80, 0.06230350548068945)	(85, 5.9584348892182645e-05)	(90, 0.00022840667075336684)	(95, 0.0003767468726828632)	(100, 0.00019551114480247434)	(105, 0.027799202109708005)	(110, 0.00949253158288585)	(115, 0.000286749679043629)	(120, 0.0005455691945440474)	(125, 0.0003661954775665392)	(130, 0.0004388139027788868)	(135, 0.0007789412277050961)	(140, 0.0003966083223135907)	(145, 0.00025633683429657743)	(150, 0.0003398169897757292)
KTP-5_S17_R2_001	(1, 25.73308688170803)	(2, 0.003575060933530959)	(3, 8.379049062963185e-05)	(4, 8.068713912483067e-05)	(5, 3.1033515048011794e-05)	(6, 0.00038791893810014743)	(7, 0.00018930444179287195)	(8, 0.00013965081771605308)	(9, 0.000242061417374492)	(10, 0.000452468649400012)	(15, 0.0008168021160636704)	(20, 0.0009353501435470755)	(25, 0.001360509299704837)	(30, 0.0008720417728491315)	(35, 0.001555399774206351)	(40, 0.0011091378278159417)	(45, 0.06272307860413856)	(50, 0.000718115538210993)	(55, 0.0006901853746677823)	(60, 0.0007404596690455614)	(65, 0.062170061365982986)	(70, 0.0010911383890880948)	(75, 0.0004679854069240179)	(80, 0.05979661813511104)	(85, 0.059349735518419676)	(90, 0.0004940535595643478)	(95, 0.00038233290539150535)	(100, 0.0007938373149281419)	(105, 1.6859894261986859)	(110, 0.0008782484758587338)	(115, 0.06289252159630071)	(120, 0.0003475753685377321)	(125, 0.0003767468726828632)	(130, 0.06018764042471599)	(135, 0.00021040723202552)	(140, 0.0005418451727382859)	(145, 0.0008136987645588693)	(150, 0.0004142974258909575)
KTP-6_S18_R1_001	(1, 27.69652392662542)	(2, 0.0043120578249476)	(3, 0.010204362961961765)	(4, 0.0078003697106264576)	(5, 0.0)	(6, 3.362228323545887e-05)	(7, 0.0)	(8, 0.0005295509609584771)	(9, 0.0)	(10, 1.6811141617729435e-06)	(15, 5.0433424853188295e-06)	(20, 1.1767799132410604e-05)	(25, 0.00035135285981054517)	(30, 0.0012288944522560216)	(35, 0.0008321515100776069)	(40, 0.0003597584306194099)	(45, 0.0005530865592232984)	(50, 0.000857368222504201)	(55, 0.0033924883784577993)	(60, 0.0006320989248266266)	(65, 0.0014306281516687747)	(70, 0.000652272294767902)	(75, 0.00048247976442883475)	(80, 0.06162796405643433)	(85, 5.0433424853188305e-05)	(90, 0.0001664303020155214)	(95, 0.0003496717456487722)	(100, 0.0001513002745595649)	(105, 0.027692993586885695)	(110, 0.009577307379620459)	(115, 0.00031268723408976745)	(120, 0.0004976097918847912)	(125, 0.0003093250057662216)	(130, 0.00045894416616401357)	(135, 0.0008203837109451963)	(140, 0.00043708968206096526)	(145, 0.00023703709680998502)	(150, 0.00038245347180334465)
KTP-6_S18_R2_001	(1, 25.61200961059344)	(2, 0.0043120578249476)	(3, 8.405570808864716e-05)	(4, 8.405570808864716e-05)	(5, 4.202785404432358e-05)	(6, 0.00033622283235458864)	(7, 0.00020173369941275322)	(8, 0.00017651698698615905)	(9, 0.00012608356213297077)	(10, 0.00041523519795791706)	(15, 0.000652272294767902)	(20, 0.0007531391444742787)	(25, 0.0011885477123734708)	(30, 0.0007968481126803751)	(35, 0.0014474392932865043)	(40, 0.0009784084421518532)	(45, 0.061787669901802754)	(50, 0.0006119255548853514)	(55, 0.0005732599291645736)	(60, 0.0006253744681795349)	(65, 0.062034793683583375)	(70, 0.0010204362961961767)	(75, 0.00042027854044323585)	(80, 0.057921107329725)	(85, 0.057512596588414164)	(90, 0.00047239307945819706)	(95, 0.00033622283235458864)	(100, 0.0007010246054593174)	(105, 1.6403370566649786)	(110, 0.0007749936285773269)	(115, 0.06212221161999557)	(120, 0.0003631206589429558)	(125, 0.00034799063148699926)	(130, 0.05822707010716767)	(135, 0.0002336748684864391)	(140, 0.0005026531343701101)	(145, 0.0007598636011213704)	(150, 0.00038665625720777703)
KTP-7_S19_R1_001	(1, 27.7179252267141)	(2, 0.004132086232088907)	(3, 0.010102677792111648)	(4, 0.0074450364269795745)	(5, 0.0)	(6, 1.8203023048849814e-05)	(7, 0.0)	(8, 0.00034585743792814647)	(9, 0.0)	(10, 0.0)	(15, 1.0921813829309889e-05)	(20, 7.281209219539925e-06)	(25, 0.0003058107872206769)	(30, 0.0011467904520775383)	(35, 0.0007426833403930725)	(40, 0.00029124836878159703)	(45, 0.0005442703891606095)	(50, 0.0008191360371982416)	(55, 0.0031909899404633725)	(60, 0.0005442703891606095)	(65, 0.0012705710088097171)	(70, 0.0006098012721364688)	(75, 0.00038954469324538603)	(80, 0.061693685717161786)	(85, 4.732785992700951e-05)	(90, 0.0001765693235738432)	(95, 0.00032037320565975674)	(100, 0.0001656475097445333)	(105, 0.027282690945616105)	(110, 0.009137917570522607)	(115, 0.00028032655495228715)	(120, 0.00045689587852613034)	(125, 0.00031491229874510183)	(130, 0.00037134167019653626)	(135, 0.0006662306435879032)	(140, 0.0003658807632818813)	(145, 0.00021297536967154282)	(150, 0.0002957991245438095)
KTP-7_S19_R2_001	(1, 25.629437783250413)	(2, 0.0036041985636722632)	(3, 9.101511524424908e-05)	(4, 8.191360371982417e-05)	(5, 3.640604609769963e-05)	(6, 0.00041866953012354574)	(7, 0.00015472569591522343)	(8, 0.00014562418439079852)	(9, 0.00015472569591522343)	(10, 0.00038408378633073107)	(15, 0.0007244803173442226)	(20, 0.0007863705957103119)	(25, 0.0011376889405531135)	(30, 0.0006880742712465231)	(35, 0.0013561252171393112)	(40, 0.0010084474769062796)	(45, 0.061573545765039386)	(50, 0.0006061606675266989)	(55, 0.0005479109937703794)	(60, 0.0006589494343683634)	(65, 0.06134418767462387)	(70, 0.00097932264002812)	(75, 0.0004095680185991208)	(80, 0.05809312775809929)	(85, 0.0576926612510246)	(90, 0.0005060440407580249)	(95, 0.0003058107872206769)	(100, 0.0006880742712465231)	(105, 1.6356162533336562)	(110, 0.0008009330141493918)	(115, 0.0625783526373359)	(120, 0.0003658807632818813)	(125, 0.00038408378633073107)	(130, 0.05855730484584496)	(135, 0.00019841295123246297)	(140, 0.00048238011079452007)	(145, 0.0007062772942953728)	(150, 0.00030945139183044686)
KTP-8_S20_R1_001	(1, 27.644160400486484)	(2, 0.004369090306633791)	(3, 0.00990557001876049)	(4, 0.007831852973560009)	(5, 0.0)	(6, 9.851387388125799e-06)	(7, 0.0)	(8, 0.0003792784144428432)	(9, 0.0)	(10, 0.0)	(15, 1.0836526126938378e-05)	(20, 8.866248649313219e-06)	(25, 0.0003122889802035878)	(30, 0.0010511430343130225)	(35, 0.0007447648865423103)	(40, 0.00027288343065108464)	(45, 0.0005073464504884785)	(50, 0.0007999326559158147)	(55, 0.0031534291029390676)	(60, 0.0005467520000409817)	(65, 0.0012944723027997298)	(70, 0.0006058603243697365)	(75, 0.00045414895859259926)	(80, 0.061943553619057394)	(85, 5.8123185589942203e-05)	(90, 0.0002137751063223298)	(95, 0.00035563508471134133)	(100, 0.00018323580541913985)	(105, 0.02744300984710203)	(110, 0.009284932613308565)	(115, 0.00029061592794971103)	(120, 0.00045710437480903695)	(125, 0.00030539300903189973)	(130, 0.0003950406342638445)	(135, 0.0006876268396911807)	(140, 0.0003713973045323426)	(145, 0.00021278996758351723)	(150, 0.0002930787747967425)
KTP-8_S20_R2_001	(1, 25.573960300583558)	(2, 0.0036450133336065455)	(3, 5.4182630634691885e-05)	(4, 8.373679279906929e-05)	(5, 4.925693694062898e-05)	(6, 0.0003250957838081513)	(7, 0.00022165621623283042)	(8, 0.00016254789190407566)	(9, 0.00019210205406845304)	(10, 0.000389129801830969)	(15, 0.0007329432216765594)	(20, 0.0008166800144756287)	(25, 0.0012698438343294153)	(30, 0.0007881109910500637)	(35, 0.0014698269983083692)	(40, 0.0010284848433203331)	(45, 0.06281343112542889)	(50, 0.0006442807351834272)	(55, 0.0005969940757204234)	(60, 0.0006088157405861744)	(65, 0.06224796148935048)	(70, 0.0009703616577303911)	(75, 0.0004088325766072206)	(80, 0.05898222657018678)	(85, 0.058552706080064486)	(90, 0.00042656507390584705)	(95, 0.0003172146738976507)	(100, 0.0006895971171688058)	(105, 1.6831055947063374)	(110, 0.0008353976505130676)	(115, 0.06313754177049824)	(120, 0.0003408580036291526)	(125, 0.0003379025874127149)	(130, 0.05935953470715199)	(135, 0.0002088494126282669)	(140, 0.0005260640865259175)	(145, 0.0007112701694226827)	(150, 0.00040390688291315767)
KTP-9_S21_R1_001	(1, 27.69710187196165)	(2, 0.0040116872963278614)	(3, 0.00964868841689145)	(4, 0.007758938613315783)	(5, 0.0)	(6, 2.5798632130725795e-05)	(7, 0.0)	(8, 0.0004643753783530643)	(9, 0.0)	(10, 0.0)	(15, 6.449658032681449e-06)	(20, 1.4189247671899188e-05)	(25, 0.00033667214930597166)	(30, 0.0010990217287689188)	(35, 0.0007223616996603223)	(40, 0.00031345338038831844)	(45, 0.0005611202488432861)	(50, 0.0008216864333636167)	(55, 0.0033009349811263656)	(60, 0.0005649900436628949)	(65, 0.001367327502928467)	(70, 0.0006681845721857981)	(75, 0.0004553458571073103)	(80, 0.06110019040680444)	(85, 3.998787980262499e-05)	(90, 0.0001767206300954717)	(95, 0.00033409228609289907)	(100, 0.00021283871507848782)	(105, 0.02795023805042833)	(110, 0.00973511383452938)	(115, 0.000276045363798766)	(120, 0.000463085446746528)	(125, 0.0003573110550105523)	(130, 0.0004979136001230078)	(135, 0.0007687992374956288)	(140, 0.0003908492767804958)	(145, 0.00022315816793077814)	(150, 0.0003031339275360281)
KTP-9_S21_R2_001	(1, 25.63219225553442)	(2, 0.003992338322229817)	(3, 6.449658032681449e-05)	(4, 3.8697948196088695e-05)	(5, 3.2248290163407245e-05)	(6, 0.0004127781140916127)	(7, 0.00014189247671899188)	(8, 0.00011609384458826608)	(9, 0.00016124145081703625)	(10, 0.00038826941356742326)	(15, 0.0007197818364472497)	(20, 0.000841035407461661)	(25, 0.0013402389391912052)	(30, 0.0008229763649701528)	(35, 0.0015259890905324311)	(40, 0.0010061466530983062)	(45, 0.062206951725212574)	(50, 0.0006127175131047377)	(55, 0.0006281966923831732)	(60, 0.0006256168291701006)	(65, 0.06184964067020202)	(70, 0.0010306553536224955)	(75, 0.0004308371565831208)	(80, 0.059366522327619665)	(85, 0.058925365718184256)	(90, 0.0004553458571073103)	(95, 0.0003018439959294918)	(100, 0.0007107523152014957)	(105, 1.6471807448297282)	(110, 0.0008203965017570803)	(115, 0.06286094704972647)	(120, 0.0003302224912732902)	(125, 0.0003740801658955241)	(130, 0.05975092194636748)	(135, 0.00022315816793077814)	(140, 0.00046953510477920954)	(145, 0.0007094623835949594)	(150, 0.00047082503638574584)
STP-1_S46_R1_001	(1, 27.62822581791273)	(2, 0.0045138054964564845)	(3, 0.009224252024441765)	(4, 0.007767320745387495)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0002770850898814872)	(9, 0.0)	(10, 0.0)	(15, 7.15058296468354e-06)	(20, 5.362937223512654e-06)	(25, 0.00029496154729319595)	(30, 0.0010672245074790183)	(35, 0.0007096953592448412)	(40, 0.0002216680719051897)	(45, 0.0004951778703043351)	(50, 0.0007275718166565501)	(55, 0.003208824105401738)	(60, 0.000543444305315949)	(65, 0.0011977226465844928)	(70, 0.0005380813680924362)	(75, 0.00043797320658686673)	(80, 0.06226191351924074)	(85, 6.435524668215185e-05)	(90, 0.00023418159209338588)	(95, 0.00041473381195164527)	(100, 0.00020557926023465173)	(105, 0.02768884488499583)	(110, 0.009495974177099738)	(115, 0.00028602331858734156)	(120, 0.0004737261214102845)	(125, 0.00037898089712822756)	(130, 0.00041294616621047434)	(135, 0.0007490235655506006)	(140, 0.0003825561886105693)	(145, 0.0002574209867286074)	(150, 0.00043797320658686673)
STP-1_S46_R2_001	(1, 25.568822171169046)	(2, 0.0035842297110476235)	(3, 8.938228705854423e-05)	(4, 8.938228705854423e-05)	(5, 3.5752914823417695e-05)	(6, 0.00039328206305759463)	(7, 0.00017876457411708846)	(8, 0.00016982634541123405)	(9, 0.00016982634541123405)	(10, 0.0004218843949163288)	(15, 0.0008115911664915817)	(20, 0.0008580699557620247)	(25, 0.0014372671759013912)	(30, 0.0008580699557620247)	(35, 0.0016088811670537963)	(40, 0.00113157975416117)	(45, 0.06251575921448702)	(50, 0.000698969484797816)	(55, 0.0006632165699743982)	(60, 0.0007365100453624046)	(65, 0.06287328836272119)	(70, 0.001129792108419999)	(75, 0.0004397608523280376)	(80, 0.060510020692893275)	(85, 0.060055958674635875)	(90, 0.00045584966399857567)	(95, 0.00033607739934012634)	(100, 0.0007651123772211386)	(105, 1.7051941566508602)	(110, 0.0009188499109618348)	(115, 0.06329696040337869)	(120, 0.00034501562804598073)	(125, 0.0003843438343517402)	(130, 0.0608460980922334)	(135, 0.00019485338578762644)	(140, 0.0005488072425394616)	(145, 0.0007955023548210438)	(150, 0.0003396526908224681)
STP-2_S47_R1_001	(1, 27.739499310086686)	(2, 0.004526284709265763)	(3, 0.010345793621178887)	(4, 0.007861059479013732)	(5, 0.0)	(6, 2.9061218037019343e-05)	(7, 0.0)	(8, 0.00048677540212007395)	(9, 0.0)	(10, 0.0)	(15, 1.017142631295677e-05)	(20, 1.1624487214807736e-05)	(25, 0.00033711012922942437)	(30, 0.0013208323597825292)	(35, 0.0008645712366013254)	(40, 0.0003574529818553379)	(45, 0.0005637876299181753)	(50, 0.000877648784717984)	(55, 0.0034175992411534743)	(60, 0.0005884896652496417)	(65, 0.0014269058056176499)	(70, 0.0006727671975569978)	(75, 0.0005231019246663481)	(80, 0.06083239465599074)	(85, 5.666937517218772e-05)	(90, 0.000219412196179496)	(95, 0.00035599992095348694)	(100, 0.00019180403904432768)	(105, 0.02812399375532547)	(110, 0.009532079516142345)	(115, 0.00030078360668315017)	(120, 0.0005158366201570933)	(125, 0.0004010448089108669)	(130, 0.0004707917321997133)	(135, 0.0008267916531532004)	(140, 0.0004242937833404824)	(145, 0.000264457084136876)	(150, 0.0003814284867358789)
STP-2_S47_R2_001	(1, 25.634769654973592)	(2, 0.0038070195628495335)	(3, 7.265304509254836e-05)	(4, 0.00010171426312956769)	(5, 2.9061218037019343e-05)	(6, 0.0003632652254627418)	(7, 0.00025428565782391923)	(8, 0.00019616322174988057)	(9, 0.0001598366992036064)	(10, 0.0004475427577700979)	(15, 0.0007831998260976712)	(20, 0.0009110691854605563)	(25, 0.0013804078567584187)	(30, 0.0008921793937364937)	(35, 0.0016027261747416169)	(40, 0.0010927017981919272)	(45, 0.06124942313482196)	(50, 0.0006509712840292333)	(55, 0.0006582365885384881)	(60, 0.0006872978065755075)	(65, 0.06102274563413321)	(70, 0.0010389385448234415)	(75, 0.0004475427577700979)	(80, 0.057590615783961234)	(85, 0.05716196281791519)	(90, 0.0005274611073719011)	(95, 0.00035018767734608304)	(100, 0.0007526855471588009)	(105, 1.6176854367261726)	(110, 0.0008209794095457965)	(115, 0.06136712106787189)	(120, 0.00038215501718680435)	(125, 0.0003647182863645928)	(130, 0.05791900754777955)	(135, 0.0002165060743757941)	(140, 0.0005129304983533914)	(145, 0.00075123248625695)	(150, 0.0003632652254627418)
STP-3_S48_R1_001	(1, 27.680725709528232)	(2, 0.004349981919726688)	(3, 0.009856198904016062)	(4, 0.007388624071107892)	(5, 0.0)	(6, 1.4100427616618114e-05)	(7, 0.0)	(8, 0.0005428664632397974)	(9, 0.0)	(10, 0.0)	(15, 8.46025656997087e-06)	(20, 1.5510470378279928e-05)	(25, 0.000344050433845482)	(30, 0.0012436577157857178)	(35, 0.0007797536471989817)	(40, 0.00037366133184038006)	(45, 0.0005626070619030629)	(50, 0.000830515186618807)	(55, 0.003348851558946803)	(60, 0.0005273559928615175)	(65, 0.0013381305808170593)	(70, 0.000635929285509477)	(75, 0.0005047953086749285)	(80, 0.060795403711810664)	(85, 5.499166770481065e-05)	(90, 0.00019176581558600636)	(95, 0.00034123034832215837)	(100, 0.000172025216922741)	(105, 0.027744001378457804)	(110, 0.009617901677295216)	(115, 0.00028623868061734777)	(120, 0.00045826389754008873)	(125, 0.0003807115456486891)	(130, 0.00046954423963338325)	(135, 0.0007896239465306145)	(140, 0.0003849416739336745)	(145, 0.0002791884668090387)	(150, 0.0003807115456486891)
STP-3_S48_R2_001	(1, 25.611812266624707)	(2, 0.004173726574518963)	(3, 9.87029933163268e-05)	(4, 4.2301282849854345e-05)	(5, 4.2301282849854345e-05)	(6, 0.0004159626146902344)	(7, 0.00014100427616618114)	(8, 0.00014100427616618114)	(9, 0.0001974059866326536)	(10, 0.0003877617594569982)	(15, 0.0007769335616756581)	(20, 0.0008728164694686613)	(25, 0.001316979939392132)	(30, 0.0008474356997587488)	(35, 0.0016060387055328034)	(40, 0.0010730425416246385)	(45, 0.062323890065452074)	(50, 0.0006570799269344041)	(55, 0.0006782305683593313)	(60, 0.0006937410387376113)	(65, 0.060989989612919994)	(70, 0.001047661771914726)	(75, 0.00037930150288702734)	(80, 0.05787379510964739)	(85, 0.057480393179143746)	(90, 0.000434293170591838)	(95, 0.0002946989371873186)	(100, 0.0006754104828360077)	(105, 1.6371766798385812)	(110, 0.0008220549300488361)	(115, 0.06214763472024435)	(120, 0.0003581508614621001)	(125, 0.00041878270021355806)	(130, 0.05830103806643092)	(135, 0.00021573654253425717)	(140, 0.0004991551376282813)	(145, 0.0007050213808309058)	(150, 0.0003771864387445346)
WBP-1_S5_R1_001	(1, 27.80610783907807)	(2, 0.004262014062692983)	(3, 0.010504088825345415)	(4, 0.007582833353207933)	(5, 0.0)	(6, 8.879195963943717e-06)	(7, 0.0)	(8, 0.0005238725618726792)	(9, 0.0)	(10, 0.0)	(15, 5.327517578366229e-06)	(20, 8.879195963943717e-06)	(25, 0.00033740944662986124)	(30, 0.001223553203831444)	(35, 0.0008151101894900331)	(40, 0.0003356336074370725)	(45, 0.0005292000794510454)	(50, 0.0008239893854539768)	(55, 0.0033598877527563024)	(60, 0.0005593893457284541)	(65, 0.0012821558971934726)	(70, 0.000671267214874145)	(75, 0.0004901316172096932)	(80, 0.06066621850404904)	(85, 4.6171819012507325e-05)	(90, 0.00019001479362839555)	(95, 0.0003445128034010162)	(100, 0.00013851545703752198)	(105, 0.02746868063405628)	(110, 0.009332034958104845)	(115, 0.00030722018035245257)	(120, 0.0004812524212457495)	(125, 0.00037647790887121354)	(130, 0.0004599423509322845)	(135, 0.000690801445994821)	(140, 0.0003960121399918898)	(145, 0.00024861748699042403)	(150, 0.0004306410042512702)
WBP-1_S5_R2_001	(1, 25.714968397609685)	(2, 0.0034540072299741056)	(3, 0.00013318793945915573)	(4, 7.991276367549345e-05)	(5, 2.6637587891831146e-05)	(6, 0.0003285302506659175)	(7, 0.00018646311524281805)	(8, 0.00011542954753126831)	(9, 0.00019534231120676176)	(10, 0.0003800295872567911)	(15, 0.0007689383704775258)	(20, 0.0008754887220448505)	(25, 0.00131412100266367)	(30, 0.0008044551543333006)	(35, 0.0015769452031964039)	(40, 0.0010850377467939221)	(45, 0.06026487884647879)	(50, 0.0006304229134400038)	(55, 0.0006250953958616376)	(60, 0.0007032323203443423)	(65, 0.060449566122528824)	(70, 0.0010939169427578658)	(75, 0.00040489133595583346)	(80, 0.057079023334615786)	(85, 0.056725631335250826)	(90, 0.00043863228061881963)	(95, 0.00030366850196687507)	(100, 0.0006606121797174125)	(105, 1.604996359085695)	(110, 0.0007955759583693569)	(115, 0.06125402127686212)	(120, 0.00033030608985870624)	(125, 0.00032675441147312875)	(130, 0.05748391467057162)	(135, 0.00018291143685724055)	(140, 0.00046526986851065075)	(145, 0.0006961289635731873)	(150, 0.00041732221030535465)
WBP-2_S6_R1_001	(1, 27.772177625622422)	(2, 0.004272412280909962)	(3, 0.009731605750961578)	(4, 0.007669061891211943)	(5, 0.0)	(6, 8.184697856149351e-06)	(7, 0.0)	(8, 0.00032738791424597407)	(9, 0.0)	(10, 0.0)	(15, 4.910818713689611e-06)	(20, 8.184697856149351e-06)	(25, 0.00030119688110629615)	(30, 0.001072195419155565)	(35, 0.0007415336257671313)	(40, 0.0002586364522543195)	(45, 0.0005320053606497078)	(50, 0.0007562660819082001)	(55, 0.003331172027452786)	(60, 0.0005090882066524897)	(65, 0.0012653542885606897)	(70, 0.0005843874269290637)	(75, 0.000441973684232065)	(80, 0.06227572904786919)	(85, 7.038840156288442e-05)	(90, 0.00025536257311185975)	(95, 0.00039450243666639876)	(100, 0.00019806968811881428)	(105, 0.02794419542046512)	(110, 0.009523714425415386)	(115, 0.00028155360625153767)	(120, 0.0005189098440798688)	(125, 0.000340483430815813)	(130, 0.0004845341130840416)	(135, 0.0007300750487685222)	(140, 0.00038631773881024937)	(145, 0.0002422670565420208)	(150, 0.0003232955653178994)
WBP-2_S6_R2_001	(1, 25.69918190671049)	(2, 0.003904100877383241)	(3, 7.366228070534417e-05)	(4, 0.00011458576998609093)	(5, 2.4554093568448056e-05)	(6, 0.0003519420078144221)	(7, 0.0002537256335406299)	(8, 0.00020461744640373378)	(9, 0.00021280214425988315)	(10, 0.0005009035087963403)	(15, 0.0008233806043286249)	(20, 0.0009035906433188884)	(25, 0.0013864878168317002)	(30, 0.0008773996101792105)	(35, 0.0016369395712298703)	(40, 0.0011196666667212312)	(45, 0.06132957797569832)	(50, 0.0007300750487685222)	(55, 0.0007120687134849936)	(60, 0.0007546291423369702)	(65, 0.0625507348958358)	(70, 0.0010754692982980249)	(75, 0.0004812602339415819)	(80, 0.059263760236806226)	(85, 0.0587694044862948)	(90, 0.0005647441520743054)	(95, 0.0004337889863759156)	(100, 0.0008266544834710846)	(105, 1.6510090668445911)	(110, 0.0008741257310367508)	(115, 0.06265222514925206)	(120, 0.0003928654970951689)	(125, 0.0004256042885197663)	(130, 0.059681179827469844)	(135, 0.00024554093568448056)	(140, 0.0005631072125030753)	(145, 0.0008151959064724754)	(150, 0.0003887731481670942)
WBP-3_S7_R1_001	(1, 27.834725785061593)	(2, 0.004556309338809905)	(3, 0.010093490826946942)	(4, 0.007794242132825277)	(5, 0.0)	(6, 2.109402471671252e-05)	(7, 0.0)	(8, 0.000485162568484388)	(9, 0.0)	(10, 0.0)	(15, 6.328207415013757e-06)	(20, 1.4765817301698765e-05)	(25, 0.0003396137979390716)	(30, 0.0011770465791925587)	(35, 0.0008268857688951309)	(40, 0.0003290667855807153)	(45, 0.0005505540451061969)	(50, 0.0007425096700282808)	(55, 0.0032780114409771254)	(60, 0.0005294600203894843)	(65, 0.0013626739966996289)	(70, 0.0006665711810481157)	(75, 0.00045563093388099044)	(80, 0.05958640101976953)	(85, 5.273506179178131e-05)	(90, 0.00022781546694049522)	(95, 0.00036070782265578414)	(100, 0.00016242399031868643)	(105, 0.027867316053248912)	(110, 0.009365746974220358)	(115, 0.0003037539559206603)	(120, 0.0004999283857860867)	(125, 0.0003923488597308529)	(130, 0.0005463352401628543)	(135, 0.0008015729392350759)	(140, 0.00043242750669260675)	(145, 0.00029742574850564655)	(150, 0.00040605997579671606)
WBP-3_S7_R2_001	(1, 25.739603968123554)	(2, 0.0035965312141994846)	(3, 0.00010547012358356262)	(4, 5.273506179178131e-05)	(5, 5.273506179178131e-05)	(6, 0.0002953163460339753)	(7, 0.00020039323480876896)	(8, 0.00016875219773370017)	(9, 0.00017929921009205641)	(10, 0.0004725061536543605)	(15, 0.0008184481590084458)	(20, 0.0009133712702336521)	(25, 0.0013753304115296564)	(30, 0.0009513405147237346)	(35, 0.0015757236463384255)	(40, 0.0010968892852690512)	(45, 0.06047445946034313)	(50, 0.0006771181934064719)	(55, 0.0007235250477832395)	(60, 0.0007467284749716232)	(65, 0.06093009039422412)	(70, 0.0011116551025707499)	(75, 0.0004471933239943055)	(80, 0.05735465320474135)	(85, 0.056848396611540244)	(90, 0.0005083659956727718)	(95, 0.00032273857816570155)	(100, 0.000786807121933377)	(105, 1.6012621820629493)	(110, 0.0008500891960835146)	(115, 0.06111571781173119)	(120, 0.0003543796152407704)	(125, 0.00036703603007079785)	(130, 0.057681610587850395)	(135, 0.000234143674355509)	(140, 0.0005463352401628543)	(145, 0.0008690738183285558)	(150, 0.0003480514078257566)
