Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
KTP-7_S19_R1_001	(1, 21.211875269973586)	(2, 31.629183031942848)	(3, 34.215948651456344)	(4, 36.066164439193074)	(5, 36.366737943637254)	(6, 39.90326767927657)	(7, 40.06688992067669)	(8, 40.12671797856157)	(9, 40.1572068589719)	(10, 40.173161735862124)	(15, 40.13513997123558)	(20, 40.08313803006521)	(25, 39.965187956224646)	(30, 39.89834385255697)	(35, 39.83349809496262)	(40, 39.76074073925753)	(45, 39.70228846585468)	(50, 39.61413661332392)	(55, 39.52578199731942)	(60, 39.45036477948039)	(65, 39.33824995772348)	(70, 39.223979643195264)	(75, 38.823618021939375)	(80, 39.08888403272685)	(85, 39.06933988375185)	(90, 38.908387661772544)	(95, 38.7419975414997)	(100, 38.52266070675421)	(105, 38.186562528385345)	(110, 37.86076159992194)	(115, 37.45254779522254)	(120, 36.98079921464877)	(125, 36.38075707465042)	(130, 35.73664395960895)	(135, 34.91490783900446)	(140, 34.117459156511956)	(145, 33.38621150128886)	(150, 30.47244276195925)
KTP-7_S19_R2_001	(1, 21.203104325347727)	(2, 31.296250650530535)	(3, 33.50205475724175)	(4, 35.445869124268945)	(5, 35.81747009652881)	(6, 39.13128302369688)	(7, 39.306931365319564)	(8, 39.3285446337215)	(9, 39.41033636820201)	(10, 39.41594621225126)	(15, 39.35577906845301)	(20, 39.223703284899344)	(25, 39.06882355500308)	(30, 39.01262441538716)	(35, 38.67992909194402)	(40, 38.43549611338153)	(45, 38.192308349016756)	(50, 38.03644927827744)	(55, 37.80454580453994)	(60, 37.570411331891535)	(65, 37.18152045482802)	(70, 36.784133862847135)	(75, 35.461636491818744)	(80, 35.85723172430138)	(85, 35.27749398253566)	(90, 34.461832847828376)	(95, 33.39457111220289)	(100, 32.853300490225614)	(105, 31.735763588602214)	(110, 31.466865565031846)	(115, 30.64282592467261)	(120, 29.972595275987864)	(125, 29.03994850000719)	(130, 27.9887280146163)	(135, 27.042420543349316)	(140, 25.70160838271055)	(145, 24.67615059943465)	(150, 21.274574809236867)
KTP-8_S20_R1_001	(1, 21.228161333609894)	(2, 31.625872137168354)	(3, 34.196195896611464)	(4, 36.05294081399748)	(5, 36.35961854245867)	(6, 39.91935979379864)	(7, 40.086247960701236)	(8, 40.146832515430106)	(9, 40.175568125816405)	(10, 40.20524020908782)	(15, 40.17463217505482)	(20, 40.1250946508986)	(25, 40.005168392473756)	(30, 39.93507250054663)	(35, 39.88027924151608)	(40, 39.81220970116358)	(45, 39.75942975047076)	(50, 39.68380882614365)	(55, 39.60092815831416)	(60, 39.528510806651795)	(65, 39.42412400847633)	(70, 39.32369299550102)	(75, 38.922101612233725)	(80, 39.18487456400838)	(85, 39.16451817923309)	(90, 39.0120544827039)	(95, 38.85664421650414)	(100, 38.65348173397619)	(105, 38.34305161205887)	(110, 38.048954450090875)	(115, 37.68113694270763)	(120, 37.25988224932196)	(125, 36.728338584697475)	(130, 36.14820085343554)	(135, 35.4362228027207)	(140, 34.765167001457854)	(145, 34.11305667911997)	(150, 31.437216123036734)
KTP-8_S20_R2_001	(1, 21.081581210724675)	(2, 31.033548013125397)	(3, 33.15387822769009)	(4, 35.0721588512573)	(5, 35.48934540436965)	(6, 38.71656322135245)	(7, 38.91599638237352)	(8, 38.9510437766594)	(9, 39.04457270075145)	(10, 39.06775908373034)	(15, 39.02601414491755)	(20, 38.91234896530139)	(25, 38.75506109362517)	(30, 38.700429456456106)	(35, 38.40024572315562)	(40, 38.183421238083945)	(45, 37.95730685529971)	(50, 37.812074195330055)	(55, 37.58476447475432)	(60, 37.360335585541094)	(65, 36.99308851289318)	(70, 36.59866605318794)	(75, 35.301643255747585)	(80, 35.76781072962872)	(85, 35.20821630336638)	(90, 34.470836804921205)	(95, 33.52824840509733)	(100, 33.021865016388524)	(105, 31.91035723150204)	(110, 31.695529957601103)	(115, 30.89247024474639)	(120, 30.245465847234833)	(125, 29.35448900385677)	(130, 28.325504399654232)	(135, 27.407968846366582)	(140, 26.10642036096567)	(145, 25.10332910396854)	(150, 21.85914402575665)
KTP-9_S21_R1_001	(1, 21.218503643218334)	(2, 31.640063934170147)	(3, 34.235188005596754)	(4, 36.08740821652895)	(5, 36.38332549269905)	(6, 39.94153572033457)	(7, 40.10053655995105)	(8, 40.15956344328667)	(9, 40.190128566193295)	(10, 40.21252021806552)	(15, 40.17729360481577)	(20, 40.12599933258939)	(25, 40.01391081593463)	(30, 39.946635593934175)	(35, 39.895571651895445)	(40, 39.82739558035893)	(45, 39.77520532163864)	(50, 39.69639002320458)	(55, 39.6124480979894)	(60, 39.54208052294859)	(65, 39.43708904230189)	(70, 39.3350013653926)	(75, 38.95109204964844)	(80, 39.20420707323677)	(85, 39.186686409499885)	(90, 39.03776806229957)	(95, 38.88565814051973)	(100, 38.683130919415525)	(105, 38.372870880813025)	(110, 38.07928212468247)	(115, 37.71077767525688)	(120, 37.28383673129267)	(125, 36.74285280500142)	(130, 36.1600527659423)	(135, 35.42351137700328)	(140, 34.7196492314781)	(145, 34.05252503467013)	(150, 31.252602437016186)
KTP-9_S21_R2_001	(1, 21.17753367398707)	(2, 31.253902268847803)	(3, 33.38410693326629)	(4, 35.399797274348714)	(5, 35.78237363926727)	(6, 39.098349803395074)	(7, 39.303759415372035)	(8, 39.30047911929662)	(9, 39.39161388374027)	(10, 39.40503994337716)	(15, 39.35159361375501)	(20, 39.24672186456002)	(25, 39.110699247415205)	(30, 39.05360257903766)	(35, 38.74500838391047)	(40, 38.52829735864575)	(45, 38.296500531645314)	(50, 38.14832757142384)	(55, 37.923208268874376)	(60, 37.70480551120699)	(65, 37.339268291455916)	(70, 36.952899901694316)	(75, 35.65408502635782)	(80, 36.09706486382386)	(85, 35.550605835727985)	(90, 34.79984251225015)	(95, 33.81412486718541)	(100, 33.30538661249642)	(105, 32.201223835511016)	(110, 31.982306846608687)	(115, 31.188393879068137)	(120, 30.54324828513267)	(125, 29.646617792878004)	(130, 28.614130762172863)	(135, 27.687292870844697)	(140, 26.36458552111109)	(145, 25.343135919190427)	(150, 21.903382187773023)
STP-1_S46_R1_001	(1, 21.234960201195953)	(2, 31.599181669409063)	(3, 34.161724466765385)	(4, 36.02169075712965)	(5, 36.33859958871634)	(6, 39.886656913867384)	(7, 40.05487214355439)	(8, 40.10490942043721)	(9, 40.13996872871305)	(10, 40.174717826823425)	(15, 40.135395752142564)	(20, 40.08308146149693)	(25, 39.95261179958811)	(30, 39.87444275283501)	(35, 39.81891171881334)	(40, 39.74890227378707)	(45, 39.6918140036838)	(50, 39.61352427296671)	(55, 39.530627975815655)	(60, 39.45394290742168)	(65, 39.34453471558869)	(70, 39.24039217729799)	(75, 38.82757845776048)	(80, 39.09379131863811)	(85, 39.071998612071845)	(90, 38.912502463599296)	(95, 38.75164321737263)	(100, 38.54448644915368)	(105, 38.228398629626525)	(110, 37.93335256244269)	(115, 37.561060445754826)	(120, 37.14055607759777)	(125, 36.61363542877889)	(130, 36.03752795766211)	(135, 35.344332050191014)	(140, 34.7008726839597)	(145, 34.06412658891539)	(150, 31.468286717640197)
STP-1_S46_R2_001	(1, 21.081340026398166)	(2, 31.017473611443936)	(3, 33.14590058419369)	(4, 35.036010157045574)	(5, 35.431299656888214)	(6, 38.713701741497665)	(7, 38.88610855353628)	(8, 38.86266563543343)	(9, 38.96207813459882)	(10, 38.9965099434666)	(15, 38.914145363664794)	(20, 38.809656594146944)	(25, 38.6474902392308)	(30, 38.58639485393996)	(35, 38.28029843673061)	(40, 38.08487799183743)	(45, 37.86682384243905)	(50, 37.72528026933386)	(55, 37.49308246347236)	(60, 37.263776603632195)	(65, 36.90850174818346)	(70, 36.51334964679249)	(75, 35.2287983293378)	(80, 35.70574090810079)	(85, 35.15820713075798)	(90, 34.443299908231204)	(95, 33.53711863147853)	(100, 33.04135759538051)	(105, 31.93631302892527)	(110, 31.74417715068754)	(115, 30.96057159615045)	(120, 30.325206654082233)	(125, 29.459048137635136)	(130, 28.44984381786071)	(135, 27.5494824363359)	(140, 26.266770052178696)	(145, 25.278150687631342)	(150, 22.069706564208346)
STP-2_S47_R1_001	(1, 21.223292232052664)	(2, 31.65496959905981)	(3, 34.255482907354)	(4, 36.11513277198684)	(5, 36.40405446130383)	(6, 39.9739652898624)	(7, 40.12999446093184)	(8, 40.18810142190728)	(9, 40.21905619625854)	(10, 40.24351372503205)	(15, 40.21174747428954)	(20, 40.166163805880366)	(25, 40.055977587407426)	(30, 39.99415244701269)	(35, 39.94339920930238)	(40, 39.881066456612174)	(45, 39.83138201784824)	(50, 39.760263855516925)	(55, 39.68181376583401)	(60, 39.616453764183326)	(65, 39.51547799019591)	(70, 39.42022136220391)	(75, 39.033334902639105)	(80, 39.29048155019512)	(85, 39.27611972873096)	(90, 39.12782881896372)	(95, 38.977216353793594)	(100, 38.77837835206619)	(105, 38.46974762075808)	(110, 38.18053162848604)	(115, 37.81560131147465)	(120, 37.389678559679545)	(125, 36.84894754798879)	(130, 36.251536117863004)	(135, 35.51406629793793)	(140, 34.82436021728491)	(145, 34.144390414796575)	(150, 31.418491238914598)
STP-2_S47_R2_001	(1, 21.130288778417512)	(2, 31.236604667464107)	(3, 33.15081442610488)	(4, 35.3297562606582)	(5, 35.77009241757948)	(6, 39.18635200923449)	(7, 39.291653080547235)	(8, 39.234098428020594)	(9, 39.39137817595521)	(10, 39.45632565361585)	(15, 39.40271165866321)	(20, 39.32839807010264)	(25, 39.209800067538275)	(30, 39.16670302225043)	(35, 38.853995917480084)	(40, 38.668471891408686)	(45, 38.46850961286971)	(50, 38.35058372362549)	(55, 38.15274599449232)	(60, 37.96654068628648)	(65, 37.637846743923006)	(70, 37.28540503491415)	(75, 36.04600823827409)	(80, 36.53981703638348)	(85, 36.04289804859733)	(90, 35.36258947949033)	(95, 34.479117495085745)	(100, 33.99910832917758)	(105, 32.92306750165358)	(110, 32.73260048206748)	(115, 31.958472071588243)	(120, 31.31549685092641)	(125, 30.41767719787086)	(130, 29.39014625639201)	(135, 28.450252600107184)	(140, 27.106250980816107)	(145, 26.0572147815817)	(150, 22.53371083129033)
STP-3_S48_R1_001	(1, 21.231913892636666)	(2, 31.65015570044685)	(3, 34.25052906566971)	(4, 36.10362841368709)	(5, 36.39541236947322)	(6, 39.96595430601326)	(7, 40.122841938366044)	(8, 40.177504784098836)	(9, 40.210338475829786)	(10, 40.233361696343486)	(15, 40.20410966833186)	(20, 40.15947140880968)	(25, 40.049551102311504)	(30, 39.98417807937653)	(35, 39.935700865632306)	(40, 39.873129357957474)	(45, 39.82516380643018)	(50, 39.75525216605481)	(55, 39.67951954484947)	(60, 39.61484906162006)	(65, 39.51786677168665)	(70, 39.42601203175388)	(75, 39.05394375212519)	(80, 39.30289554396172)	(85, 39.29060030949029)	(90, 39.148898978684876)	(95, 39.00629232992434)	(100, 38.81865575406373)	(105, 38.52800132713225)	(110, 38.259318482621964)	(115, 37.91887585468861)	(120, 37.527623802283244)	(125, 37.02865945754104)	(130, 36.48290707388137)	(135, 35.80922681221692)	(140, 35.178046931440264)	(145, 34.55658984542195)	(150, 31.890239627602064)
STP-3_S48_R2_001	(1, 21.142038260523307)	(2, 31.19178562668681)	(3, 33.23651796426204)	(4, 35.3271115196475)	(5, 35.76118662712625)	(6, 39.09468296140283)	(7, 39.283259401266235)	(8, 39.27772350288181)	(9, 39.387620614176555)	(10, 39.42763135306223)	(15, 39.40336482734344)	(20, 39.32003386640705)	(25, 39.200726637336366)	(30, 39.153768321655015)	(35, 38.890275633043984)	(40, 38.710132743540655)	(45, 38.50875641490141)	(50, 38.386604100249244)	(55, 38.185355690689356)	(60, 37.99204312869595)	(65, 37.663917294787844)	(70, 37.312947569604475)	(75, 36.088068338004454)	(80, 36.57360519803804)	(85, 36.082271497106554)	(90, 35.41592075052064)	(95, 34.54803144987577)	(100, 34.08043374607401)	(105, 33.00458042520826)	(110, 32.84171394363791)	(115, 32.07612091878105)	(120, 31.452544848701354)	(125, 30.58137808696256)	(130, 29.571506885203554)	(135, 28.653857781818022)	(140, 27.333384884496702)	(145, 26.30258634978494)	(150, 22.774389597776135)
WBP-1_S5_R1_001	(1, 21.223533403224444)	(2, 31.662630509751978)	(3, 34.26848273453663)	(4, 36.12299915088249)	(5, 36.407262525238)	(6, 39.9798696196623)	(7, 40.1370285468814)	(8, 40.194533061286606)	(9, 40.22500575149918)	(10, 40.24835622552838)	(15, 40.21862789607186)	(20, 40.17281254126051)	(25, 40.06522849145746)	(30, 40.004351463082834)	(35, 39.95493584292561)	(40, 39.893917599818366)	(45, 39.8474706855565)	(50, 39.778207043493225)	(55, 39.70113494770731)	(60, 39.63606182442082)	(65, 39.54064367600133)	(70, 39.44744664069383)	(75, 39.070593923202594)	(80, 39.32377105490442)	(85, 39.308478060527875)	(90, 39.1676664078973)	(95, 39.02308825361399)	(100, 38.830118658911104)	(105, 38.52976508044863)	(110, 38.251401931811145)	(115, 37.898399107605286)	(120, 37.489307894200124)	(125, 36.964622726071205)	(130, 36.38424725861485)	(135, 35.66615024079048)	(140, 34.99621629046548)	(145, 34.340465186404074)	(150, 31.59818566061351)
WBP-1_S5_R2_001	(1, 21.132690704485174)	(2, 31.273700860420725)	(3, 33.299274987011955)	(4, 35.360035147409306)	(5, 35.81064626251112)	(6, 39.23101741112657)	(7, 39.31952834421375)	(8, 39.32298750137738)	(9, 39.44816800433234)	(10, 39.51068826998723)	(15, 39.46263921136402)	(20, 39.39050723383656)	(25, 39.27978060572276)	(30, 39.23464172133514)	(35, 38.93349356138424)	(40, 38.752640020258774)	(45, 38.566046860311864)	(50, 38.45293270519533)	(55, 38.268043516229085)	(60, 38.082122191765585)	(65, 37.75829963752458)	(70, 37.41279094350425)	(75, 36.21064731025624)	(80, 36.69859155529861)	(85, 36.21074174938452)	(90, 35.546072736064744)	(95, 34.67642709323271)	(100, 34.20268245837589)	(105, 33.13122405665424)	(110, 32.94771206649879)	(115, 32.176854013853855)	(120, 31.540170574681987)	(125, 30.644155637743363)	(130, 29.620321602701978)	(135, 28.678247985465823)	(140, 27.333966698220365)	(145, 26.278157488700554)	(150, 22.708733071035965)
WBP-2_S6_R1_001	(1, 21.21654107793453)	(2, 31.645295247424233)	(3, 34.234630815289215)	(4, 36.08217002858588)	(5, 36.37977194485281)	(6, 39.94712112256077)	(7, 40.10770792283663)	(8, 40.16957736348292)	(9, 40.1991696296637)	(10, 40.224990141531435)	(15, 40.1947376157746)	(20, 40.15011898095274)	(25, 40.03697957803299)	(30, 39.973235546928514)	(35, 39.92536755431898)	(40, 39.86492066326828)	(45, 39.8183309567699)	(50, 39.7495670540375)	(55, 39.67589634309337)	(60, 39.61393407160399)	(65, 39.51694843034683)	(70, 39.42586744292523)	(75, 39.04844575043121)	(80, 39.30429696637448)	(85, 39.293039569249174)	(90, 39.15305496302891)	(95, 39.01397373464981)	(100, 38.83027149788647)	(105, 38.53878790517733)	(110, 38.27264410429204)	(115, 37.93555859989939)	(120, 37.55140808723448)	(125, 37.054969363857445)	(130, 36.514183835843774)	(135, 35.847048704354144)	(140, 35.22743545097112)	(145, 34.61658493154564)	(150, 31.98448512766737)
WBP-2_S6_R2_001	(1, 21.18419498831307)	(2, 31.277434411514495)	(3, 33.42206628917749)	(4, 35.44415850747779)	(5, 35.71240870583394)	(6, 39.11353108982035)	(7, 39.272317502108784)	(8, 39.31274884550744)	(9, 39.40585493998079)	(10, 39.405376053309226)	(15, 39.32876331998191)	(20, 39.25970439163059)	(25, 39.11484887528337)	(30, 39.067631860802514)	(35, 38.74785759804327)	(40, 38.56394449072437)	(45, 38.36936267885816)	(50, 38.25627199126005)	(55, 38.061203730061465)	(60, 37.86972794555408)	(65, 37.541773863018605)	(70, 37.191814680106816)	(75, 35.967649294208954)	(80, 36.4659112736192)	(85, 35.96801339867778)	(90, 35.30605394272446)	(95, 34.44226694195625)	(100, 33.97788723810809)	(105, 32.900952142271)	(110, 32.73488714365667)	(115, 31.969117137922474)	(120, 31.338310393535004)	(125, 30.4666037809048)	(130, 29.454770524807735)	(135, 28.54018192291619)	(140, 27.222307966935784)	(145, 26.19618887729026)	(150, 22.738357594687542)
WBP-3_S7_R1_001	(1, 21.212068882959592)	(2, 31.676066972684715)	(3, 34.28788534300677)	(4, 36.14510400303416)	(5, 36.422847971777884)	(6, 40.00574295369925)	(7, 40.1570413225616)	(8, 40.214381948239904)	(9, 40.24321969490025)	(10, 40.2661681797059)	(15, 40.23771778262143)	(20, 40.19582024009641)	(25, 40.094651314716735)	(30, 40.04131627557994)	(35, 39.99556443285867)	(40, 39.940674468783904)	(45, 39.89607423324802)	(50, 39.833207690290784)	(55, 39.76194420672651)	(60, 39.705313880142484)	(65, 39.61505244290955)	(70, 39.527666079057454)	(75, 39.1750314037293)	(80, 39.41624910693173)	(85, 39.40947541480872)	(90, 39.27880240362193)	(95, 39.14950010325525)	(100, 38.973591799824455)	(105, 38.69334169219219)	(110, 38.44102671790264)	(115, 38.11547137024042)	(120, 37.74157189297145)	(125, 37.254609265887865)	(130, 36.714374101262706)	(135, 36.044541362112895)	(140, 35.41809922165159)	(145, 34.79672867536486)	(150, 32.10863591481305)
WBP-3_S7_R2_001	(1, 21.248816361538083)	(2, 31.35743635036247)	(3, 33.605703528967055)	(4, 35.63636833457823)	(5, 35.9553080898327)	(6, 39.37707319985175)	(7, 39.5435993451571)	(8, 39.6015674126006)	(9, 39.67867398319945)	(10, 39.67196163250033)	(15, 39.63538149281991)	(20, 39.558703299675)	(25, 39.43438610798158)	(30, 39.39263483142393)	(35, 39.15609055158554)	(40, 38.98983253242837)	(45, 38.798449715747466)	(50, 38.6901393661119)	(55, 38.50381730127688)	(60, 38.3260370929987)	(65, 38.012316484621714)	(70, 37.681561691901095)	(75, 36.5192539296586)	(80, 37.0008468618103)	(85, 36.53843078175088)	(90, 35.90299459212489)	(95, 35.06843745379091)	(100, 34.61158450087002)	(105, 33.54842302125919)	(110, 33.38745380144912)	(115, 32.628175204438016)	(120, 31.994387175339227)	(125, 31.108796018460644)	(130, 30.080165984661686)	(135, 29.143431204686085)	(140, 27.78982502295557)	(145, 26.72301326455556)	(150, 23.077773616395454)
WBP-4_S8_R1_001	(1, 21.204886657198056)	(2, 31.626673862207934)	(3, 34.202606652563915)	(4, 36.05784756626797)	(5, 36.36304178248402)	(6, 39.930859336258216)	(7, 40.09662352063105)	(8, 40.153634891821106)	(9, 40.18593301789442)	(10, 40.21521014911758)	(15, 40.185089333154316)	(20, 40.13532065984758)	(25, 40.0141523072832)	(30, 39.94232686365706)	(35, 39.89033164856462)	(40, 39.82703326872515)	(45, 39.77595822602696)	(50, 39.70441097680167)	(55, 39.62861407379089)	(60, 39.56112327563642)	(65, 39.458159776796954)	(70, 39.360651746513845)	(75, 38.964432393205875)	(80, 39.22749070088613)	(85, 39.211190034719586)	(90, 39.06130722048944)	(95, 38.911608097519846)	(100, 38.7201240310293)	(105, 38.41986188937845)	(110, 38.14194297330904)	(115, 37.78921494896278)	(120, 37.388922442220434)	(125, 36.881789918101795)	(130, 36.32644111643906)	(135, 35.65260921454252)	(140, 35.025470708420954)	(145, 34.4013466176411)	(150, 31.809121894425985)
WBP-4_S8_R2_001	(1, 21.070416268546772)	(2, 31.056929631045552)	(3, 33.19275475924436)	(4, 35.0746362554885)	(5, 35.46470345575307)	(6, 38.611961921529115)	(7, 38.8897466837141)	(8, 38.964449950141294)	(9, 39.02105220374452)	(10, 38.98691212100738)	(15, 38.94413397741186)	(20, 38.82109655115994)	(25, 38.61997824315661)	(30, 38.59425621418766)	(35, 38.349415134154754)	(40, 38.17946894612706)	(45, 37.95725006422316)	(50, 37.810987383080416)	(55, 37.58296553452687)	(60, 37.3586786443364)	(65, 36.98935433449436)	(70, 36.59626365903695)	(75, 35.336620123186876)	(80, 35.80811198504013)	(85, 35.253572574079826)	(90, 34.539322453058915)	(95, 33.62728912614644)	(100, 33.12585114226901)	(105, 32.01921965431874)	(110, 31.80972295023908)	(115, 31.007185712531413)	(120, 30.35373382761862)	(125, 29.467432103658872)	(130, 28.434218376803308)	(135, 27.51306911662457)	(140, 26.203801587176144)	(145, 25.19941364560176)	(150, 22.011317362450843)
WBP-5_S9_R1_001	(1, 21.21869985841186)	(2, 31.626133033560397)	(3, 34.19564256018843)	(4, 36.04869374583329)	(5, 36.355356540694885)	(6, 39.9223096569309)	(7, 40.089611850418514)	(8, 40.14760710824334)	(9, 40.18128718036132)	(10, 40.21112433715832)	(15, 40.17825866633608)	(20, 40.12871175343249)	(25, 40.0054773689737)	(30, 39.92866360571729)	(35, 39.87144546565923)	(40, 39.803826467448374)	(45, 39.75300244840017)	(50, 39.67973163101923)	(55, 39.6044932926704)	(60, 39.534595914594355)	(65, 39.43056887237158)	(70, 39.331882613562755)	(75, 38.92991448622168)	(80, 39.19631505331536)	(85, 39.17944597029648)	(90, 39.02376210598796)	(95, 38.87035483611249)	(100, 38.67471743009612)	(105, 38.37003831773214)	(110, 38.085537536352916)	(115, 37.72691224836776)	(120, 37.31783268580538)	(125, 36.80050508359697)	(130, 36.23419828537875)	(135, 35.54954605387491)	(140, 34.91132705950441)	(145, 34.2781400445819)	(150, 31.689362218369133)
WBP-5_S9_R2_001	(1, 21.083612840491174)	(2, 30.973047596252478)	(3, 33.066433151230484)	(4, 35.02254693412665)	(5, 35.48388904347662)	(6, 38.68176057253756)	(7, 38.94405200963864)	(8, 38.995780190057566)	(9, 39.093803910365914)	(10, 39.10197461216539)	(15, 39.08291991595668)	(20, 38.96859288407593)	(25, 38.80378980713626)	(30, 38.76899366306335)	(35, 38.52233797961171)	(40, 38.33786325543572)	(45, 38.11839188820903)	(50, 37.977543221775264)	(55, 37.75530296088657)	(60, 37.54731029699148)	(65, 37.19676205141438)	(70, 36.81674604821542)	(75, 35.564736931731474)	(80, 36.044351574835375)	(85, 35.50927752656336)	(90, 34.81283030915937)	(95, 33.91927135671621)	(100, 33.43250911496802)	(105, 32.328705757075454)	(110, 32.13866842638411)	(115, 31.348704711081705)	(120, 30.708090668961006)	(125, 29.828588558613887)	(130, 28.805437769436033)	(135, 27.88774939202666)	(140, 26.58104901887134)	(145, 25.573448383661745)	(150, 22.30325868317978)
WBP-6_S10_R1_001	(1, 21.210161310127567)	(2, 31.626750117929294)	(3, 34.20294994281531)	(4, 36.05728895101547)	(5, 36.36396035575555)	(6, 39.93154394069651)	(7, 40.097727248734806)	(8, 40.15569670911592)	(9, 40.18651921543029)	(10, 40.21684304930742)	(15, 40.18609151884594)	(20, 40.137983415843486)	(25, 40.01887823545553)	(30, 39.9471546120295)	(35, 39.891225893946896)	(40, 39.82672664716246)	(45, 39.77543735436437)	(50, 39.70185175381078)	(55, 39.62592378342729)	(60, 39.55760238933517)	(65, 39.45418495996118)	(70, 39.35608694137174)	(75, 38.95528103762855)	(80, 39.218482748668876)	(85, 39.200469796329784)	(90, 39.04754310600397)	(95, 38.89529452002441)	(100, 38.69954203827061)	(105, 38.39532720606356)	(110, 38.11020345749715)	(115, 37.75108815221566)	(120, 37.34312033883627)	(125, 36.826875917112076)	(130, 36.257704598690765)	(135, 35.56930834896529)	(140, 34.93191143242241)	(145, 34.29325165845137)	(150, 31.694610557908142)
WBP-6_S10_R2_001	(1, 21.09628514989422)	(2, 31.144201033904345)	(3, 33.27591200041973)	(4, 35.22729691456649)	(5, 35.59009603488501)	(6, 38.83988650848412)	(7, 39.04949275918509)	(8, 39.078433437040204)	(9, 39.159693486231184)	(10, 39.142965663546036)	(15, 39.1025540353487)	(20, 39.00196301969155)	(25, 38.81568186943189)	(30, 38.76190188933721)	(35, 38.50419132175342)	(40, 38.340018300371995)	(45, 38.11277059742349)	(50, 37.966693243586164)	(55, 37.75476614916947)	(60, 37.54424157792768)	(65, 37.193425843766924)	(70, 36.810904953236665)	(75, 35.5553466319529)	(80, 36.03524857542287)	(85, 35.50088941268395)	(90, 34.80728190661048)	(95, 33.92040861358887)	(100, 33.435667223419394)	(105, 32.33208422870036)	(110, 32.15165724489074)	(115, 31.36359492774266)	(120, 30.72611594685812)	(125, 29.849933727031566)	(130, 28.831922679658323)	(135, 27.91892728038899)	(140, 26.61440597886234)	(145, 25.608010516364015)	(150, 22.32594539288373)
WBP-7_S11_R1_001	(1, 21.191673045404766)	(2, 31.61919311176599)	(3, 34.185074574408276)	(4, 36.043311413708764)	(5, 36.35517233718892)	(6, 39.924223796575546)	(7, 40.09349908068437)	(8, 40.14819418866964)	(9, 40.18069957733254)	(10, 40.21266981882001)	(15, 40.1810683130338)	(20, 40.13251994460122)	(25, 40.00831570330805)	(30, 39.93122877282019)	(35, 39.872326236045446)	(40, 39.80480267861685)	(45, 39.75129732609513)	(50, 39.67625591203748)	(55, 39.60020046743314)	(60, 39.529417205060156)	(65, 39.422311435113464)	(70, 39.32242975046641)	(75, 38.912348420312284)	(80, 39.180211572092546)	(85, 39.16153484798844)	(90, 39.00120073412622)	(95, 38.843305681225836)	(100, 38.64655171810361)	(105, 38.338826456852885)	(110, 38.04980264748609)	(115, 37.685059392170395)	(120, 37.27449634187644)	(125, 36.755787798071154)	(130, 36.187204457071786)	(135, 35.501588697223625)	(140, 34.86386351444455)	(145, 34.22599944789853)	(150, 31.64374595138788)
WBP-7_S11_R2_001	(1, 20.98326439187548)	(2, 30.927321805712964)	(3, 33.01139124671225)	(4, 34.92827735461828)	(5, 35.4262236631369)	(6, 38.62017032326746)	(7, 38.83344584006498)	(8, 38.87946448883402)	(9, 38.97622345866852)	(10, 39.002278647226866)	(15, 38.968600170036645)	(20, 38.85468183043484)	(25, 38.68892871499064)	(30, 38.63451796910509)	(35, 38.35444065721517)	(40, 38.153157531541275)	(45, 37.92873036813408)	(50, 37.786284504085515)	(55, 37.56281881364056)	(60, 37.34498181723467)	(65, 36.987108235356445)	(70, 36.59764477475892)	(75, 35.313864846252116)	(80, 35.80546225309199)	(85, 35.25894989238884)	(90, 34.55201215492691)	(95, 33.65100955618904)	(100, 33.16344898887806)	(105, 32.04695278559803)	(110, 31.86268358083156)	(115, 31.06454878930587)	(120, 30.424912346615095)	(125, 29.55307371792522)	(130, 28.529876437362066)	(135, 27.62309814102873)	(140, 26.329781144043704)	(145, 25.333040082692172)	(150, 22.1286214067491)
WBP-8_S12_R1_001	(1, 21.221356346608534)	(2, 31.657947618355024)	(3, 34.26313787653346)	(4, 36.11427982973471)	(5, 36.40045641503711)	(6, 39.97405944382784)	(7, 40.131903924676784)	(8, 40.186175827557456)	(9, 40.217869562206545)	(10, 40.24285716991947)	(15, 40.213024793625)	(20, 40.16835991790255)	(25, 40.058322449519984)	(30, 39.9962399012069)	(35, 39.94811185746649)	(40, 39.88601463836939)	(45, 39.8417194158881)	(50, 39.77595744756984)	(55, 39.70394349411769)	(60, 39.64492690813332)	(65, 39.549821961511185)	(70, 39.45867063332112)	(75, 39.091220514513026)	(80, 39.34294763624623)	(85, 39.33550609679476)	(90, 39.19774857138768)	(95, 39.05953997725502)	(100, 38.874995490365166)	(105, 38.5862254598512)	(110, 38.321291601512876)	(115, 37.980434415175615)	(120, 37.59075650097802)	(125, 37.08788738394663)	(130, 36.53248999829297)	(135, 35.84483978851339)	(140, 35.20552690741768)	(145, 34.57533060306605)	(150, 31.900322388900385)
