Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67
20150415.B-CAMA_reseq_21_R1	(1, 0.09022117412389684)	(2, 8.20456304196755e-05)	(3, 7.81390345031502e-06)	(4, 0.00014846484420861106)	(5, 1.953494103553863e-05)	(6, 0.008919684395545456)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 4.6886534820167866e-05)	(20, 0.0001895013627199283)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 4.2981166688212604e-05)	(30, 4.493524411276503e-05)	(32, 0.003842137250796799)	(34, 0.007390075703114384)	(36, 0.00954818803476307)	(38, 0.0053315584689321485)	(40, 0.0005656483332995706)	(42, 0.0007538268558786433)	(44, 0.0010949263970496924)	(46, 0.0011207976285646484)	(48, 0.002156156920788381)	(50, 0.0016059366084073782)	(52, 0.001698702908905154)	(54, 0.004248298090577404)	(56, 0.0017352869602234343)	(58, 0.00013157158328726693)	(60, 0.0002455630537852042)	(62, 0.000180804323361536)	(64, 2.5558457205017557e-05)	(66, 0.0)	(68, 5.902800938073125e-06)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0008247793389697464)	(84, 0.0012396457258328055)	(86, 0.001941174091601616)	(88, 0.00034967220502660315)	(90, 0.0005889533032957925)	(92, 0.0010241650761132596)	(94, 0.00022548829936269688)	(96, 0.00018996448495226014)	(98, 0.0003781062093215375)	(100, 0.00018220939547299568)	(102, 0.001085819658907587)	(104, 0.0012627397456116622)	(106, 0.0020227814772313633)	(108, 0.0035293976905280073)	(110, 0.002183194987574842)	(112, 0.0007664139611873277)	(114, 0.00025623750618694396)	(116, 0.0003954774706819037)	(118, 0.00012142082992650039)	(120, 5.97963467980023e-06)	(122, 0.0)	(124, 0.00046003037120510696)	(126, 0.0)
20150415.B-CAMA_reseq_21_R2	(1, 0.04931241760671312)	(2, 0.07329694102379898)	(3, 0.07647351082058766)	(4, 0.08026749528611601)	(5, 0.09503992841257847)	(6, 0.09906835040276675)	(7, 0.09479459192223336)	(8, 0.11144260506583295)	(9, 0.10110910187424761)	(10, 0.0882869127359449)	(12, 0.09619939522375981)	(14, 0.08737023959516346)	(16, 0.08581981414042118)	(18, 0.08188403411759868)	(20, 0.07991552362416343)	(22, 0.08526906936450367)	(24, 0.07843207125626055)	(26, 0.08504192451613919)	(28, 0.08141080702821563)	(30, 0.07471049025660213)	(32, 0.08535024104788849)	(34, 0.07546148926442575)	(36, 0.08039341886400887)	(38, 0.08581607690695084)	(40, 0.11153650137550986)	(42, 0.11245142060645409)	(44, 0.09883161359640011)	(46, 0.09816996159062534)	(48, 0.10854500707374269)	(50, 0.10331555275742328)	(52, 0.09450405164618275)	(54, 0.0891558462480392)	(56, 0.08943835722841557)	(58, 0.08050278194599583)	(60, 0.05545905624327413)	(62, 0.052890326749729356)	(64, 0.06564883449136918)	(66, 0.06929553603046305)	(68, 0.08112082540543147)	(70, 0.07100082643694347)	(72, 0.0953045078368606)	(74, 0.07932926720441418)	(76, 0.09915500480915766)	(78, 0.08768524632050617)	(80, 0.07939798591514127)	(82, 0.07144282864983709)	(84, 0.06808256665848014)	(86, 0.057809594370563905)	(88, 0.05853846027413194)	(90, 0.04838626289430763)	(92, 0.04940819305281659)	(94, 0.044679498326907166)	(96, 0.046071554548004275)	(98, 0.03975596256790934)	(100, 0.03760983497778821)	(102, 0.046624143345018264)	(104, 0.036547465934657485)	(106, 0.042767194123439295)	(108, 0.04578220273161654)	(110, 0.06806885693699392)	(112, 0.05847271414971382)	(114, 0.04997729261916369)	(116, 0.09194994150509946)	(118, 0.13979572145434285)	(120, 0.15491195652108922)	(122, 0.15453300032940145)	(124, 0.14426217993747525)	(126, 0.1039157496617897)
20150415.B-CAMA_reseq_22_R1	(1, 0.09221357373265036)	(2, 0.00011763942471686192)	(3, 0.0)	(4, 0.000131757240672105)	(5, 4.235069310203204e-05)	(6, 0.0083760634130115)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 2.5882465606026753e-05)	(20, 0.00021882625315500988)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 5.647325643056265e-05)	(30, 4.000224953826815e-05)	(32, 0.003810897297306458)	(34, 0.007403701021597707)	(36, 0.009654378434955051)	(38, 0.005220520439928426)	(40, 0.0005564630829186583)	(42, 0.0008067358956146026)	(44, 0.0010926107748035743)	(46, 0.0010836164487877556)	(48, 0.0020311381988319913)	(50, 0.0015854019402673477)	(52, 0.0015789532901179174)	(54, 0.004209081537972855)	(56, 0.0015944129876434648)	(58, 0.00011123058274932937)	(60, 0.00023676779942774644)	(62, 0.0001634419336289311)	(64, 1.895818336620366e-05)	(66, 0.0)	(68, 4.743721400103679e-06)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.000775623015618478)	(84, 0.0012543926354632174)	(86, 0.0019764765005754878)	(88, 0.000335907688564878)	(90, 0.0005434028616500366)	(92, 0.001034817557372765)	(94, 0.00021945719409903458)	(96, 0.00016705201190641737)	(98, 0.0003533528156477424)	(100, 0.00018392906204825412)	(102, 0.0010945371578755855)	(104, 0.001185907185882655)	(106, 0.0020953463434089433)	(108, 0.0034362424124489226)	(110, 0.00218564416247959)	(112, 0.0007783434298845606)	(114, 0.00025396698831665605)	(116, 0.0003499843501860946)	(118, 0.00011044548763675612)	(120, 2.404256380091007e-06)	(122, 0.0)	(124, 0.0004776942595577333)	(126, 0.0)
20150415.B-CAMA_reseq_22_R2	(1, 0.050245269190041374)	(2, 0.07516116618810026)	(3, 0.07850702267057326)	(4, 0.08181532041871262)	(5, 0.09699109274309745)	(6, 0.10144301966101994)	(7, 0.0965731064015128)	(8, 0.11451602087884552)	(9, 0.10329348143359551)	(10, 0.09033231530173141)	(12, 0.09849285995586327)	(14, 0.08946095504122316)	(16, 0.08752764679545168)	(18, 0.0837590756939647)	(20, 0.08188445733894126)	(22, 0.08712751598673094)	(24, 0.07999169306173712)	(26, 0.08703263810989995)	(28, 0.08371094555908445)	(30, 0.07615843901318749)	(32, 0.0874351071609673)	(34, 0.07685931354665006)	(36, 0.08227531434781689)	(38, 0.08788497728057026)	(40, 0.11402384609537118)	(42, 0.11467995677558467)	(44, 0.10119609761530898)	(46, 0.10054591545261822)	(48, 0.11117498088925389)	(50, 0.10581877570084118)	(52, 0.0968300348303067)	(54, 0.09113243782510712)	(56, 0.09159460313811343)	(58, 0.08241110035373136)	(60, 0.056508432795072776)	(62, 0.05386151585809372)	(64, 0.06638331931952464)	(66, 0.07074383994576053)	(68, 0.08314177921842127)	(70, 0.07287047428617842)	(72, 0.09749372358486623)	(74, 0.08117599266328623)	(76, 0.10134386772896715)	(78, 0.08970986275793458)	(80, 0.08149507469537623)	(82, 0.0730570232823433)	(84, 0.06956378678635085)	(86, 0.05926453257993145)	(88, 0.059807102144003026)	(90, 0.049370103967504526)	(92, 0.05050005545945656)	(94, 0.04561993955602508)	(96, 0.04674734842018948)	(98, 0.04037208691577908)	(100, 0.03850259470320959)	(102, 0.047243542769111586)	(104, 0.03701590502811889)	(106, 0.043597285271888886)	(108, 0.046510531631145664)	(110, 0.06984126056975962)	(112, 0.060015213593211186)	(114, 0.051403452002353134)	(116, 0.0941223566665608)	(118, 0.14306667553410513)	(120, 0.15763069757221415)	(122, 0.15700758919850483)	(124, 0.14710411938816806)	(126, 0.1064460424113349)
20150415.B-CAMA_reseq_23_R1	(1, 0.09233850496409532)	(2, 0.00013325226989072673)	(3, 4.935292637930202e-06)	(4, 0.00020234783701760214)	(5, 2.467666535534867e-05)	(6, 0.008829342674438988)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 3.4549265105049754e-05)	(20, 0.00017274779628721057)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 2.714730559907008e-05)	(30, 5.1827569675688984e-05)	(32, 0.003809029527903005)	(34, 0.007341411075016183)	(36, 0.009512609320593435)	(38, 0.005305198271469047)	(40, 0.0005215552738717641)	(42, 0.0007615806309275175)	(44, 0.0010710390785798863)	(46, 0.0010838129102358682)	(48, 0.002101645216889415)	(50, 0.0016022653803670287)	(52, 0.0015658075982201126)	(54, 0.004208824313262645)	(56, 0.0017136269474806076)	(58, 0.00010173179776214857)	(60, 0.0002532357131176025)	(62, 0.00018631879010838016)	(64, 4.971750513581828e-06)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0008116041762345364)	(84, 0.0012588280331072776)	(86, 0.0019430768360613774)	(88, 0.00034684529500964267)	(90, 0.0005385221231682636)	(92, 0.0010305509474026198)	(94, 0.0002321220071620236)	(96, 0.00019454925539936084)	(98, 0.0003820744339194043)	(100, 0.00020020563399434897)	(102, 0.001132109744383327)	(104, 0.0011594715860808486)	(106, 0.0019485154337322765)	(108, 0.003375765661543285)	(110, 0.002114114101831278)	(112, 0.000727424918350395)	(114, 0.0002540933280173929)	(116, 0.00037040117997469234)	(118, 0.00010578819052370547)	(120, 0.0)	(122, 0.0)	(124, 0.0005290171923811934)	(126, 0.0)
20150415.B-CAMA_reseq_23_R2	(1, 0.05201752230473355)	(2, 0.07713331938297294)	(3, 0.08001586794662444)	(4, 0.08341662493038744)	(5, 0.0986770202027306)	(6, 0.10313901301028222)	(7, 0.09894930828269227)	(8, 0.11554744922540469)	(9, 0.10507996560211692)	(10, 0.09216216859825874)	(12, 0.09990916966833023)	(14, 0.09035479916650696)	(16, 0.0886554051146062)	(18, 0.08483357506394353)	(20, 0.08260597072886436)	(22, 0.08816919106821687)	(24, 0.0808897901596387)	(26, 0.08802043724681569)	(28, 0.08447266627600815)	(30, 0.07745999911448902)	(32, 0.08863732492918715)	(34, 0.07845672859048927)	(36, 0.08347934293222681)	(38, 0.0889654279961333)	(40, 0.11565715038282047)	(42, 0.1166780240661808)	(44, 0.10278535092314868)	(46, 0.10200722928975364)	(48, 0.11273652403457439)	(50, 0.10720337115214217)	(52, 0.09817263622775665)	(54, 0.09246529087613913)	(56, 0.09253578172982989)	(58, 0.08336027977452726)	(60, 0.05702253581858373)	(62, 0.05433032974634742)	(64, 0.0675062187083656)	(66, 0.07215470091259552)	(68, 0.08425594120017692)	(70, 0.07387121436184757)	(72, 0.09916447824819079)	(74, 0.08217029391033255)	(76, 0.10306788488925454)	(78, 0.09101937120911469)	(80, 0.0829251179103641)	(82, 0.07441367822951406)	(84, 0.0711879592571868)	(86, 0.06084693826907657)	(88, 0.061191888911701485)	(90, 0.050345685905427415)	(92, 0.051664871183262365)	(94, 0.04680174769584021)	(96, 0.04799941505292278)	(98, 0.04148807610629156)	(100, 0.039500058551924865)	(102, 0.04857482868977566)	(104, 0.038230364337202796)	(106, 0.04501227770810308)	(108, 0.04823537987677104)	(110, 0.07211075701034271)	(112, 0.061678549899949725)	(114, 0.05303777269277411)	(116, 0.09677561650568905)	(118, 0.14634992091369714)	(120, 0.16189142038128268)	(122, 0.16134602707754966)	(124, 0.15133428669960144)	(126, 0.110006245448423)
20150415.B-CAMA_reseq_24_R1	(1, 0.0940803987793547)	(2, 0.00012112549812861106)	(3, 0.0)	(4, 0.0001706782384310023)	(5, 5.505770543048463e-06)	(6, 0.008842301083875612)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 3.5789583458252746e-05)	(20, 0.00021198624170748364)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 7.433623318979007e-05)	(30, 5.7818189327037576e-05)	(32, 0.004034398409923794)	(34, 0.007605502031173137)	(36, 0.009787207590640784)	(38, 0.005540047709457628)	(40, 0.0006920370767548799)	(42, 0.000775013370359666)	(44, 0.0012636525169681908)	(46, 0.001277957387987587)	(48, 0.0021676688844634697)	(50, 0.001881388900407753)	(52, 0.0017497024883837585)	(54, 0.004549623378304724)	(56, 0.0019344883178768915)	(58, 0.00013016831926887724)	(60, 0.0002688643993766116)	(62, 0.000219168924753926)	(64, 2.7769892671031022e-05)	(66, 0.0)	(68, 8.349439401939675e-06)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0008950377166923606)	(84, 0.0013482231321694162)	(86, 0.002066472337228836)	(88, 0.0003683743063795176)	(90, 0.0006704510027304969)	(92, 0.0010397408908727841)	(94, 0.0002656785405643566)	(96, 0.0002492927750225832)	(98, 0.000422554875433841)	(100, 0.00023074309689482379)	(102, 0.0011519933682231024)	(104, 0.0013508936335694917)	(106, 0.0021550885095434113)	(108, 0.0036627463764210013)	(110, 0.002322586851371317)	(112, 0.0008828434551138619)	(114, 0.0002550749610439732)	(116, 0.00038144844557374375)	(118, 0.0001708866269761989)	(120, 1.2063431937815421e-05)	(122, 0.0)	(124, 0.00046447546495445525)	(126, 0.0)
20150415.B-CAMA_reseq_24_R2	(1, 0.05129506413671932)	(2, 0.07662096270276482)	(3, 0.07955521298564774)	(4, 0.08316096661578186)	(5, 0.09844174815238699)	(6, 0.10311542564493241)	(7, 0.09881680744428757)	(8, 0.11676195088456867)	(9, 0.10556613956990799)	(10, 0.09208880157897657)	(12, 0.10025026235051086)	(14, 0.0908244839623046)	(16, 0.08941607808261015)	(18, 0.08506802758629498)	(20, 0.08336498833982871)	(22, 0.08840542935232558)	(24, 0.08148939695121318)	(26, 0.08847885078840725)	(28, 0.0845605196757419)	(30, 0.07762834585754012)	(32, 0.08893341953375673)	(34, 0.07825334459035854)	(36, 0.08344912393984104)	(38, 0.08938235106252763)	(40, 0.11594968789646234)	(42, 0.11684373513258255)	(44, 0.10314156143447868)	(46, 0.10229968714320702)	(48, 0.11305511630166877)	(50, 0.10792779002217028)	(52, 0.09847279293230969)	(54, 0.0927502044878778)	(56, 0.09289280147468637)	(58, 0.08409239425812669)	(60, 0.05719258796917791)	(62, 0.05439275060653422)	(64, 0.0676606553969055)	(66, 0.07161432495494646)	(68, 0.08420727644469221)	(70, 0.07407761941554625)	(72, 0.0991494837272071)	(74, 0.08300254128754098)	(76, 0.10342698389610436)	(78, 0.09148095261507537)	(80, 0.08365732409903252)	(82, 0.07505230489756175)	(84, 0.07157081355645162)	(86, 0.060486891925583514)	(88, 0.061585322342364586)	(90, 0.05077420149133242)	(92, 0.05210775558073834)	(94, 0.04720453293743479)	(96, 0.048453267990313124)	(98, 0.04242832795060142)	(100, 0.04007500851366871)	(102, 0.049310138375092925)	(104, 0.03920547405995946)	(106, 0.04585548078232657)	(108, 0.04937721086747017)	(110, 0.07377066427923457)	(112, 0.06353601115272894)	(114, 0.05485656237822335)	(116, 0.10029879634295297)	(118, 0.15017477138158034)	(120, 0.16551168407226688)	(122, 0.16574959103383943)	(124, 0.1561324524605529)	(126, 0.11588113762476665)
20150415.B-CAMA_reseq_25_R1	(1, 0.09071446732369294)	(2, 0.00014423843548448548)	(3, 0.0)	(4, 0.00013926588079924887)	(5, 9.947603980314885e-06)	(6, 0.00853509006310595)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 3.481857260465754e-05)	(20, 0.00019896476147544806)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 6.715291512172473e-05)	(30, 6.964065942043998e-05)	(32, 0.004129910977280987)	(34, 0.007795115300009398)	(36, 0.009869585773435293)	(38, 0.0055593737504952565)	(40, 0.0006353856747440796)	(42, 0.0008499879244384166)	(44, 0.001194414111701009)	(46, 0.0011200190737502126)	(48, 0.0022134155289889683)	(50, 0.001807323985740513)	(52, 0.0017255701654661968)	(54, 0.004466620666469266)	(56, 0.001854268027696067)	(58, 0.00011999749805216561)	(60, 0.0002550949271997842)	(62, 0.00019514936732575113)	(64, 2.75317261846689e-05)	(66, 0.0)	(68, 2.5048577332234835e-06)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0008892096072014524)	(84, 0.0012916297741771294)	(86, 0.0020438087001090083)	(88, 0.00031939597442870557)	(90, 0.0005283474908236733)	(92, 0.0010017518071803958)	(94, 0.0002240992563303948)	(96, 0.0001385444799067933)	(98, 0.00038303957222140573)	(100, 0.0001890864494927277)	(102, 0.0011551956412097532)	(104, 0.0012515823622067748)	(106, 0.0021633546304699993)	(108, 0.003651610038048716)	(110, 0.002248407836726989)	(112, 0.0008340039904816388)	(114, 0.00027305205297472766)	(116, 0.0003895381683535904)	(118, 0.00011654016864730483)	(120, 1.0147599884601494e-05)	(122, 0.0)	(124, 0.0005167333401162008)	(126, 0.0)
20150415.B-CAMA_reseq_25_R2	(1, 0.04878656779308646)	(2, 0.07303845856573257)	(3, 0.07614237056580361)	(4, 0.07981824835750378)	(5, 0.09428722474006852)	(6, 0.0983860186708124)	(7, 0.0943326265100942)	(8, 0.11086583681921586)	(9, 0.10043120959523914)	(10, 0.0880097031760911)	(12, 0.09591143857185216)	(14, 0.08694674040248972)	(16, 0.08527374967687844)	(18, 0.0812977355910837)	(20, 0.07960970403743312)	(22, 0.08483073546200805)	(24, 0.07812382252810302)	(26, 0.0844789318492512)	(28, 0.08114443448191283)	(30, 0.07437270492132518)	(32, 0.0849879183109892)	(34, 0.07511774573491758)	(36, 0.08000127476200293)	(38, 0.08520770355350744)	(40, 0.11042356107948828)	(42, 0.11184055722615277)	(44, 0.09831974963996594)	(46, 0.09771236281150086)	(48, 0.10789703001565665)	(50, 0.10260417857595396)	(52, 0.09398848754648793)	(54, 0.08897881725096397)	(56, 0.08903086379954649)	(58, 0.08037945160929771)	(60, 0.05531213442491748)	(62, 0.052609275454590626)	(64, 0.06507126478576114)	(66, 0.06894802149950391)	(68, 0.08077512256475142)	(70, 0.07065854095951432)	(72, 0.09501789995951762)	(74, 0.07907350161720621)	(76, 0.09821676449205935)	(78, 0.08743914880012801)	(80, 0.07932417101872467)	(82, 0.07105471031842599)	(84, 0.06805006571061697)	(86, 0.05743633059072843)	(88, 0.058010370293620446)	(90, 0.047967690517472406)	(92, 0.04915505283111082)	(94, 0.0444209126465598)	(96, 0.045778980974090264)	(98, 0.03945713951210937)	(100, 0.03736274673972218)	(102, 0.046234617770916364)	(104, 0.03624715182926368)	(106, 0.042574431925664326)	(108, 0.045421803197859593)	(110, 0.06772609967693369)	(112, 0.05816162902903667)	(114, 0.05001542709073991)	(116, 0.09184029496546017)	(118, 0.1389118197486388)	(120, 0.15458865285954762)	(122, 0.15388522341828745)	(124, 0.14410433667106154)	(126, 0.10382088770958056)
20150415.B-CAMA_reseq_26_R1	(1, 0.08969301203616904)	(2, 0.00011431114958150689)	(3, 0.0)	(4, 0.00017892322215673853)	(5, 1.491034187773788e-05)	(6, 0.008916421668017963)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 1.2425935521969688e-05)	(20, 0.00018639057996920082)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 4.224996785895828e-05)	(30, 4.722096658634463e-05)	(32, 0.004052129678789669)	(34, 0.007609637342091943)	(36, 0.009786372493715974)	(38, 0.005414898156615378)	(40, 0.0005750234458964547)	(42, 0.0007843766513929858)	(44, 0.0011582590056941756)	(46, 0.0011561226536503204)	(48, 0.0022182442815843278)	(50, 0.0017152877614617125)	(52, 0.0017806346406308955)	(54, 0.004502797821533941)	(56, 0.001716823490257738)	(58, 0.00010733692033351429)	(60, 0.00022723490775661113)	(62, 0.0001873472464226293)	(64, 1.249421330510774e-05)	(66, 0.0)	(68, 2.50061690218977e-06)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0008447985490121159)	(84, 0.001233797164999933)	(86, 0.001999355791007364)	(88, 0.00028859075038538786)	(90, 0.0005296903756413521)	(92, 0.0009392170139513656)	(94, 0.0002160482444773798)	(96, 0.00017591756844525359)	(98, 0.0002941383801915047)	(100, 0.00016851020180882372)	(102, 0.001084426203048214)	(104, 0.0012056747157074396)	(106, 0.002074778596070344)	(108, 0.0035086886768495714)	(110, 0.0021643963601857903)	(112, 0.0007410401627888799)	(114, 0.00019919484435330904)	(116, 0.0003506398748876565)	(118, 9.853471053192801e-05)	(120, 5.059784132405646e-06)	(122, 0.0)	(124, 0.0005026578796991942)	(126, 0.0)
20150415.B-CAMA_reseq_26_R2	(1, 0.04951579093014641)	(2, 0.07338679877549509)	(3, 0.07634921720432844)	(4, 0.08023606819012151)	(5, 0.09460979151701651)	(6, 0.0984769276272115)	(7, 0.09410857460573428)	(8, 0.1107537937796566)	(9, 0.10012814474118248)	(10, 0.08774064593685908)	(12, 0.09549729792945218)	(14, 0.0866734150838979)	(16, 0.08499415210113691)	(18, 0.08135902019862307)	(20, 0.07941625819498943)	(22, 0.08441704955005946)	(24, 0.07767782664121312)	(26, 0.08425937712378787)	(28, 0.08090997728675316)	(30, 0.07435203113236873)	(32, 0.08459619820757486)	(34, 0.07527964590515605)	(36, 0.07997889916287956)	(38, 0.08547491556711247)	(40, 0.11074143090633827)	(42, 0.11205953081959558)	(44, 0.09816659052991678)	(46, 0.09721012303839054)	(48, 0.1079696937145039)	(50, 0.10266416487118438)	(52, 0.09389601580483595)	(54, 0.08855056664679307)	(56, 0.08869217114108019)	(58, 0.08005225387782279)	(60, 0.05501760261139966)	(62, 0.05263393094780968)	(64, 0.06484912857234314)	(66, 0.06869656749633982)	(68, 0.08069374515699997)	(70, 0.0704435668383776)	(72, 0.09497354858802605)	(74, 0.07902162576181097)	(76, 0.09878438043382641)	(78, 0.08732656367304129)	(80, 0.07930630240028363)	(82, 0.07101198801078595)	(84, 0.06768215137661082)	(86, 0.0572880556423379)	(88, 0.05786040082298936)	(90, 0.04774681116193923)	(92, 0.04911238104115937)	(94, 0.044246553765478945)	(96, 0.04568509447081436)	(98, 0.03950443627981439)	(100, 0.03731564757248345)	(102, 0.04654161436249361)	(104, 0.03627292624627492)	(106, 0.04249959348543349)	(108, 0.04526221595598145)	(110, 0.06752378204535606)	(112, 0.05813313834635872)	(114, 0.0496392850046848)	(116, 0.09134188877973493)	(118, 0.13865980480604453)	(120, 0.15464561718094616)	(122, 0.1538001635777805)	(124, 0.14375848878505584)	(126, 0.10333834290779237)
20150415.B-CAMA_reseq_2_R1	(1, 0.08046754108411246)	(2, 0.001008997281248077)	(3, 0.0)	(4, 6.99888548581043e-05)	(5, 0.0)	(6, 0.008772011683573009)	(7, 1.7497440270300457e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 2.916380630484746e-06)	(20, 0.00011957273570141205)	(22, 0.0001924845739654348)	(24, 7.291150605102797e-05)	(26, 0.00012249259123977318)	(28, 0.0008282903140051497)	(30, 0.000530810842435597)	(32, 0.0015462474892806394)	(34, 0.004083138061171362)	(36, 0.0036029807220093074)	(38, 0.00035050382442024984)	(40, 0.00018700399928506034)	(42, 0.0003127595520640158)	(44, 0.00013742838738313836)	(46, 2.9250076306136566e-06)	(48, 1.1703968139692009e-05)	(50, 0.0)	(52, 0.0)	(54, 3.807422224028958e-05)	(56, 8.496169253066605e-05)	(58, 5.861360478622285e-06)	(60, 0.0)	(62, 4.985474672908872e-05)	(64, 9.680831209075387e-05)	(66, 0.0010212185144099508)	(68, 0.0007309366653947194)	(70, 7.928389144837193e-05)	(72, 0.00028786195409624037)	(74, 0.00026444799111642803)	(76, 0.0)	(78, 0.0007732672286878731)	(80, 0.0014234932801558595)	(82, 0.0011650321941642655)	(84, 0.0011094672488358172)	(86, 0.002511031464607821)	(88, 0.004255039092619539)	(90, 0.002259242577585468)	(92, 0.0026842016435917647)	(94, 0.002593641434553688)	(96, 0.00251776119848735)	(98, 0.0028193276351851384)	(100, 0.0031507572747755063)	(102, 0.0012424221837933729)	(104, 0.0016767768735154952)	(106, 0.003983443168387584)	(108, 0.0059782663435212855)	(110, 0.009274241142383238)	(112, 0.004208432676529195)	(114, 0.000963727826943335)	(116, 0.0010646502978654945)	(118, 0.0)	(120, 0.00040329829204952574)	(122, 0.0005115582116662515)	(124, 0.00019040142958153366)	(126, 5.356183845178197e-05)
20150415.B-CAMA_reseq_2_R2	(1, 0.09678617411689834)	(2, 0.10037356345805064)	(3, 0.11279675052041645)	(4, 0.1259259488232418)	(5, 0.1339634145559074)	(6, 0.12968299375655268)	(7, 0.12580498128235343)	(8, 0.11906320690862889)	(9, 0.1343622012304491)	(10, 0.11677516358525619)	(12, 0.10586929663539892)	(14, 0.11118655234723894)	(16, 0.1117096046054512)	(18, 0.10199627658471531)	(20, 0.09897864386805007)	(22, 0.08625532380772342)	(24, 0.09587733021284096)	(26, 0.09901338051367092)	(28, 0.0844290409185847)	(30, 0.08789458762470921)	(32, 0.09117766723923663)	(34, 0.07680806945571865)	(36, 0.08223102187198028)	(38, 0.0989255584369534)	(40, 0.11860291256331834)	(42, 0.12172039915568841)	(44, 0.11537700406104598)	(46, 0.10392131335199485)	(48, 0.11993787609511232)	(50, 0.11453879337582759)	(52, 0.10480786040507652)	(54, 0.09712027447306591)	(56, 0.08926419165589426)	(58, 0.06135874586322278)	(60, 0.047588990136300115)	(62, 0.04943760254900725)	(64, 0.057042804779896615)	(66, 0.05501012343560376)	(68, 0.05658960699196033)	(70, 0.05961192084549383)	(72, 0.07149758403022255)	(74, 0.07052161726598141)	(76, 0.08385294047710969)	(78, 0.08176259082596622)	(80, 0.0707209980160416)	(82, 0.07620286944314361)	(84, 0.07563716631780636)	(86, 0.06575119355077816)	(88, 0.06464056538822222)	(90, 0.06206234741594859)	(92, 0.06294409351754507)	(94, 0.061011938752277714)	(96, 0.050614383376594956)	(98, 0.05279142045194658)	(100, 0.05500228428817445)	(102, 0.05430624436818394)	(104, 0.05204768419244731)	(106, 0.06459404671736746)	(108, 0.0675267730127193)	(110, 0.06077107919438626)	(112, 0.06143258591585193)	(114, 0.05465710360984318)	(116, 0.08962223599094735)	(118, 0.13347891977560922)	(120, 0.1607964329613205)	(122, 0.20365389775930154)	(124, 0.15943352770501515)	(126, 0.1373444899026002)
