Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67
20150415.B-CAMA_reseq_21_R2	(1, 32.66956179497981)	(2, 32.78975010200859)	(3, 32.82831935141211)	(4, 32.78498582533465)	(5, 32.765765958296356)	(6, 36.852513570766064)	(7, 36.87537122965577)	(8, 36.697105531896206)	(9, 36.81696564548779)	(10, 36.857233434343215)	(12, 36.85951351583943)	(14, 36.86681666267741)	(16, 36.84530745702471)	(18, 36.846393302151284)	(20, 36.803330743995645)	(22, 36.785455397769816)	(24, 36.81744302792282)	(26, 36.77984983084097)	(28, 36.79002654549501)	(30, 36.724161206034275)	(32, 36.66451815416018)	(34, 36.73307904659578)	(36, 36.743784692153575)	(38, 36.71433605376593)	(40, 36.65039085643515)	(42, 36.68999324832334)	(44, 36.6819049305078)	(46, 36.6827531212206)	(48, 36.63435993875727)	(50, 36.635282479820695)	(52, 36.63207227292543)	(54, 36.62669852395294)	(56, 36.59131071125438)	(58, 36.490128223713924)	(60, 36.4611376954481)	(62, 36.4710328125616)	(64, 36.40779929855747)	(66, 36.40978629312472)	(68, 36.36796477515122)	(70, 36.403566974544404)	(72, 36.41704475505774)	(74, 36.30623279750007)	(76, 36.3191038676451)	(78, 36.22441958505881)	(80, 36.21939024080108)	(82, 36.16629555564178)	(84, 36.15707019062322)	(86, 36.055756433797626)	(88, 36.07677164305055)	(90, 36.035722849077516)	(92, 35.92035544034589)	(94, 35.87918376529335)	(96, 35.76515027948535)	(98, 35.52786897602421)	(100, 35.44887458795916)	(102, 35.36485294528362)	(104, 35.294782133224686)	(106, 35.16738907458615)	(108, 35.0725073392575)	(110, 34.91608605321043)	(112, 34.80078051775845)	(114, 34.588133916972254)	(116, 34.41614286626117)	(118, 34.06165610667192)	(120, 33.78856701513628)	(122, 33.50203235603545)	(124, 32.83988728260093)	(126, 24.9778630085378)
20150415.B-CAMA_reseq_22_R1	(1, 33.25666062732146)	(2, 33.351669178738945)	(3, 33.37841804149379)	(4, 33.343540582453585)	(5, 33.368243746873105)	(6, 37.21203388089417)	(7, 37.4510050028387)	(8, 37.52994895829137)	(9, 37.56054901738601)	(10, 37.57730998414312)	(12, 37.5725649244888)	(14, 37.57082014602671)	(16, 37.56516840921711)	(18, 37.56260834019021)	(20, 37.519332051654985)	(22, 37.4773611923537)	(24, 37.444380816945326)	(26, 37.469194496886054)	(28, 37.44950091673251)	(30, 37.434583027046095)	(32, 37.352774432098784)	(34, 37.370393861663025)	(36, 37.37793842989885)	(38, 37.237326994055195)	(40, 37.278761517385895)	(42, 37.27455643589171)	(44, 37.30249437711401)	(46, 37.28500347830939)	(48, 37.258093717397635)	(50, 37.24412436435859)	(52, 37.24603774213007)	(54, 37.16769668945722)	(56, 37.20769684693387)	(58, 37.20312095425779)	(60, 37.167135056449524)	(62, 37.156314761068586)	(64, 37.16432083885081)	(66, 37.151173768948766)	(68, 37.100811472956025)	(70, 37.09884613074291)	(72, 37.10539336829879)	(74, 37.087416681037716)	(76, 37.081662716568985)	(78, 37.074793616933526)	(80, 37.0547857807376)	(82, 37.03734045199063)	(84, 36.98143508195144)	(86, 36.966492074222096)	(88, 36.94984052961943)	(90, 36.86991370216723)	(92, 36.882390805263896)	(94, 36.838076764060744)	(96, 36.82515009845282)	(98, 36.780107480091246)	(100, 36.72282918891369)	(102, 36.70190006096428)	(104, 36.66406804158287)	(106, 36.62498152083693)	(108, 36.394466575708236)	(110, 36.41835933042148)	(112, 36.2930791362826)	(114, 36.29968280661228)	(116, 36.15737259448233)	(118, 36.11658555550613)	(120, 36.063783510499874)	(122, 35.98196210277869)	(124, 35.66695716601206)	(126, 31.90742936315952)
20150415.B-CAMA_reseq_22_R2	(1, 32.73086416592853)	(2, 32.83330436305558)	(3, 32.86457995025504)	(4, 32.821484024602285)	(5, 32.80769276015042)	(6, 36.88050997633608)	(7, 36.89595213610413)	(8, 36.719585387631504)	(9, 36.832202466328916)	(10, 36.868650248055914)	(12, 36.86846305370558)	(14, 36.87786040824123)	(16, 36.85923583263629)	(18, 36.85991826588136)	(20, 36.8189614373636)	(22, 36.804049419425866)	(24, 36.83646339385502)	(26, 36.799119329776474)	(28, 36.80823200506744)	(30, 36.74183090947027)	(32, 36.68736192413314)	(34, 36.75761732046647)	(36, 36.76656103940766)	(38, 36.737133084182176)	(40, 36.66643993296165)	(42, 36.70904867305247)	(44, 36.706542061347875)	(46, 36.70785091109384)	(48, 36.66130896119894)	(50, 36.66051797195368)	(52, 36.66407831115783)	(54, 36.66054899346716)	(56, 36.62679837027898)	(58, 36.535640535182736)	(60, 36.50300911549548)	(62, 36.509236523038524)	(64, 36.449548541858576)	(66, 36.45301910190606)	(68, 36.412400650268864)	(70, 36.45115324090084)	(72, 36.4619166162175)	(74, 36.34604531851413)	(76, 36.368163068922954)	(78, 36.28015971689755)	(80, 36.28198034690287)	(82, 36.227803203356004)	(84, 36.219288064565774)	(86, 36.12370957647367)	(88, 36.152756626507795)	(90, 36.11814316914193)	(92, 36.003722503854874)	(94, 35.96717416730162)	(96, 35.86046731488926)	(98, 35.633657945493866)	(100, 35.56633652330428)	(102, 35.49563212392276)	(104, 35.42398641909541)	(106, 35.30328985443782)	(108, 35.217572907366744)	(110, 35.07411701957951)	(112, 34.96581524131814)	(114, 34.76297731048312)	(116, 34.603420829391304)	(118, 34.2708948436417)	(120, 34.02132765100965)	(122, 33.75972639121882)	(124, 33.1432286834081)	(126, 25.32800298759331)
20150415.B-CAMA_reseq_23_R1	(1, 33.312352883317935)	(2, 33.402603867800124)	(3, 33.42747718253816)	(4, 33.3971316157687)	(5, 33.42151682822726)	(6, 37.25513064268534)	(7, 37.493641785500955)	(8, 37.57151301598598)	(9, 37.60262362358865)	(10, 37.61575028000077)	(12, 37.61114581106145)	(14, 37.612134738619076)	(16, 37.60774330780889)	(18, 37.60716385862595)	(20, 37.56628472111208)	(22, 37.52506822625656)	(24, 37.49574584189235)	(26, 37.52255082686162)	(28, 37.50482244978011)	(30, 37.491535539741434)	(32, 37.4146122018725)	(34, 37.43254761733438)	(36, 37.4404855354047)	(38, 37.29950605041526)	(40, 37.33839842748541)	(42, 37.33552177648093)	(44, 37.364213450543275)	(46, 37.348296135826004)	(48, 37.323928257819276)	(50, 37.31123015411204)	(52, 37.313969150511035)	(54, 37.23691843378369)	(56, 37.277460930956444)	(58, 37.27678296683208)	(60, 37.23859043165287)	(62, 37.22208106848779)	(64, 37.240819091368095)	(66, 37.23214388767561)	(68, 37.18457965173624)	(70, 37.183908707067545)	(72, 37.19152105917048)	(74, 37.17404114887524)	(76, 37.167767293898066)	(78, 37.16012459523569)	(80, 37.14247634604814)	(82, 37.12595869896606)	(84, 37.075086836308365)	(86, 37.061913023807975)	(88, 37.04668730867221)	(90, 36.96659989454745)	(92, 36.98333872830963)	(94, 36.94103881534494)	(96, 36.93083754195577)	(98, 36.889001496326244)	(100, 36.83457261387421)	(102, 36.81510607415737)	(104, 36.77966264028193)	(106, 36.74387719576691)	(108, 36.52125829298878)	(110, 36.5357393951537)	(112, 36.41397067418117)	(114, 36.4345718609341)	(116, 36.298817811766554)	(118, 36.26146175699651)	(120, 36.21539308635026)	(122, 36.13757715211895)	(124, 35.826126772216334)	(126, 32.02691561681857)
20150415.B-CAMA_reseq_23_R2	(1, 32.86405605495064)	(2, 32.99133564172316)	(3, 33.03278025011165)	(4, 33.015099139538414)	(5, 32.996689774382794)	(6, 37.154347301008286)	(7, 37.17369208894136)	(8, 36.9963571855342)	(9, 37.11111672103522)	(10, 37.149871818703836)	(12, 37.14692190983958)	(14, 37.15584591536877)	(16, 37.14410488071208)	(18, 37.14843690554703)	(20, 37.111890510236854)	(22, 37.09973262065771)	(24, 37.13698499798145)	(26, 37.10902246057297)	(28, 37.12051038343539)	(30, 37.05589671298628)	(32, 37.000032856676654)	(34, 37.07309361040683)	(36, 37.08704655960983)	(38, 37.05068015790239)	(40, 36.988763255229316)	(42, 37.03706950732839)	(44, 37.043478324969215)	(46, 37.04737269977527)	(48, 37.0069709836028)	(50, 37.01398430615555)	(52, 37.010621258267356)	(54, 37.010406639806156)	(56, 36.98798627890608)	(58, 36.90046571087579)	(60, 36.88053972176802)	(62, 36.89561679038886)	(64, 36.841574147132256)	(66, 36.84401776546944)	(68, 36.804054850981366)	(70, 36.85194528385321)	(72, 36.86793893531613)	(74, 36.75944996233923)	(76, 36.78903710798555)	(78, 36.7089065071603)	(80, 36.7206532731726)	(82, 36.67890038351628)	(84, 36.679406879738764)	(86, 36.5932898843208)	(88, 36.62975206252642)	(90, 36.60583865081097)	(92, 36.50036795294329)	(94, 36.48326961977567)	(96, 36.39983485883221)	(98, 36.18980798564602)	(100, 36.1432938843658)	(102, 36.08021774687869)	(104, 36.02684913806408)	(106, 35.9284381043674)	(108, 35.87225948654408)	(110, 35.76040921899002)	(112, 35.67210114131745)	(114, 35.51000269988938)	(116, 35.39321645540329)	(118, 35.11378345327728)	(120, 34.925111420773106)	(122, 34.74319414029204)	(124, 34.25658952731155)	(126, 26.371253802520467)
20150415.B-CAMA_reseq_24_R1	(1, 33.30751652406723)	(2, 33.39862186711652)	(3, 33.42372454895438)	(4, 33.39378965757045)	(5, 33.41884868611943)	(6, 37.25334712203747)	(7, 37.49814382404291)	(8, 37.57894440106146)	(9, 37.61035897273263)	(10, 37.62428940161546)	(12, 37.619109461216304)	(14, 37.62175505388527)	(16, 37.61756561177304)	(18, 37.61755136121856)	(20, 37.57807673546196)	(22, 37.53799803397869)	(24, 37.508793306350825)	(26, 37.53691829533294)	(28, 37.52100834129426)	(30, 37.508657071819414)	(32, 37.432946507965156)	(34, 37.45250736504766)	(36, 37.461782110430995)	(38, 37.32116489865953)	(40, 37.361274587737626)	(42, 37.360370786089646)	(44, 37.39028180017915)	(46, 37.376341754134266)	(48, 37.35316876197339)	(50, 37.342142792019786)	(52, 37.34560082134994)	(54, 37.269724885393636)	(56, 37.312097558259964)	(58, 37.311866370928)	(60, 37.28195545271624)	(62, 37.27262855965729)	(64, 37.28271396813227)	(66, 37.273893231237054)	(68, 37.22766342472628)	(70, 37.22905001528028)	(72, 37.23647140509402)	(74, 37.22020259641255)	(76, 37.215503627474064)	(78, 37.20950281375359)	(80, 37.19435308322579)	(82, 37.179993816406466)	(84, 37.130757444069516)	(86, 37.11874530255233)	(88, 37.104675987931785)	(90, 37.025175422536755)	(92, 37.04495394973827)	(94, 37.00376795830306)	(96, 36.9948431727163)	(98, 36.95598547754827)	(100, 36.9031573762775)	(102, 36.887072436505036)	(104, 36.852296091909636)	(106, 36.819305793850454)	(108, 36.59726520432357)	(110, 36.62102806902216)	(112, 36.50145595310559)	(114, 36.52092301283406)	(116, 36.387258548690426)	(118, 36.350202190577775)	(120, 36.30820434132251)	(122, 36.24395764113353)	(124, 35.93546564916387)	(126, 32.11989654216823)
20150415.B-CAMA_reseq_24_R2	(1, 32.822493372759176)	(2, 32.96872224416635)	(3, 33.01827061729792)	(4, 33.00772453529792)	(5, 33.00255032603187)	(6, 37.18313702522483)	(7, 37.201215779203444)	(8, 37.020063657611594)	(9, 37.14020821487097)	(10, 37.17559861365443)	(12, 37.17145222730821)	(14, 37.180063564583705)	(16, 37.17269934345963)	(18, 37.17940825114958)	(20, 37.144497753350954)	(22, 37.138000338846965)	(24, 37.17362894502907)	(26, 37.14886924986145)	(28, 37.16291321525952)	(30, 37.09919763114695)	(32, 37.04733047866428)	(34, 37.12061523550288)	(36, 37.13681906596412)	(38, 37.10218863538556)	(40, 37.049020082068104)	(42, 37.09246535655464)	(44, 37.10061079915873)	(46, 37.10519895594439)	(48, 37.0682518824212)	(50, 37.07768004254316)	(52, 37.082591099171026)	(54, 37.08117541959352)	(56, 37.05832499401312)	(58, 36.979425417342824)	(60, 36.96092927594968)	(62, 36.97718039011024)	(64, 36.92530345023452)	(66, 36.93652373269131)	(68, 36.891396725805016)	(70, 36.94026407958369)	(72, 36.9605037106677)	(74, 36.86407279674382)	(76, 36.89198399373545)	(78, 36.82089893564839)	(80, 36.833011116692475)	(82, 36.78868168103161)	(84, 36.79034830285998)	(86, 36.70497333447681)	(88, 36.74486262949337)	(90, 36.72511797741165)	(92, 36.62370391480362)	(94, 36.61225333025749)	(96, 36.53768212052168)	(98, 36.33298993377555)	(100, 36.2912687638776)	(102, 36.24082462682159)	(104, 36.19297208288512)	(106, 36.099557403807665)	(108, 36.046338389942)	(110, 35.940186889995715)	(112, 35.86477505078494)	(114, 35.71449302178458)	(116, 35.603915498088995)	(118, 35.33233750303636)	(120, 35.15627150717157)	(122, 34.996420764579696)	(124, 34.54846085020766)	(126, 26.60801736291232)
20150415.B-CAMA_reseq_25_R1	(1, 33.24689017337361)	(2, 33.34349910905411)	(3, 33.36933279251986)	(4, 33.3332236614522)	(5, 33.35698707766453)	(6, 37.17542479978847)	(7, 37.42376714925727)	(8, 37.50335009358317)	(9, 37.5352027111247)	(10, 37.5517837234551)	(12, 37.548045005480866)	(14, 37.5473384211277)	(16, 37.54138670699831)	(18, 37.54273796418615)	(20, 37.50001087463693)	(22, 37.455676934404664)	(24, 37.424676930020986)	(26, 37.452309206403505)	(28, 37.43032891772768)	(30, 37.414429127716026)	(32, 37.32821401595653)	(34, 37.345477930548945)	(36, 37.347445671969865)	(38, 37.19633041396506)	(40, 37.22822630631288)	(42, 37.21426231774582)	(44, 37.233948918764405)	(46, 37.2102100065989)	(48, 37.17490847156721)	(50, 37.15265509877959)	(52, 37.148041695234866)	(54, 37.06092565410999)	(56, 37.088416827226226)	(58, 37.07412169351623)	(60, 37.02781644593875)	(62, 36.99199362372839)	(64, 36.987663828607644)	(66, 36.95814012780161)	(68, 36.887004457834344)	(70, 36.85950475964758)	(72, 36.844694778404396)	(74, 36.7979598069158)	(76, 36.76135743284836)	(78, 36.72528019109271)	(80, 36.672114031033544)	(82, 36.62142135912845)	(84, 36.52231896644702)	(86, 36.466808714127254)	(88, 36.41238605706039)	(90, 36.29845902131591)	(92, 36.25653851850679)	(94, 36.16116555478838)	(96, 36.086987868001685)	(98, 35.99007253583035)	(100, 35.85799539658481)	(102, 35.791825060661225)	(104, 35.69761218951295)	(106, 35.60204143496486)	(108, 35.280830755304024)	(110, 35.2318301467578)	(112, 35.00192710412507)	(114, 34.924884628797095)	(116, 34.711042299878414)	(118, 34.58627851976465)	(120, 34.452026901688484)	(122, 34.20453970578127)	(124, 33.68447427885373)	(126, 28.60943282166558)
20150415.B-CAMA_reseq_25_R2	(1, 32.69697523279683)	(2, 32.814217466899926)	(3, 32.85968988882139)	(4, 32.829854084005525)	(5, 32.81443133194768)	(6, 36.92764412363006)	(7, 36.946898281466055)	(8, 36.76717836050069)	(9, 36.879087926250705)	(10, 36.91891059799549)	(12, 36.91877517874413)	(14, 36.930947757888134)	(16, 36.910451604931005)	(18, 36.905174082241146)	(20, 36.85897974708814)	(22, 36.844046076833614)	(24, 36.881973124157476)	(26, 36.843801104267065)	(28, 36.853339852858184)	(30, 36.78182770969498)	(32, 36.72565513001145)	(34, 36.796447922970444)	(36, 36.81190566585132)	(38, 36.782983238951005)	(40, 36.7157111769284)	(42, 36.75657478289655)	(44, 36.753045101152566)	(46, 36.7551162390926)	(48, 36.71005684844725)	(50, 36.70604285266235)	(52, 36.70462365678682)	(54, 36.70323519793813)	(56, 36.66798109324474)	(58, 36.56929813859747)	(60, 36.54015391648666)	(62, 36.54827010398738)	(64, 36.485726265267985)	(66, 36.48963348071496)	(68, 36.447422263725365)	(70, 36.481909421793155)	(72, 36.49282205817225)	(74, 36.38866596043273)	(76, 36.40473717728701)	(78, 36.310089691720094)	(80, 36.30465236446715)	(82, 36.25194050167707)	(84, 36.240500288549114)	(86, 36.14268738633339)	(88, 36.16540546052822)	(90, 36.12667044006204)	(92, 36.01021367577108)	(94, 35.96722799062652)	(96, 35.85814452747402)	(98, 35.623703353411216)	(100, 35.54737307376035)	(102, 35.46422402331079)	(104, 35.392703890045674)	(106, 35.26665912994028)	(108, 35.176650048329606)	(110, 35.02406980094627)	(112, 34.915230694530194)	(114, 34.70276661013488)	(116, 34.53417141585866)	(118, 34.187470068196546)	(120, 33.92318933803746)	(122, 33.646353111745604)	(124, 32.99060603756452)	(126, 25.173023118211404)
20150415.B-CAMA_reseq_26_R1	(1, 33.255137182547024)	(2, 33.348029837396865)	(3, 33.37291247026903)	(4, 33.33612113937115)	(5, 33.36030542940716)	(6, 37.188704682995116)	(7, 37.43720298676374)	(8, 37.520352522214544)	(9, 37.55245287576438)	(10, 37.56905268750596)	(12, 37.56572544522627)	(14, 37.56596639947887)	(16, 37.56037160472651)	(18, 37.559891415681435)	(20, 37.51716191894435)	(22, 37.47465276161046)	(24, 37.444408482623956)	(26, 37.47236856802357)	(28, 37.453915021525745)	(30, 37.440657216195746)	(32, 37.35923733858731)	(34, 37.37836969132243)	(36, 37.38414593483963)	(38, 37.24024620363093)	(40, 37.27873518020983)	(42, 37.27309215636907)	(44, 37.30111964430605)	(46, 37.28311695628555)	(48, 37.255827252006746)	(50, 37.24147766798136)	(52, 37.24427420103423)	(54, 37.16562970959648)	(56, 37.205414625100815)	(58, 37.20115118100667)	(60, 37.16416077538952)	(62, 37.15247618304306)	(64, 37.1603685189031)	(66, 37.146704646914)	(68, 37.09459393836468)	(70, 37.09329262090682)	(72, 37.09974465306068)	(74, 37.081978870257316)	(76, 37.07672566641303)	(78, 37.068218429013655)	(80, 37.04844945817478)	(82, 37.03112072480462)	(84, 36.974541963239275)	(86, 36.95982179645578)	(88, 36.94200950146471)	(90, 36.86023736292867)	(92, 36.87293407642238)	(94, 36.826077913740754)	(96, 36.81100012423681)	(98, 36.7629402682478)	(100, 36.703738838935564)	(102, 36.682333102128865)	(104, 36.643930933182226)	(106, 36.602499109040906)	(108, 36.367773447459626)	(110, 36.38857467556815)	(112, 36.258368537305564)	(114, 36.26312971724774)	(116, 36.117429957987)	(118, 36.073503781388894)	(120, 36.01855812633623)	(122, 35.93022158559261)	(124, 35.59879718552862)	(126, 31.63741370772993)
20150415.B-CAMA_reseq_26_R2	(1, 32.76424206447698)	(2, 32.866285535082255)	(3, 32.89683248657701)	(4, 32.857451758337355)	(5, 32.840174261733246)	(6, 36.92644637304068)	(7, 36.9440034349257)	(8, 36.763052387280034)	(9, 36.88071102811664)	(10, 36.92381302402646)	(12, 36.92051582054142)	(14, 36.92900003843474)	(16, 36.91244233824945)	(18, 36.90740930368606)	(20, 36.86523225044044)	(22, 36.852084616637384)	(24, 36.88651823471733)	(26, 36.847197519604165)	(28, 36.85513023481474)	(30, 36.78444099077937)	(32, 36.72957257907497)	(34, 36.79598967132921)	(36, 36.81018725917809)	(38, 36.78325197858572)	(40, 36.711257993437485)	(42, 36.75264338376241)	(44, 36.75118742853604)	(46, 36.753187840051574)	(48, 36.703853126093406)	(50, 36.70369276905478)	(52, 36.70547633846985)	(54, 36.70157100751298)	(56, 36.66700878484724)	(58, 36.57153441717398)	(60, 36.54011019009205)	(62, 36.54684969954207)	(64, 36.484742873349994)	(66, 36.48406017035353)	(68, 36.443227943899316)	(70, 36.48112887646522)	(72, 36.49280623533414)	(74, 36.37785298387375)	(76, 36.39847699943053)	(78, 36.30771678881591)	(80, 36.30824950423155)	(82, 36.25491034307733)	(84, 36.24492597407892)	(86, 36.14898156854149)	(88, 36.17444059229196)	(90, 36.13733869870401)	(92, 36.019495372371885)	(94, 35.98009721514474)	(96, 35.8706285527888)	(98, 35.63889690997213)	(100, 35.566955557572406)	(102, 35.49376825911665)	(104, 35.42020939849111)	(106, 35.295224058368134)	(108, 35.207214776837795)	(110, 35.05877929643785)	(112, 34.94804195605917)	(114, 34.740711664347714)	(116, 34.57609748687986)	(118, 34.236259123516646)	(120, 33.97982886402342)	(122, 33.716344338473476)	(124, 33.0828920976755)	(126, 25.08232240445761)
20150415.B-CAMA_reseq_2_R1	(1, 33.34472511560101)	(2, 33.44143450251622)	(3, 33.45331803617578)	(4, 33.412704446922696)	(5, 33.44731201685246)	(6, 37.40055769930664)	(7, 37.55624228472243)	(8, 37.61176900478207)	(9, 37.62941384348641)	(10, 37.640338776131486)	(12, 37.63245787469828)	(14, 37.63261946372208)	(16, 37.62922747307802)	(18, 37.630196061480206)	(20, 37.59236515051801)	(22, 37.53567581303126)	(24, 37.551918577874225)	(26, 37.547949976031404)	(28, 37.52136994871768)	(30, 37.457271142365364)	(32, 37.47173891888103)	(34, 37.48287125772342)	(36, 37.46764572424731)	(38, 37.439829165906005)	(40, 37.421572155610036)	(42, 37.40194449032986)	(44, 37.37717291145915)	(46, 37.36103657410095)	(48, 37.34273947264698)	(50, 37.339148282072586)	(52, 37.32984470018194)	(54, 37.32005258421757)	(56, 37.31163095247382)	(58, 37.29584861820493)	(60, 37.28147929106044)	(62, 37.2681122592471)	(64, 37.23991000699883)	(66, 37.22365275253378)	(68, 37.21275200553488)	(70, 37.20882012433253)	(72, 37.19901050199081)	(74, 37.183340563065)	(76, 37.18128009284077)	(78, 37.170486245234706)	(80, 37.15393241992412)	(82, 37.13541406401025)	(84, 37.11633861867645)	(86, 37.083195010252176)	(88, 37.0623899366204)	(90, 37.040115458811556)	(92, 37.02041026572638)	(94, 37.005542076785915)	(96, 36.97604172529444)	(98, 36.932451141746526)	(100, 36.88566657016837)	(102, 36.83146607382599)	(104, 36.79770110661255)	(106, 36.75584919389098)	(108, 36.70719801933936)	(110, 36.647107801823125)	(112, 36.59301628829941)	(114, 36.509850419973084)	(116, 36.47196435516156)	(118, 36.43832135450687)	(120, 36.38279136856899)	(122, 36.315922479804044)	(124, 36.124734363131935)	(126, 32.9253314644616)
20150415.B-CAMA_reseq_2_R2	(1, 32.92503425279907)	(2, 33.01160244906829)	(3, 33.0393671740693)	(4, 33.00542867926012)	(5, 33.00410883738606)	(6, 37.10555390823192)	(7, 37.10723180340595)	(8, 37.10495870202791)	(9, 37.10090608894595)	(10, 37.10778865615746)	(12, 37.09117260531997)	(14, 37.09195398625543)	(16, 37.082624722964525)	(18, 37.08221785427898)	(20, 37.07775959771202)	(22, 37.06296235261367)	(24, 37.07503669898913)	(26, 37.05904620091755)	(28, 37.05496081876126)	(30, 37.030274514723914)	(32, 37.00629174445146)	(34, 36.9875835405939)	(36, 36.99181551552783)	(38, 37.0013712660447)	(40, 36.97287413061879)	(42, 36.96461281283438)	(44, 36.944937428508624)	(46, 36.9422715059774)	(48, 36.925404268296774)	(50, 36.92282606542274)	(52, 36.925121766863576)	(54, 36.90621586323885)	(56, 36.88009021843983)	(58, 36.85685322216929)	(60, 36.83665583090794)	(62, 36.81144897692563)	(64, 36.77513556933845)	(66, 36.78243773115267)	(68, 36.799981420388804)	(70, 36.7866115037553)	(72, 36.77081049063621)	(74, 36.70953755004034)	(76, 36.69853776414845)	(78, 36.67768764148783)	(80, 36.6573592072895)	(82, 36.62561485306542)	(84, 36.56986464224622)	(86, 36.55624296537292)	(88, 36.537510639221935)	(90, 36.49456962940219)	(92, 36.43293522733772)	(94, 36.387118715003)	(96, 36.30379088032792)	(98, 36.24290172264021)	(100, 36.14871550449371)	(102, 36.071635782039564)	(104, 35.980868844996564)	(106, 35.87010712136167)	(108, 35.816453986891496)	(110, 35.716395882586255)	(112, 35.60626018914524)	(114, 35.50052137589657)	(116, 35.385461479260655)	(118, 35.232034178829124)	(120, 35.08159732598355)	(122, 34.82271767287606)	(124, 34.41806666430861)	(126, 27.75557566616749)
20150415.B-CAMA_reseq_3_R1	(1, 33.31606281627851)	(2, 33.415706703886734)	(3, 33.42850091541904)	(4, 33.38427939991121)	(5, 33.418255084913774)	(6, 37.36057059232731)	(7, 37.525488280091494)	(8, 37.58303423945974)	(9, 37.602532101616234)	(10, 37.61386652339468)	(12, 37.60547674144581)	(14, 37.60558988576859)	(16, 37.60201697344209)	(18, 37.60382774105216)	(20, 37.56531679363163)	(22, 37.50685611636825)	(24, 37.52348773061308)	(26, 37.518475842627105)	(28, 37.489599151162125)	(30, 37.42316058797054)	(32, 37.435832991329704)	(34, 37.4483738308782)	(36, 37.43096546339586)	(38, 37.39892677341075)	(40, 37.37756541699841)	(42, 37.35377883073349)	(44, 37.32553480071456)	(46, 37.30765969580906)	(48, 37.28698051293334)	(50, 37.28335162609833)	(52, 37.27053993026868)	(54, 37.26019882179638)	(56, 37.249104935259275)	(58, 37.233124135040924)	(60, 37.21705269395657)	(62, 37.200817776956896)	(64, 37.17068017728339)	(66, 37.152568232271946)	(68, 37.13924359395443)	(70, 37.13374618649772)	(72, 37.12137500458971)	(74, 37.105511923393344)	(76, 37.103020488602915)	(78, 37.09030755315806)	(80, 37.07279670458427)	(82, 37.0491836197986)	(84, 37.028705486277076)	(86, 36.99433199592913)	(88, 36.97068382224752)	(90, 36.944377159148445)	(92, 36.921926414734486)	(94, 36.9053267415624)	(96, 36.8734839919751)	(98, 36.82431515670004)	(100, 36.77378471966537)	(102, 36.71424096971362)	(104, 36.67967989254179)	(106, 36.63416725710174)	(108, 36.58314692207867)	(110, 36.5161550421948)	(112, 36.45605910708292)	(114, 36.365808949391734)	(116, 36.31858203325477)	(118, 36.281155130435224)	(120, 36.219979247196875)	(122, 36.14495455698845)	(124, 35.93714466044226)	(126, 32.64680038814789)
20150415.B-CAMA_reseq_3_R2	(1, 32.912862614678886)	(2, 33.00037388636954)	(3, 33.03122993497971)	(4, 33.00011173410638)	(5, 32.999578550569844)	(6, 37.107176010483755)	(7, 37.107647909436835)	(8, 37.107836668803245)	(9, 37.10037476847828)	(10, 37.10655556642837)	(12, 37.088486003186645)	(14, 37.09073536718894)	(16, 37.080950498773184)	(18, 37.08008313714748)	(20, 37.074167048066826)	(22, 37.05928944894255)	(24, 37.0715763155528)	(26, 37.05415894150737)	(28, 37.049637294920046)	(30, 37.02516545495574)	(32, 37.00094815336152)	(34, 36.98145687665155)	(36, 36.986124537327605)	(38, 36.996352445904726)	(40, 36.96695078105565)	(42, 36.955987595842224)	(44, 36.936434235569024)	(46, 36.93444919366191)	(48, 36.91769018037736)	(50, 36.91429188180672)	(52, 36.91593164598477)	(54, 36.89632670630139)	(56, 36.869613792232286)	(58, 36.84435030555255)	(60, 36.82265408762551)	(62, 36.79591093491594)	(64, 36.758471176102724)	(66, 36.76565788515519)	(68, 36.78098734999009)	(70, 36.767108206970875)	(72, 36.75115984135895)	(74, 36.68800913741671)	(76, 36.67595459642992)	(78, 36.6533793894002)	(80, 36.63183565282418)	(82, 36.59932605567537)	(84, 36.54015660426261)	(86, 36.52569913587687)	(88, 36.50386948471959)	(90, 36.46149326131446)	(92, 36.39720714087791)	(94, 36.34786781994064)	(96, 36.26171323413497)	(98, 36.19851072331808)	(100, 36.102719848247744)	(102, 36.02322542483691)	(104, 35.92974023740854)	(106, 35.814129750367066)	(108, 35.75804842419896)	(110, 35.65575260144115)	(112, 35.54282190427957)	(114, 35.43139696657538)	(116, 35.30936554329419)	(118, 35.15455701826363)	(120, 35.001468979907095)	(122, 34.7327011843326)	(124, 34.31558069211604)	(126, 27.699117942399035)
